no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;nama_perusahaan;nib;Day of tanggal_terbit_oss;status_penanaman_modal;flag_umk;uraian_jenis_perusahaan;alamat_perusahaan
770;15;JAMBI;1571;KOTA JAMBI;BUMI BAJA SELARAS;2810230013489;10/28/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lingkar Selatan Ii Nomor 19
771;15;JAMBI;1571;KOTA JAMBI;MEGA CIPTA KONSULTAN;3010230042289;10/30/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Komplek Garuda Tiga I/20
772;15;JAMBI;1506;TANJUNG JABUNG BARAT;SWAKARYA INSANI;3010230120826;10/30/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Selempang Merah
773;15;JAMBI;1571;KOTA JAMBI;BAROKAH BAHAGIA;3010230124597;10/30/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Kenali Besar
774;15;JAMBI;1509;TEBO;BERKAH CIPTA SEMABU;3010230268632;10/30/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Semabu
775;15;JAMBI;1503;SAROLANGUN;HANI BERKAH SEJAHTERA;3110230262096;10/31/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Karang Mendapo
776;15;JAMBI;1506;TANJUNG JABUNG BARAT;SRIKANDI KONSULTAN;0111230070223;11/01/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Lorong Sederhana, Rt.001, Kelurahan Sriwijaya, Kecamatan Tungkal Ilir, Kabupaten Tanjung Jabung Barat
777;15;JAMBI;1505;MUARO JAMBI;ABIT ABIL GRUP;0111230110846;11/01/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Lingkar Selatan
778;15;JAMBI;1504;BATANGHARI;GEMPITA JAYA MAKMUR;0111230191624;11/01/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Tebing Tinggi
779;15;JAMBI;1509;TEBO;REZEKI BAROKAH GROUP;0111230228917;11/01/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Batu Malau
780;15;JAMBI;1509;TEBO;TEBO AGRO LESTARI;0211230107102;11/02/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Ra. Kartini
781;15;JAMBI;1509;TEBO;ZAKE MISHA BERSINAR;0211230119579;11/02/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sultan Thaha, Ruko Tanggo Rajo
782;15;JAMBI;1508;BUNGO;PERSIL JAYA ABADI;0211230128037;11/02/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Sungai Pinang 2
783;15;JAMBI;1572;KOTA SUNGAI PENUH;SIDIQ KARYA BERKAH;0211230164783;11/02/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Tanjung Muda
784;15;JAMBI;1505;MUARO JAMBI;BERKAT ABADI SEJATERA;0211230176393;11/02/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Raya Kasang Pudak Nomor 88C - 88D
785;15;JAMBI;1505;MUARO JAMBI;CAHAYA TEKNIK JAMBI;0311230048638;11/03/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perum Doli Jaya Nomor 06 
786;15;JAMBI;1571;KOTA JAMBI;FAJAR MUDA JAYA;0311230056885;11/03/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Permata Land Safir J-20
787;15;JAMBI;1509;TEBO;BERKAH CAHAYA NIRWANA;0411230006295;11/04/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Pulau Temiang
788;15;JAMBI;1502;MERANGIN;JAYA PUTRA BATANG MERANGIN;0411230031956;11/04/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Bangko Tinggi
789;15;JAMBI;1571;KOTA JAMBI;YUSUF ALAWIYAH PRABU;0611230042429;11/06/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Seroja V Nomor 08
790;15;JAMBI;1571;KOTA JAMBI;VERY SUGIANTO;0611230071005;11/06/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Lorong Koni 1
791;15;JAMBI;1571;KOTA JAMBI;SHAFA JAYA INTERIOR;0811230047973;11/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Sultan Agung No.24
792;15;JAMBI;1503;SAROLANGUN;MITRA PALUGADA NUSANTARA;0811230050895;11/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Sri Pelayang Ilir Km I,Lingkungan Sei Belati
793;15;JAMBI;1571;KOTA JAMBI;MANGGALA PRATAMA MANDIRI;0811230056216;11/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Griya Talang Dulur Blok B12
794;15;JAMBI;1571;KOTA JAMBI;SINAR BERLIAN ABADI;0811230078244;11/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Prof Hmo Bafadhal, No 12
795;15;JAMBI;1504;BATANGHARI;MELCA GROUP;0811230079324;11/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Gajah Mada
796;15;JAMBI;1508;BUNGO;HALMART RETAIL SYARIAH;0811230082654;11/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Kesuma No 88 
797;15;JAMBI;1571;KOTA JAMBI;RENGGA TUNAS UTAMA;0811230094354;11/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Kapten M Daud No 45
798;15;JAMBI;1571;KOTA JAMBI;WIRA BUMI NUSANTARA;0811230101655;11/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Tp. Sriwijaya
799;15;JAMBI;1571;KOTA JAMBI;RAHMAT GALERI INTERIOR;0811230103883;11/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Hoscokroaminoto Simpang Kawat Jambi No 33 
800;15;JAMBI;1505;MUARO JAMBI;PUTRA TRANSPORT MANDIRI;0811230109586;11/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Bukit Mulya
801;15;JAMBI;1504;BATANGHARI;LANCAR JAYA SAMSUL;0811230116213;11/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Kampung Baru Tembesi
802;15;JAMBI;1508;BUNGO;ONENG DABALANG ABADI;0911230042471;11/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Sungai Gedang
803;15;JAMBI;1571;KOTA JAMBI;REFI JAYA;0911230076219;11/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Teuku Sulaiman 037B
804;15;JAMBI;1571;KOTA JAMBI;DUTA AUTO MOBILINDO;1111230011555;11/11/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Sari Bakti
805;15;JAMBI;1505;MUARO JAMBI;PUTRA TANJUNG PAUH;1111230045248;11/11/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Tanjung Pauh Km 32
806;15;JAMBI;1503;SAROLANGUN;PERMATA ALAM NGAI;1311230085462;11/13/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Puri Gunung Kembang
807;15;JAMBI;1571;KOTA JAMBI;SHAGA CIPTA PERDANA;1711230065591;11/17/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan H. Syamsu Bahrun, Nomor 01 E
808;15;JAMBI;1571;KOTA JAMBI;KHARISMA MAKMUR SEJAHTERA;1711230069191;11/17/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Brigjen Katamso
809;15;JAMBI;1501;KERINCI;PUTRA MAHKOTA KERINCI;1711230072168;11/17/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Siulak Deras Mudik
810;15;JAMBI;1505;MUARO JAMBI;DARISAA BERJAYA;1811230008091;11/18/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Rt.010 Desa Markanding 
811;15;JAMBI;1572;KOTA SUNGAI PENUH;BERKAH KONSTRUKSI;2011230031129;11/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Kelurahan Dusun Baru, Kecamatan Sungai Bungkal, Kota Sungai Penuh, Provinsi Jambi
812;15;JAMBI;1505;MUARO JAMBI;HAPPY PROJECT GROUP;2111230012129;11/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Anugerah Mandiri 16 Blok B No 7 
813;15;JAMBI;1571;KOTA JAMBI;JAMBI MULIA;2111230016543;11/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Total Perum Bintang Ceria Asri No H. 8 Rt 36 Pal 5 Kotabaru , Kota Jambi
814;15;JAMBI;1507;TANJUNG JABUNG TIMUR;JD MAKMUR JAYA;2111230043993;11/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jln. Jendral Sudirman 
815;15;JAMBI;1503;SAROLANGUN;TIRTA UTAMA TRACTOR;2111230084572;11/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lintas Sumatera Km. 01
816;15;JAMBI;1507;TANJUNG JABUNG TIMUR;MUNTHE AGRO LESTARI;2211230077722;11/22/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Parit Culum I
817;15;JAMBI;1508;BUNGO;AGRO BINA TANI;2211230112627;11/22/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Baharuddin Nomor 256
818;15;JAMBI;1571;KOTA JAMBI;YAN OFFSET;2311230068611;11/23/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Sri Gunting, No: 15
819;15;JAMBI;1502;MERANGIN;MERANGIN ANUGERAH CREATIVE;2311230073605;11/23/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Ahmad Yani Nomor 30
820;15;JAMBI;1571;KOTA JAMBI;DIAMOND MAJU BERSAMA;2311230093135;11/23/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Matahari Iii Nomor 44 
821;15;JAMBI;1503;SAROLANGUN;CITRA MANDIRI SCALE;2411230042545;11/24/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Bukit Tigo
822;15;JAMBI;1505;MUARO JAMBI;NAWASENA MAHARDIKA;2411230071604;11/24/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jambi Tulo
823;15;JAMBI;1503;SAROLANGUN;SUKSES TUJUH BERSAUDARA;2411230074791;11/24/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lintas Sumatera
824;15;JAMBI;1506;TANJUNG JABUNG BARAT;MARMI YANA BERKAH;2411230090324;11/24/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Ternate
825;15;JAMBI;1503;SAROLANGUN;TUJURAMA;2411230090436;11/24/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Bujang Ibrahim, Dusun Kayu Rimbun
826;15;JAMBI;1508;BUNGO;BINA TANI GROUP;2411230092811;11/24/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Lintas Sumatera
827;15;JAMBI;1571;KOTA JAMBI;PUSUK NAULI;2511230004184;11/25/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Lingkar Barat
828;15;JAMBI;1505;MUARO JAMBI;BINA PUTRA JAYA;2511230020729;11/25/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Simpang Bejo
829;15;JAMBI;1504;BATANGHARI;FARAZA BAROKAH;2711230260236;11/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Jambi-Muara Bungo
830;15;JAMBI;1571;KOTA JAMBI;RAJO PUTRA JAMBI;2711230364943;11/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perum Monaco Residen I Blok D 11
831;15;JAMBI;1506;TANJUNG JABUNG BARAT;JURAGAN MUDA SEJAHTERA;2711230369871;11/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Parit Gompong Lrg Baru
832;15;JAMBI;1571;KOTA JAMBI;SRI KARYA PEMBANGUNAN;2811230032899;11/28/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Kol Amir Hamzah
833;15;JAMBI;1571;KOTA JAMBI;GOERU USAHA MEDIA;2911230013717;11/29/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Lingkar Selatan Iii
834;15;JAMBI;1571;KOTA JAMBI;PHOENIX JAYA TRANSPORT;2911230023889;11/29/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Selincah Park Residence Blok B 8-9
835;15;JAMBI;1571;KOTA JAMBI;MONEX JAYA BERSAMA;2911230064931;11/29/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Bumi Anggun, Jalan Sunan Giri Blok B No 01
836;15;JAMBI;1503;SAROLANGUN;GESA KARUNIA UTAMA;2911230070147;11/29/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Sungai Gedang
837;15;JAMBI;1507;TANJUNG JABUNG TIMUR;FAZAR SUKSES BERSAMA;2911230074164;11/29/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Gontor 10
838;15;JAMBI;1571;KOTA JAMBI;ARTA PRATAMA;3011230028625;11/30/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Letkol Hasan Efendi No. 51
839;15;JAMBI;1503;SAROLANGUN;CITRA SAWIT WIJAYA;3011230052438;11/30/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Limbur Tembesi
840;15;JAMBI;1501;KERINCI;NASIONAL KERINCI SPICE;0112230000766;12/01/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Dusun Baru, Kecamatan Siulak, Kabupaten Kerinci, Provinsi Jambi
841;15;JAMBI;1572;KOTA SUNGAI PENUH;MEYRA TITIAN REZKY;0112230013579;12/01/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Depati Parbo
842;15;JAMBI;1571;KOTA JAMBI;NELI MANDIRI PERKASA;0412230024983;12/04/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Kompol M Taher, Asrama Polisi Talang Banjar Blok E 03
843;15;JAMBI;1571;KOTA JAMBI;ALNARA BERKAH SEJAHTERA;0412230076009;12/04/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sutan Baharudin, No. 23
844;15;JAMBI;1571;KOTA JAMBI;BERKAH PAMMASE;0512230055088;12/05/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Abdul Muis
845;15;JAMBI;1571;KOTA JAMBI;BINTANG BAAHIRAH;0512230080049;12/05/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Komplek Kehutanan Blok F Nomor 8
846;15;JAMBI;1509;TEBO;BERKAH ZAMAHE WAPU;0512230098165;12/05/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan 7 
847;15;JAMBI;1571;KOTA JAMBI;CAHAYA ABADI;0612230053357;12/06/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Brigjen Katamso Nomor 15
848;15;JAMBI;1571;KOTA JAMBI;SERRE TOBA PERKASA;0612230083586;12/06/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Emprit Raya Iv No.7
849;15;JAMBI;1508;BUNGO;BAROKAH ANUGERAH BERSAMA;0712230125639;12/07/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumnas Blok C Nomor 268
850;15;JAMBI;1571;KOTA JAMBI;CAHAYA HARAPAN SUKSES;0712230172665;12/07/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Pertdabas Perumahan Griya Kenali Asam Asri Blok A No. 9
851;15;JAMBI;1504;BATANGHARI;NAYFAEZ SEJAHTERA;0812230035214;12/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Sungai Puar
852;15;JAMBI;1505;MUARO JAMBI;SINTONG PETALING PANCORAN;0912230012952;12/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Sungai Gelam
853;15;JAMBI;1571;KOTA JAMBI;ARTOMORO SEMESTA ABADI;0912230035689;12/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Pangeran Hidayat Nomor 17
854;15;JAMBI;1503;SAROLANGUN;MIKHAELA MANDIRI;1212230038392;12/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Perintis Rt.04, Kelurahan Sukasari, Kecamatan Sarolangun
855;15;JAMBI;1503;SAROLANGUN;PUTRI KEMBAR MF;1212230042903;12/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Sukasari
856;15;JAMBI;1571;KOTA JAMBI;MAKMUR ANUGERAH SANJAYA;1312230146955;12/13/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Orang Kayo Hitam Nomor 28
857;15;JAMBI;1504;BATANGHARI;ZEETA ORGANIZER PLANNER;1412230083629;12/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Gajah Mada 
858;15;JAMBI;1508;BUNGO;MANDIRI ABADI MULIA;1412230103045;12/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lintas Sumatera, Pasar Atas
859;15;JAMBI;1571;KOTA JAMBI;PANCUR SIWAH SIMALEM;1512230058533;12/15/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lingkar Selatan Ii
860;15;JAMBI;1504;BATANGHARI;LUMBUNG EMAS;1512230059286;12/15/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Lorong Nusantara
861;15;JAMBI;1505;MUARO JAMBI;DELTA POWER INDONESIA;1512230089166;12/15/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Kali Batas
862;15;JAMBI;1508;BUNGO;DEDY PUTRA DUA;1612230005737;12/16/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Lorong Delima
863;15;JAMBI;1509;TEBO;WIHANTRA RIZKY ANUGRAH;1612230020666;12/16/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Anggur I Blok C
864;15;JAMBI;1571;KOTA JAMBI;BENTALA ENVIROMENTAL CONSULTANT;1812230149844;12/18/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Dr. Tazar No. 07
865;15;JAMBI;1571;KOTA JAMBI;EA MULIA PERSADA;1812230174208;12/18/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Orang Kayo Pingai
866;15;JAMBI;1509;TEBO;GAZA TRANS RIMBO BUJANG;1812230218613;12/18/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Pahlawan 
867;15;JAMBI;1507;TANJUNG JABUNG TIMUR;SOPAN RAJA PERSADA;1812230431619;12/18/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Paduka Berhala
868;15;JAMBI;1503;SAROLANGUN;SAROHA TRANS;1912230171939;12/19/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lintas Sumatera
869;15;JAMBI;1506;TANJUNG JABUNG BARAT;AMANAHBILLAH;2012230030208;12/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Aroma Baru
870;15;JAMBI;1504;BATANGHARI;SAWIT BRENAI BAROKAH;2012230327638;12/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Belanti Jaya
871;15;JAMBI;1506;TANJUNG JABUNG BARAT;SYAHRUL SYAIRA JAYA;2112230023202;12/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Kuala Tungkal - Jambi
872;15;JAMBI;1571;KOTA JAMBI;AL FATH MANDIRI;2112230030119;12/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Dharma Karya 2 No.07
873;15;JAMBI;1508;BUNGO;MITRA SAKATO KONTRAKTOR;2112230065796;12/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Pasar Ii 
874;15;JAMBI;1571;KOTA JAMBI;RADYA ALIYA REZEKI;2212230027751;12/22/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Eksekutif Perum Bukit Mayang Estate Blok A Nomor 7
875;15;JAMBI;1571;KOTA JAMBI;GHANI BARRU ABADI;2212230049733;12/22/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Merabu 3
876;15;JAMBI;1571;KOTA JAMBI;ENAM BERADIK;2212230067691;12/22/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan H. Yusuf Nasri
877;15;JAMBI;1571;KOTA JAMBI;JINAN SANUM BATANGHARI JAYA;2512230020258;12/25/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Kh. A. Majid
878;15;JAMBI;1506;TANJUNG JABUNG BARAT;ATUK LABU;2612230014828;12/26/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Manunggal Ii
879;15;JAMBI;1503;SAROLANGUN;HEAGT STONE;2712230021138;12/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Sungai Benteng
880;15;JAMBI;1502;MERANGIN;PENTOEL COREX API;2712230037926;12/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Sungai Kapas
881;15;JAMBI;1571;KOTA JAMBI;PARAMA JAYA;2712230041392;12/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Kebun Daging
882;15;JAMBI;1502;MERANGIN;EMPAT SAUDARA PERKASA;2712230054679;12/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Tengku Umar, Lingkungan Benteng
883;15;JAMBI;1571;KOTA JAMBI;CATUR CEMEYKA;2712230068899;12/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Dr Tazar No 55B 
884;15;JAMBI;1571;KOTA JAMBI;INDUSTRIAL MULTI PRODUCTION;2812230106428;12/28/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Syailendra
885;15;JAMBI;1571;KOTA JAMBI;ABADI BERSAMA GUNA;2912230138245;12/29/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Grand Kenali Blok G-19
886;15;JAMBI;1571;KOTA JAMBI;INDO FAYYAD ENGINEERING;2912230262897;12/29/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Puri Mayang Claster Raflesia Blok D2
887;15;JAMBI;1571;KOTA JAMBI;ASIA NAFOUR SEJAHTERA;2912230337145;12/29/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Bayangkara Perum Talang Banjar Permai Blok E 15
888;15;JAMBI;1571;KOTA JAMBI;NIKO ARUNIKA DIGITAL;3112230004213;12/31/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Puri Mayang Cluster Casablanca Blok H 23
