id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;koperasi;tanggal badan hukum;aktif;bentuk koperasi;jenis koperasi;kelompok koperasi;sektor usaha;klasifikasi;kesehatan;anggota pria;anggota wanita;tahun_industri_usaha;bulan
3528;15;JAMBI;1571;157101;1571011001;KOPERASI MITRA USAHA;10/15/2009;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;100;215;2023;JUNI
3529;15;JAMBI;1571;157101;1571101004;KOPERASI KARYA MANDIRI JAMBI;3/25/2000;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;80;128;2023;JUNI
3530;15;JAMBI;1571;157101;1571011001;KPN RIMBAWAN JAMBI;4/4/1996;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
3531;15;JAMBI;1571;157101;1571011001;KPN SMP NEGERI 7 KOTA JAMBI;1/1/1996;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
3532;15;JAMBI;1571;157101;1571011001;KPN KPPDK PENGADILAN TINGGI JAMBI;7/29/1992;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
3533;15;JAMBI;1571;157101;1571011001;KOPERASI SMK NEGERI I KOTA JAMBI;4/4/1979;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
3534;15;JAMBI;1571;157101;1571011001;KOPEL BULOG DIVRE JAMBI;1/1/1984;TRUE;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA LAINNYA;-;-;104;47;2021;JUNI
3535;15;JAMBI;1571;157101;1571011001;KOPERASI SIMPAN PINJAM DAN PEMBIAYAAN SYARIAH BAITUL MAAL WATTAMWIL AL ISHLAH;10/5/1999;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;UNIT SIMPAN PINJAM KOPERASI PRIMER (USP KOPERASI PRIMER);-;-;54;510;2023;JUNI
3536;15;JAMBI;1571;157101;1571011001;KOPERASI BMT SARANA UMAT;3/31/2015;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3537;15;JAMBI;1571;157101;1571011001;KSU HANDAYANI;6/15/1984;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3538;15;JAMBI;1571;157101;1571011001;KOPERASI KARYA CIPTA;3/12/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3539;15;JAMBI;1571;157101;1571011001;KOPERASI BMT MARDHOTILLAH;4/4/2002;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3540;15;JAMBI;1571;157101;1571011001;KPN K3WISOJA;5/13/1986;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3541;15;JAMBI;1571;157101;1571011001;KOPERASI RIMBA BULAN;4/4/2002;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3542;15;JAMBI;1571;157101;1571011001;KOPERASI PEGAWAI NEGERI PERTAMBANGAN DAN ENERGI;3/9/1996;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);PERTAMBANGAN DAN PENGGALIAN;-;-;0;0;-;JUNI
3543;15;JAMBI;1571;157101;1571011001;KPN SMA NEGERI 5 KOTA JAMBI;12/1/1979;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;20;38;2022;JUNI
3544;15;JAMBI;1571;157101;1571011001;KPN PERPUSDA JAMBI;1/19/2004;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;19;32;2021;JUNI
3545;15;JAMBI;1571;157101;1571011011;KOPKAR SLB JAMBI;4/3/1997;TRUE;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;41;56;2022;JUNI
3546;15;JAMBI;1571;157101;1571011011;KOPERASI PEGAWAI NEGERI KOSUP TINGKAT I;2/10/1974;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;105;170;2023;JUNI
3547;15;JAMBI;1571;157101;1571011011;KOPERASI PEGAWAI NEGERI CITRA BPTT;4/15/1990;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
3548;15;JAMBI;1571;157101;1571011011;KOPERASI PENGUSAHA PENGRAJIN JAMBI;2/24/2010;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;0;53;2023;JUNI
3549;15;JAMBI;1571;157101;1571011011;KSP RIZKI MELATI;7/10/2008;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3550;15;JAMBI;1571;157101;1571011011;KOPERASI PATRON;2/1/2016;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3551;15;JAMBI;1571;157101;1571011011;KOPERASI WANITA WIRATAMA ADIKARYA;2/2/2007;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;31;2023;JUNI
3552;15;JAMBI;1571;157101;1571011010;KOPERASI SIMPAN PINJAM AZZAHRA;12/26/2013;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;20;198;2021;JUNI
3553;15;JAMBI;1571;157101;1571011010;KOPERASI PEMASARAN AKU BISA MAJU BERSERI;6/15/2021;TRUE;Primer Kabupaten/Kota;Pemasaran;Kop. Lainnya;JASA PENYELENGGARA EVENT KHUSUS (SPECIAL EVENT);-;-;0;0;-;JUNI
3554;15;JAMBI;1571;157101;1571011010;KOPERASI AL AMIN SEJAHTERA;4/8/2016;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;23;60;2022;JUNI
3555;15;JAMBI;1571;157101;1571011010;KOPERASI SERUMPUN PSEKO;2/10/2003;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3556;15;JAMBI;1571;157101;1571011002;KOPERASI BERSAMA-SAMA SENANG;12/26/2013;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;23;67;2021;JUNI
3557;15;JAMBI;1571;157101;1571011002;KSP JASA ANAK SERUMPUN JAMBI ASJAM;2/26/2014;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3558;15;JAMBI;1571;157101;1571011002;KOPERASI SEIYO SEKATO;9/28/2012;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3559;15;JAMBI;1571;157101;1571011002;KOPKAR AMAN;3/10/1998;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3560;15;JAMBI;1571;157101;1571011002;KPN SMPN 19 KOTA JAMBI;9/13/2007;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;43;49;2021;JUNI
3561;15;JAMBI;1571;157106;1504062009;KOPERASI ASAD;3/3/1988;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
3562;15;JAMBI;1571;157106;1571061001;KOPERASI UNIT DESA DANAU TELUK;6/6/1992;FALSE;Primer Kabupaten/Kota;Konsumen;KUD;JASA LAINNYA;-;-;0;0;-;JUNI
3563;15;JAMBI;1571;157106;1504062009;KOPERASI PASAR INPRES OLAK KEMANG;5/4/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pasar;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JUNI
3564;15;JAMBI;1571;157106;1503022014;KOPERASI HIMPUNAN PETANI PETERNAK;5/3/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
3565;15;JAMBI;1571;157106;1504062009;KOPERASI KELUARGA MANDIRI;6/18/2000;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
3566;15;JAMBI;1571;157106;1504062009;KOPERASI MARGA DADI TIGA;4/22/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
3567;15;JAMBI;1571;157106;1504062009;KOPERASI PERIKANAN MEKAR LESTARI;6/24/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Nelayan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
3568;15;JAMBI;1571;157106;1571061005;KOPERASI PERIKANAN USAHA MANDIRI;6/24/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Nelayan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
3569;15;JAMBI;1571;157106;1571061004;KOPERASI PRAKARSA UTAMA;3/9/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
3570;15;JAMBI;1571;157106;1571061001;KOPERASI USAHA TANI;8/4/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
3571;15;JAMBI;1571;157106;1504062009;KOPERASI SLTPN 3;4/4/1982;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Angkatan Darat;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
3572;15;JAMBI;1571;157106;1504062009;KOPERASI PONDOK PESANTREN ASAD;11/9/1995;FALSE;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA LAINNYA;-;-;0;0;-;JUNI
3573;15;JAMBI;1571;157106;1571061005;KOPERASI KREATIF BERSAMA;10/5/2009;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3574;15;JAMBI;1571;157106;1504062009;KOPERASI LINTAS GAMBUT;4/8/2016;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3575;15;JAMBI;1571;157106;1504062009;KOPERASI PEGAWAI NEGERI MAN OLAK KEMANG;8/24/1998;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;22;32;-;JUNI
3576;15;JAMBI;1571;157106;1504062009;LEMBAGA KEUANGAN MIKRO SYARIAH PONDOK PESANTREN ASAD;11/4/2018;TRUE;Primer Kabupaten/Kota;Jasa;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3577;15;JAMBI;1571;157106;1504062009;KOPERASI PEGAWAI NEGERI REPUBLIK INDONESIA MTSN OLAK KEMANG;4/6/1980;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
3578;15;JAMBI;1571;157106;1571061005;KOPERASI USAHA TERPADU;9/8/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3579;15;JAMBI;1571;157106;1571061005;KPN SMA NEGERI 7 KOTA JAMBI;9/16/1989;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;15;16;-;JUNI
3580;15;JAMBI;1571;157106;1571061005;KOPERASI FORUM KOMUNIKASI MAHASISWA JBI;3/4/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3581;15;JAMBI;1571;157105;1571051001;KOPERASI ANGKASA RAYA;10/10/1994;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
3582;15;JAMBI;1571;157105;1504022013;KOPERASI PONDOK PESANTREN HIFZI ALQURAN;9/29/1997;FALSE;Primer Kabupaten/Kota;Produsen;Koppontren;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
3583;15;JAMBI;1571;157105;1571051006;KOPERASI KITO;9/9/1998;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
3584;15;JAMBI;1571;157105;1571051004;KOPERASI MUTIARA CITRA;4/8/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JUNI
3585;15;JAMBI;1571;157105;1571051004;KOPERASI SUMBER BARU;8/5/2000;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
3586;15;JAMBI;1571;157105;1571051001;KOPERASI PEGAWAI NEGERI PRAJA;9/18/1998;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
3587;15;JAMBI;1571;157105;1504022013;KOPERASI SAADATURADEN;5/5/1997;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
3588;15;JAMBI;1571;157105;1504022013;KOPERASI SEJAHTERA;5/5/1986;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
3589;15;JAMBI;1571;157105;1571051001;KOPERASI SLTPN 3;12/12/1984;FALSE;Primer Kabupaten/Kota;Konsumen;Koppontren;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
3590;15;JAMBI;1571;157105;1571051003;KOPERASI SMUN 7;9/9/1989;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
3591;15;JAMBI;1571;157105;1571051006;KOPERASI KARYAWAN TANJUNG JOHOR TJWI;5/25/1990;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA LAINNYA;-;-;0;0;-;JUNI
3592;15;JAMBI;1571;157105;1571051002;KOPERASI UNIT DESA PELAYANGAN;7/7/1992;FALSE;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;JUNI
3593;15;JAMBI;1571;157105;1571051002;USAHA SIMPAN PINJAM KOPERASI BATIK KAJANG LAKO;4/4/1997;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JUNI
3594;15;JAMBI;1571;157105;1571051005;KOPERASI PEGAWAI NEGERI SMPN 13 JAMBI;4/6/1982;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
3595;15;JAMBI;1571;157105;1571051002;KOPERASI MITRA KENCANA;4/5/2004;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3596;15;JAMBI;1571;157105;0;KOPERASI PONDOK PESANTREN NURUL IMAN;10/23/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
3597;15;JAMBI;1571;157105;1571051002;KOPERASI GENTALA ARASY;6/19/2015;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3598;15;JAMBI;1571;157105;1571051002;KOPERASI KAJANG LAKO;3/4/1997;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
3599;15;JAMBI;1571;157105;1571051005;KOPERASI SEKINTANG DAYO;12/3/1998;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3600;15;JAMBI;1571;157105;1571051006;KOPERASI KARYAWAN PT. JAMBI WARAS;7/13/1987;TRUE;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;74;101;2023;JUNI
3601;15;JAMBI;1571;157103;1505112002;KOPERASI BINA INSAN BAHARI;9/9/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Profesi;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
3602;15;JAMBI;1571;157103;1571031006;KOPERASI BUDI SARI;9/9/1996;FALSE;Primer Kabupaten/Kota;Jasa;Kop. Angkutan Darat;TRANSPORTASI DAN PERGUDANGAN;-;-;0;0;-;JUNI
3603;15;JAMBI;1571;157103;1571111002;KOPERASI DIKBUD CAM JAMBI TIMUR;5/5/1986;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Mahasiswa;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
3604;15;JAMBI;1571;157103;1571031002;KOPERASI BINA USAHA;8/20/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
3605;15;JAMBI;1571;157103;1571031002;KOPERASI JAYA BERSAMA;11/11/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
3606;15;JAMBI;1571;157103;1571031002;KOPERASI LUMBUNG CEMPAKA;7/30/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JUNI
3607;15;JAMBI;1571;157103;1571031008;KOPERASI PENGUSAHA MUDA MANDIRI;7/7/1998;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Nelayan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
3608;15;JAMBI;1571;157103;1571111002;KOPERASI SINAR TANI;7/7/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
3609;15;JAMBI;1571;157103;1571021005;KOPERASI KARYA MAKMUR KOTA JAMBI;7/7/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
3610;15;JAMBI;1571;157103;1571031010;KOPERASI KOPKAL TRI SAKTI;6/6/1992;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
3611;15;JAMBI;1571;157103;1571031008;KOPERASI KOPTI;2/2/1982;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
3612;15;JAMBI;1571;157103;1571031003;KOPERASI PEGAWAI NEGERI REPUBLIK INDONESIA SMAN 2 KOTA JAMBI;1/1/1985;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
3613;15;JAMBI;1571;157103;1571031006;KOPERASI PATRA II;11/11/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Mahasiswa;JASA LAINNYA;-;-;0;0;-;JUNI
3614;15;JAMBI;1571;157103;1571031010;KOPERASI SADAR;8/8/1981;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
3615;15;JAMBI;1571;157103;1571031010;KOPERASI SETIA KAWAN;10/10/2002;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
3616;15;JAMBI;1571;157103;0;KOPERASI SLTPN 2;5/5/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
3617;15;JAMBI;1571;157103;1571031006;KOPERASI TIRTA MARGA CIPTA PU;2/2/1994;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
3618;15;JAMBI;1571;157103;1571111002;KOPERASI TRI DADI;11/11/1982;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
3619;15;JAMBI;1571;157103;1571031005;KOPERASI WANITA MANDIRI;4/14/2008;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JUNI
3620;15;JAMBI;1571;157103;1571031008;KOPERASI FORUM RT;5/4/2011;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3621;15;JAMBI;1571;157103;1571031002;KOPERASI SEDIA MANDIRI;5/5/2008;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3622;15;JAMBI;1571;157103;1571031008;KOPERASI KELUARGA MANDIRI;1/21/2004;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3623;15;JAMBI;1571;157103;1571031008;KOPERASI MUAMALLAH;9/24/2002;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3624;15;JAMBI;1571;157103;1505102009;KOPERASI BAITUL MAAL WATTAMWIL ASSADAH;11/24/2009;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
3625;15;JAMBI;1571;157103;1571031005;KOPERASI TANI HARAPAN MAJU;9/10/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JUNI
3626;15;JAMBI;1571;157103;1571031003;KOPERASI PANDAI BESI;4/6/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JUNI
3627;15;JAMBI;1571;157103;1571031001;KOPERASI INSYAF;2/17/1994;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3628;15;JAMBI;1571;157103;1571031001;KOPERASI KARYAWAN BUDI ASIH;2/2/1983;TRUE;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;130;22;-;JUNI
3629;15;JAMBI;1571;157103;1571031002;KOPERASI SIMPAN PINJAM KARTIKA KSATRIA JAYA;4/28/1976;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Angkatan Darat;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
3630;15;JAMBI;1571;157103;1571031002;KPN SMPN 12 KOTA JAMBI;1/2/1997;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;12;23;2021;JUNI
3631;15;JAMBI;1571;157103;1571031002;KOPERASI ELDEWIS;5/5/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
3632;15;JAMBI;1571;157103;1571031002;KOPERASI BINA SEJAHTERA;9/16/1993;TRUE;Primer Kabupaten/Kota;Jasa;Kop. Angkutan Darat;TRANSPORTASI DAN PERGUDANGAN;-;-;0;0;-;JUNI
3633;15;JAMBI;1571;157103;1571031002;KOPERASI TELADAN JAYA;2/25/2009;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3634;15;JAMBI;1571;157103;1571031003;KOPERASI KONSUMEN TRIDHARMA WIRA BHAKTI;4/4/1973;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Kepolisian;PERDAGANGAN ECERAN ALAT TULIS MENULIS DAN GAMBAR;-;-;500;422;2021;JUNI
3635;15;JAMBI;1571;157103;1571031003;KOPKAL PEDAGANG KAKI LIMA DAN ASONGAN;4/7/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
3636;15;JAMBI;1571;157103;1571031003;KOPERASI KELUARGA;12/12/1971;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
3637;15;JAMBI;1571;157103;1571031003;KOPERASI WANITA FLAMBOYAN;7/29/2009;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
3638;15;JAMBI;1571;157103;1571031003;KSU TALANG BANJAR;2/7/1985;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3639;15;JAMBI;1571;157103;1571031003;KOPERASI SEJAHTERA MANDIRI;4/6/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3640;15;JAMBI;1571;157103;1571031003;KOPERASI MANIS MATO;4/4/2001;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3641;15;JAMBI;1571;157103;1571031003;KOPERASI MITRA USAHA BERSAMA;10/6/2003;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3642;15;JAMBI;1571;157103;1571031003;KOPERASI DANATO;12/12/2004;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
3643;15;JAMBI;1571;157103;1571031003;KOPERASI PERJUANGAN BANGSA INDONESIA;7/13/2000;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
