id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;kondisi_korban;satuan;jumlah_kejadian
1598;;JAMBI;;;13/03/2024;PERKANTORAN;UNIT;0
1599;;JAMBI;;;13/03/2024;BANGUNAN LAIN;UNIT;0
1600;;JAMBI;;;13/03/2024;JEMBATAN;UNIT;0
1601;;JAMBI;;;13/03/2024;JALAN;KM;0
1602;;JAMBI;;;13/03/2024;SAWAH;HA;0
1603;;JAMBI;;;13/03/2024;KEBUN/HUTAN;HA;0
1604;;JAMBI;;;13/03/2024;KOLAM;HA;0
1605;;JAMBI;;;13/03/2024;IRIGASI;HA;0
1606;;JAMBI;;;14/03/2024;MENINGGAL DUNIA;JIWA;0
1607;;JAMBI;;;14/03/2024;HILANG;JIWA;0
1608;;JAMBI;;;14/03/2024;LUKA;JIWA;0
1609;;JAMBI;;;14/03/2024;MENDERITA;JIWA;0
1610;;JAMBI;;;14/03/2024;MENGUNGSI;JIWA;0
1611;;JAMBI;;;14/03/2024;RUMAH RUSAK BERAT;UNIT;0
1612;;JAMBI;;;14/03/2024;RUMAH RUSAK SEDANG;UNIT;0
1613;;JAMBI;;;14/03/2024;RUMAH RUSAK RINGAN;UNIT;0
1614;;JAMBI;;;14/03/2024;RUMAH TERENDAM;UNIT;0
1615;;JAMBI;;;14/03/2024;SARANA PENDIDIKAN;UNIT;0
1616;;JAMBI;;;14/03/2024;SARANA IBADAH;UNIT;0
1617;;JAMBI;;;14/03/2024;SARANA KESEHATAN;UNIT;0
1618;;JAMBI;;;14/03/2024;PERKANTORAN;UNIT;0
1619;;JAMBI;;;14/03/2024;BANGUNAN LAIN;UNIT;0
1620;;JAMBI;;;14/03/2024;JEMBATAN;UNIT;0
1621;;JAMBI;;;14/03/2024;JALAN;KM;0
1622;;JAMBI;;;14/03/2024;SAWAH;HA;0
1623;;JAMBI;;;14/03/2024;KEBUN/HUTAN;HA;0
1624;;JAMBI;;;14/03/2024;KOLAM;HA;0
1625;;JAMBI;;;14/03/2024;IRIGASI;HA;0
1626;;JAMBI;;;02/04/2024;MENINGGAL DUNIA;JIWA;0
1627;;JAMBI;;;02/04/2024;HILANG;JIWA;0
1628;;JAMBI;;;02/04/2024;LUKA;JIWA;0
1629;;JAMBI;;;02/04/2024;MENDERITA;JIWA;0
1630;;JAMBI;;;02/04/2024;MENGUNGSI;JIWA;0
1631;;JAMBI;;;02/04/2024;RUMAH RUSAK BERAT;UNIT;0
1632;;JAMBI;;;02/04/2024;RUMAH RUSAK SEDANG;UNIT;0
1633;;JAMBI;;;02/04/2024;RUMAH RUSAK RINGAN;UNIT;0
1634;;JAMBI;;;02/04/2024;RUMAH TERENDAM;UNIT;0
1635;;JAMBI;;;02/04/2024;SARANA PENDIDIKAN;UNIT;0
1636;;JAMBI;;;02/04/2024;SARANA IBADAH;UNIT;0
1637;;JAMBI;;;02/04/2024;SARANA KESEHATAN;UNIT;0
1638;;JAMBI;;;02/04/2024;PERKANTORAN;UNIT;0
1639;;JAMBI;;;02/04/2024;BANGUNAN LAIN;UNIT;0
1640;;JAMBI;;;02/04/2024;JEMBATAN;UNIT;0
1641;;JAMBI;;;02/04/2024;JALAN;KM;3
1642;;JAMBI;;;02/04/2024;SAWAH;HA;0
1643;;JAMBI;;;02/04/2024;KEBUN/HUTAN;HA;0
1644;;JAMBI;;;02/04/2024;KOLAM;HA;0
1645;;JAMBI;;;02/04/2024;IRIGASI;HA;0
1646;;JAMBI;;;05/04/2024;MENINGGAL DUNIA;JIWA;0
1647;;JAMBI;;;05/04/2024;HILANG;JIWA;0
1648;;JAMBI;;;05/04/2024;LUKA;JIWA;0
1649;;JAMBI;;;05/04/2024;MENDERITA;JIWA;0
1650;;JAMBI;;;05/04/2024;MENGUNGSI;JIWA;0
1651;;JAMBI;;;05/04/2024;RUMAH RUSAK BERAT;UNIT;0
1652;;JAMBI;;;05/04/2024;RUMAH RUSAK SEDANG;UNIT;0
1653;;JAMBI;;;05/04/2024;RUMAH RUSAK RINGAN;UNIT;0
1654;;JAMBI;;;05/04/2024;RUMAH TERENDAM;UNIT;0
1655;;JAMBI;;;05/04/2024;SARANA PENDIDIKAN;UNIT;0
1656;;JAMBI;;;05/04/2024;SARANA IBADAH;UNIT;0
1657;;JAMBI;;;05/04/2024;SARANA KESEHATAN;UNIT;0
1658;;JAMBI;;;05/04/2024;PERKANTORAN;UNIT;0
1659;;JAMBI;;;05/04/2024;BANGUNAN LAIN;UNIT;0
1660;;JAMBI;;;05/04/2024;JEMBATAN;UNIT;0
1661;;JAMBI;;;05/04/2024;JALAN;KM;11
1662;;JAMBI;;;05/04/2024;SAWAH;HA;0
1663;;JAMBI;;;05/04/2024;KEBUN/HUTAN;HA;0
1664;;JAMBI;;;05/04/2024;KOLAM;HA;0
1665;;JAMBI;;;05/04/2024;IRIGASI;HA;0
1666;;JAMBI;;;10/04/2024;MENINGGAL DUNIA;JIWA;0
1667;;JAMBI;;;10/04/2024;HILANG;JIWA;0
1668;;JAMBI;;;10/04/2024;LUKA;JIWA;0
1669;;JAMBI;;;10/04/2024;MENDERITA;JIWA;0
1670;;JAMBI;;;10/04/2024;MENGUNGSI;JIWA;0
1671;;JAMBI;;;10/04/2024;RUMAH RUSAK BERAT;UNIT;0
1672;;JAMBI;;;10/04/2024;RUMAH RUSAK SEDANG;UNIT;0
1673;;JAMBI;;;10/04/2024;RUMAH RUSAK RINGAN;UNIT;0
1674;;JAMBI;;;10/04/2024;RUMAH TERENDAM;UNIT;0
1675;;JAMBI;;;10/04/2024;SARANA PENDIDIKAN;UNIT;0
1676;;JAMBI;;;10/04/2024;SARANA IBADAH;UNIT;0
1677;;JAMBI;;;10/04/2024;SARANA KESEHATAN;UNIT;0
1678;;JAMBI;;;10/04/2024;PERKANTORAN;UNIT;0
1679;;JAMBI;;;10/04/2024;BANGUNAN LAIN;UNIT;0
1680;;JAMBI;;;10/04/2024;JEMBATAN;UNIT;28
1681;;JAMBI;;;10/04/2024;JALAN;KM;0
1682;;JAMBI;;;10/04/2024;SAWAH;HA;0
1683;;JAMBI;;;10/04/2024;KEBUN/HUTAN;HA;0
1684;;JAMBI;;;10/04/2024;KOLAM;HA;0
1685;;JAMBI;;;10/04/2024;IRIGASI;HA;0
1686;;JAMBI;;;20/04/2024;MENINGGAL DUNIA;JIWA;0
1687;;JAMBI;;;20/04/2024;HILANG;JIWA;0
1688;;JAMBI;;;20/04/2024;LUKA;JIWA;0
1689;;JAMBI;;;20/04/2024;MENDERITA;JIWA;0
1690;;JAMBI;;;20/04/2024;MENGUNGSI;JIWA;0
1691;;JAMBI;;;20/04/2024;RUMAH RUSAK BERAT;UNIT;0
1692;;JAMBI;;;20/04/2024;RUMAH RUSAK SEDANG;UNIT;0
1693;;JAMBI;;;20/04/2024;RUMAH RUSAK RINGAN;UNIT;0
1694;;JAMBI;;;20/04/2024;RUMAH TERENDAM;UNIT;0
1695;;JAMBI;;;20/04/2024;SARANA PENDIDIKAN;UNIT;0
1696;;JAMBI;;;20/04/2024;SARANA IBADAH;UNIT;0
1697;;JAMBI;;;20/04/2024;SARANA KESEHATAN;UNIT;0
1698;;JAMBI;;;20/04/2024;PERKANTORAN;UNIT;0
1699;;JAMBI;;;20/04/2024;BANGUNAN LAIN;UNIT;0
1700;;JAMBI;;;20/04/2024;JEMBATAN;UNIT;20
1701;;JAMBI;;;20/04/2024;JALAN;KM;0
1702;;JAMBI;;;20/04/2024;SAWAH;HA;0
1703;;JAMBI;;;20/04/2024;KEBUN/HUTAN;HA;0
1704;;JAMBI;;;20/04/2024;KOLAM;HA;0
1705;;JAMBI;;;20/04/2024;IRIGASI;HA;0
1706;;JAMBI;;;26/04/2024;MENINGGAL DUNIA;JIWA;0
1707;;JAMBI;;;26/04/2024;HILANG;JIWA;0
1708;;JAMBI;;;26/04/2024;LUKA;JIWA;0
1709;;JAMBI;;;26/04/2024;MENDERITA;JIWA;6
1710;;JAMBI;;;26/04/2024;MENGUNGSI;JIWA;0
1711;;JAMBI;;;26/04/2024;RUMAH RUSAK BERAT;UNIT;0
1712;;JAMBI;;;26/04/2024;RUMAH RUSAK SEDANG;UNIT;1
1713;;JAMBI;;;26/04/2024;RUMAH RUSAK RINGAN;UNIT;0
1714;;JAMBI;;;26/04/2024;RUMAH TERENDAM;UNIT;0
1715;;JAMBI;;;26/04/2024;SARANA PENDIDIKAN;UNIT;0
1716;;JAMBI;;;26/04/2024;SARANA IBADAH;UNIT;0
1717;;JAMBI;;;26/04/2024;SARANA KESEHATAN;UNIT;0
1718;;JAMBI;;;26/04/2024;PERKANTORAN;UNIT;0
1719;;JAMBI;;;26/04/2024;BANGUNAN LAIN;UNIT;0
1720;;JAMBI;;;26/04/2024;JEMBATAN;UNIT;0
1721;;JAMBI;;;26/04/2024;JALAN;KM;0
1722;;JAMBI;;;26/04/2024;SAWAH;HA;0
1723;;JAMBI;;;26/04/2024;KEBUN/HUTAN;HA;0
1724;;JAMBI;;;26/04/2024;KOLAM;HA;0
1725;;JAMBI;;;26/04/2024;IRIGASI;HA;0
1726;;JAMBI;;;26/04/2024;MENINGGAL DUNIA;JIWA;0
1727;;JAMBI;;;26/04/2024;HILANG;JIWA;0
1728;;JAMBI;;;26/04/2024;LUKA;JIWA;0
1729;;JAMBI;;;26/04/2024;MENDERITA;JIWA;7
1730;;JAMBI;;;26/04/2024;MENGUNGSI;JIWA;0
1731;;JAMBI;;;26/04/2024;RUMAH RUSAK BERAT;UNIT;0
1732;;JAMBI;;;26/04/2024;RUMAH RUSAK SEDANG;UNIT;2
1733;;JAMBI;;;26/04/2024;RUMAH RUSAK RINGAN;UNIT;0
1734;;JAMBI;;;26/04/2024;RUMAH TERENDAM;UNIT;0
1735;;JAMBI;;;26/04/2024;SARANA PENDIDIKAN;UNIT;0
1736;;JAMBI;;;26/04/2024;SARANA IBADAH;UNIT;0
1737;;JAMBI;;;26/04/2024;SARANA KESEHATAN;UNIT;0
1738;;JAMBI;;;26/04/2024;PERKANTORAN;UNIT;0
1739;;JAMBI;;;26/04/2024;BANGUNAN LAIN;UNIT;0
1740;;JAMBI;;;26/04/2024;JEMBATAN;UNIT;0
1741;;JAMBI;;;26/04/2024;JALAN;KM;0
1742;;JAMBI;;;26/04/2024;SAWAH;HA;0
1743;;JAMBI;;;26/04/2024;KEBUN/HUTAN;HA;0
1744;;JAMBI;;;26/04/2024;KOLAM;HA;0
1745;;JAMBI;;;26/04/2024;IRIGASI;HA;0
1746;;JAMBI;;;12/05/2024;MENINGGAL DUNIA;JIWA;0
1747;;JAMBI;;;12/05/2024;HILANG;JIWA;0
1748;;JAMBI;;;12/05/2024;LUKA;JIWA;0
1749;;JAMBI;;;12/05/2024;MENDERITA;JIWA;0
1750;;JAMBI;;;12/05/2024;MENGUNGSI;JIWA;0
1751;;JAMBI;;;12/05/2024;RUMAH RUSAK BERAT;UNIT;0
1752;;JAMBI;;;12/05/2024;RUMAH RUSAK SEDANG;UNIT;0
1753;;JAMBI;;;12/05/2024;RUMAH RUSAK RINGAN;UNIT;0
1754;;JAMBI;;;12/05/2024;RUMAH TERENDAM;UNIT;0
1755;;JAMBI;;;12/05/2024;SARANA PENDIDIKAN;UNIT;0
1756;;JAMBI;;;12/05/2024;SARANA IBADAH;UNIT;0
1757;;JAMBI;;;12/05/2024;SARANA KESEHATAN;UNIT;0
1758;;JAMBI;;;12/05/2024;PERKANTORAN;UNIT;0
1759;;JAMBI;;;12/05/2024;BANGUNAN LAIN;UNIT;0
1760;;JAMBI;;;12/05/2024;JEMBATAN;UNIT;0
1761;;JAMBI;;;12/05/2024;JALAN;KM;1
1762;;JAMBI;;;12/05/2024;SAWAH;HA;0
1763;;JAMBI;;;12/05/2024;KEBUN/HUTAN;HA;0
1764;;JAMBI;;;12/05/2024;KOLAM;HA;0
1765;;JAMBI;;;12/05/2024;IRIGASI;HA;0
1766;;JAMBI;;;16/05/2024;MENINGGAL DUNIA;JIWA;0
1767;;JAMBI;;;16/05/2024;HILANG;JIWA;0
1768;;JAMBI;;;16/05/2024;LUKA;JIWA;0
1769;;JAMBI;;;16/05/2024;MENDERITA;JIWA;0
1770;;JAMBI;;;16/05/2024;MENGUNGSI;JIWA;0
1771;;JAMBI;;;16/05/2024;RUMAH RUSAK BERAT;UNIT;0
1772;;JAMBI;;;16/05/2024;RUMAH RUSAK SEDANG;UNIT;0
1773;;JAMBI;;;16/05/2024;RUMAH RUSAK RINGAN;UNIT;0
1774;;JAMBI;;;16/05/2024;RUMAH TERENDAM;UNIT;0
1775;;JAMBI;;;16/05/2024;SARANA PENDIDIKAN;UNIT;0
1776;;JAMBI;;;16/05/2024;SARANA IBADAH;UNIT;0
1777;;JAMBI;;;16/05/2024;SARANA KESEHATAN;UNIT;0
1778;;JAMBI;;;16/05/2024;PERKANTORAN;UNIT;0
1779;;JAMBI;;;16/05/2024;BANGUNAN LAIN;UNIT;0
1780;;JAMBI;;;16/05/2024;JEMBATAN;UNIT;0
1781;;JAMBI;;;16/05/2024;JALAN;KM;3
1782;;JAMBI;;;16/05/2024;SAWAH;HA;0
1783;;JAMBI;;;16/05/2024;KEBUN/HUTAN;HA;0
1784;;JAMBI;;;16/05/2024;KOLAM;HA;0
1785;;JAMBI;;;16/05/2024;IRIGASI;HA;0
1786;;JAMBI;;;09/05/2024;MENINGGAL DUNIA;JIWA;0
1787;;JAMBI;;;09/05/2024;HILANG;JIWA;0
1788;;JAMBI;;;09/05/2024;LUKA;JIWA;0
1789;;JAMBI;;;09/05/2024;MENDERITA;JIWA;0
1790;;JAMBI;;;09/05/2024;MENGUNGSI;JIWA;0
1791;;JAMBI;;;09/05/2024;RUMAH RUSAK BERAT;UNIT;0
1792;;JAMBI;;;09/05/2024;RUMAH RUSAK SEDANG;UNIT;0
1793;;JAMBI;;;09/05/2024;RUMAH RUSAK RINGAN;UNIT;0
1794;;JAMBI;;;09/05/2024;RUMAH TERENDAM;UNIT;0
1795;;JAMBI;;;09/05/2024;SARANA PENDIDIKAN;UNIT;0
1796;;JAMBI;;;09/05/2024;SARANA IBADAH;UNIT;0
1797;;JAMBI;;;09/05/2024;SARANA KESEHATAN;UNIT;0
1798;;JAMBI;;;09/05/2024;PERKANTORAN;UNIT;0
1799;;JAMBI;;;09/05/2024;BANGUNAN LAIN;UNIT;0
1800;;JAMBI;;;09/05/2024;JEMBATAN;UNIT;0
1801;;JAMBI;;;09/05/2024;JALAN;KM;0
1802;;JAMBI;;;09/05/2024;SAWAH;HA;0
1803;;JAMBI;;;09/05/2024;KEBUN/HUTAN;HA;0
1804;;JAMBI;;;09/05/2024;KOLAM;HA;0
1805;;JAMBI;;;09/05/2024;IRIGASI;HA;0
1806;;JAMBI;;;31/05/2024;MENINGGAL DUNIA;JIWA;0
1807;;JAMBI;;;31/05/2024;HILANG;JIWA;0
1808;;JAMBI;;;31/05/2024;LUKA;JIWA;0
1809;;JAMBI;;;31/05/2024;MENDERITA;JIWA;3
1810;;JAMBI;;;31/05/2024;MENGUNGSI;JIWA;0
1811;;JAMBI;;;31/05/2024;RUMAH RUSAK BERAT;UNIT;0
1812;;JAMBI;;;31/05/2024;RUMAH RUSAK SEDANG;UNIT;0
1813;;JAMBI;;;31/05/2024;RUMAH RUSAK RINGAN;UNIT;0
1814;;JAMBI;;;31/05/2024;RUMAH TERENDAM;UNIT;0
1815;;JAMBI;;;31/05/2024;SARANA PENDIDIKAN;UNIT;0
1816;;JAMBI;;;31/05/2024;SARANA IBADAH;UNIT;0
1817;;JAMBI;;;31/05/2024;SARANA KESEHATAN;UNIT;0
1818;;JAMBI;;;31/05/2024;PERKANTORAN;UNIT;0
1819;;JAMBI;;;31/05/2024;BANGUNAN LAIN;UNIT;0
1820;;JAMBI;;;31/05/2024;JEMBATAN;UNIT;0
1821;;JAMBI;;;31/05/2024;JALAN;KM;0
1822;;JAMBI;;;31/05/2024;SAWAH;HA;0
1823;;JAMBI;;;31/05/2024;KEBUN/HUTAN;HA;0
1824;;JAMBI;;;31/05/2024;KOLAM;HA;0
1825;;JAMBI;;;31/05/2024;IRIGASI;HA;0
1826;;JAMBI;;;09/06/2024;MENINGGAL DUNIA;JIWA;0
1827;;JAMBI;;;09/06/2024;HILANG;JIWA;0
1828;;JAMBI;;;09/06/2024;LUKA;JIWA;0
1829;;JAMBI;;;09/06/2024;MENDERITA;JIWA;1
1830;;JAMBI;;;09/06/2024;MENGUNGSI;JIWA;0
1831;;JAMBI;;;09/06/2024;RUMAH RUSAK BERAT;UNIT;0
1832;;JAMBI;;;09/06/2024;RUMAH RUSAK SEDANG;UNIT;0
1833;;JAMBI;;;09/06/2024;RUMAH RUSAK RINGAN;UNIT;0
1834;;JAMBI;;;09/06/2024;RUMAH TERENDAM;UNIT;0
1835;;JAMBI;;;09/06/2024;SARANA PENDIDIKAN;UNIT;0
1836;;JAMBI;;;09/06/2024;SARANA IBADAH;UNIT;0
1837;;JAMBI;;;09/06/2024;SARANA KESEHATAN;UNIT;0
1838;;JAMBI;;;09/06/2024;PERKANTORAN;UNIT;0
1839;;JAMBI;;;09/06/2024;BANGUNAN LAIN;UNIT;0
1840;;JAMBI;;;09/06/2024;JEMBATAN;UNIT;0
1841;;JAMBI;;;09/06/2024;JALAN;KM;0
1842;;JAMBI;;;09/06/2024;SAWAH;HA;0
1843;;JAMBI;;;09/06/2024;KEBUN/HUTAN;HA;0
1844;;JAMBI;;;09/06/2024;KOLAM;HA;0
1845;;JAMBI;;;09/06/2024;IRIGASI;HA;0
1846;;JAMBI;;;10/06/2024;MENINGGAL DUNIA;JIWA;0
1847;;JAMBI;;;10/06/2024;HILANG;JIWA;0
1848;;JAMBI;;;10/06/2024;LUKA;JIWA;0
1849;;JAMBI;;;10/06/2024;MENDERITA;JIWA;13
1850;;JAMBI;;;10/06/2024;MENGUNGSI;JIWA;0
1851;;JAMBI;;;10/06/2024;RUMAH RUSAK BERAT;UNIT;1
1852;;JAMBI;;;10/06/2024;RUMAH RUSAK SEDANG;UNIT;2
1853;;JAMBI;;;10/06/2024;RUMAH RUSAK RINGAN;UNIT;10
1854;;JAMBI;;;10/06/2024;RUMAH TERENDAM;UNIT;0
1855;;JAMBI;;;10/06/2024;SARANA PENDIDIKAN;UNIT;0
1856;;JAMBI;;;10/06/2024;SARANA IBADAH;UNIT;0
1857;;JAMBI;;;10/06/2024;SARANA KESEHATAN;UNIT;0
1858;;JAMBI;;;10/06/2024;PERKANTORAN;UNIT;0
1859;;JAMBI;;;10/06/2024;BANGUNAN LAIN;UNIT;0
1860;;JAMBI;;;10/06/2024;JEMBATAN;UNIT;0
1861;;JAMBI;;;10/06/2024;JALAN;KM;0
1862;;JAMBI;;;10/06/2024;SAWAH;HA;0
1863;;JAMBI;;;10/06/2024;KEBUN/HUTAN;HA;0
1864;;JAMBI;;;10/06/2024;KOLAM;HA;0
1865;;JAMBI;;;10/06/2024;IRIGASI;HA;0
1866;;JAMBI;;;11/06/2024;MENINGGAL DUNIA;JIWA;0
1867;;JAMBI;;;11/06/2024;HILANG;JIWA;0
1868;;JAMBI;;;11/06/2024;LUKA;JIWA;0
1869;;JAMBI;;;11/06/2024;MENDERITA;JIWA;0
1870;;JAMBI;;;11/06/2024;MENGUNGSI;JIWA;0
1871;;JAMBI;;;11/06/2024;RUMAH RUSAK BERAT;UNIT;0
1872;;JAMBI;;;11/06/2024;RUMAH RUSAK SEDANG;UNIT;0
1873;;JAMBI;;;11/06/2024;RUMAH RUSAK RINGAN;UNIT;0
1874;;JAMBI;;;11/06/2024;RUMAH TERENDAM;UNIT;0
1875;;JAMBI;;;11/06/2024;SARANA PENDIDIKAN;UNIT;0
1876;;JAMBI;;;11/06/2024;SARANA IBADAH;UNIT;0
1877;;JAMBI;;;11/06/2024;SARANA KESEHATAN;UNIT;0
1878;;JAMBI;;;11/06/2024;PERKANTORAN;UNIT;0
1879;;JAMBI;;;11/06/2024;BANGUNAN LAIN;UNIT;0
1880;;JAMBI;;;11/06/2024;JEMBATAN;UNIT;0
1881;;JAMBI;;;11/06/2024;JALAN;KM;100
1882;;JAMBI;;;11/06/2024;SAWAH;HA;0
1883;;JAMBI;;;11/06/2024;KEBUN/HUTAN;HA;0
1884;;JAMBI;;;11/06/2024;KOLAM;HA;0
1885;;JAMBI;;;11/06/2024;IRIGASI;HA;0
1886;;JAMBI;;;11/06/2024;MENINGGAL DUNIA;JIWA;0
1887;;JAMBI;;;11/06/2024;HILANG;JIWA;0
1888;;JAMBI;;;11/06/2024;LUKA;JIWA;0
1889;;JAMBI;;;11/06/2024;MENDERITA;JIWA;0
1890;;JAMBI;;;11/06/2024;MENGUNGSI;JIWA;0
1891;;JAMBI;;;11/06/2024;RUMAH RUSAK BERAT;UNIT;0
1892;;JAMBI;;;11/06/2024;RUMAH RUSAK SEDANG;UNIT;0
1893;;JAMBI;;;11/06/2024;RUMAH RUSAK RINGAN;UNIT;0
1894;;JAMBI;;;11/06/2024;RUMAH TERENDAM;UNIT;0
1895;;JAMBI;;;11/06/2024;SARANA PENDIDIKAN;UNIT;0
1896;;JAMBI;;;11/06/2024;SARANA IBADAH;UNIT;0
1897;;JAMBI;;;11/06/2024;SARANA KESEHATAN;UNIT;0
1898;;JAMBI;;;11/06/2024;PERKANTORAN;UNIT;0
1899;;JAMBI;;;11/06/2024;BANGUNAN LAIN;UNIT;0
1900;;JAMBI;;;11/06/2024;JEMBATAN;UNIT;0
1901;;JAMBI;;;11/06/2024;JALAN;KM;50
1902;;JAMBI;;;11/06/2024;SAWAH;HA;0
1903;;JAMBI;;;11/06/2024;KEBUN/HUTAN;HA;0
1904;;JAMBI;;;11/06/2024;KOLAM;HA;0
1905;;JAMBI;;;11/06/2024;IRIGASI;HA;0
