no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_rumah _makan;satuan;Alamat;Fasilitas;jumlah_tenaga_kerja;meja;Kursi
212;15;JAMBI;1572;RM. Ampera Mekar Sari;UNIT;Jl. Muradi Koto Renah Kota Sungai Penuh;1,3,5;3;8;32
213;15;JAMBI;1572;Pempek 29 Cabang Jambi;UNIT;Jl. Muradi Koto Renah Kota Sungai Penuh;1,3,5;3;8;32
214;15;JAMBI;1572;Ampera Cik Gu;UNIT;Jl. Muradi Koto Renah Kec. Pesisir Bukit Kota Sungai Penuh;1,3,5;4;10;40
215;15;JAMBI;1572;Bakso Timbul;UNIT;Jl. Muradi Koto Renah Kec. Pesisir Bukit Kota Sungai Penuh;1,3,5;3;5;20
216;15;JAMBI;1572;RM. Desi Dabno;UNIT;Jl. Muradi Koto Keras Kota Sungai Penuh;1,3,5;3;5;20
217;15;JAMBI;1572;Bismillah Cake;UNIT;Jl. Muradi Koto Keras Kota Sungai Penuh;1,3,5;6;24;-
218;15;JAMBI;1572;RM. Dendeng Batokok Istimewa;UNIT;Jl. Muradi Koto Keras Kota Sungai Penuh;1,3,5;2;6;24
219;15;JAMBI;1572;RM. Annisa;UNIT;Jl. Muradi Koto Keras Kota Sungai Penuh;1,3,5;3;6;24
220;15;JAMBI;1572;Warkop 3D;UNIT;Jl. Muradi Koto Keras Kota Sungai Penuh;1,3,5;3;6;24
221;15;JAMBI;1572;Kurai Taji Pariaman;UNIT;Jl. Muradi Koto Keras Kota Sungai Penuh;1,3,5;3;6;24
222;15;JAMBI;1572;Vulcano Café;UNIT;Jl. Sungai Bungkal Kota Sungai Penuh;1,3,5;2;-;-
223;15;JAMBI;1572;RM. Konco Lamo;UNIT;Jl. Jend. H.A. Thalib Kota Sungai Penuh;1,3,5;2;-;-
224;15;JAMBI;1572;RM. Keluarga;UNIT;Jl. Jend. H.A. Thalib No. 39 Kota Sungai Penuh;1,3,5;5;12;48
225;15;JAMBI;1572;RM. Teguh;UNIT;Jl. Sisingmangaraja Pasar Kota Sungai Penuh;1,3,5;3;9;36
226;15;JAMBI;1572;RM. Pak Wo;UNIT;Jl. Sisingmangaraja Pasar Kota Sungai Penuh;1,3,5;5;15;60
227;15;JAMBI;1572;RM. Ampera;UNIT;Jl. M. H. Thamrin RT. 01 No. 01 Kota Sungai Penuh;1,3,5;2;-;-
228;15;JAMBI;1572;Lesehan Buk Mel;UNIT;Jl. M. H. Thamrin RT. 01 Kota Sungai Penuh;1,3,5;3;8;32
229;15;JAMBI;1572;Kincai Cake;UNIT;Jl. M. H. Thamrin RT. 01 Kota Sungai Penuh;1,3,5;2;6;24
230;15;JAMBI;1572;Atap Sore Café;UNIT;Jl. M. H. Thamrin Sumur Anyir Kota Sungai Penuh;1,3,5;2;6;24
231;15;JAMBI;1572;Sate Rani;UNIT;Jl. M. H. Thamrin Sumur Anyir Kota Sungai Penuh;1,3,5;3;6;24
232;15;JAMBI;1572; Lesehan Inesha;UNIT;Jl. Yos Sudarso Kota Sungai Penuh;1,3,4,5;4;14;56
233;15;JAMBI;1572;Sate Gindo;UNIT;Jl. Yos Sudarso Kota Sungai Penuh;1,3,5;3;6;24
234;15;JAMBI;1572;RM. Ranah Pasisia;UNIT;Jl. Yos Sudarso Kota Sungai Penuh;1,3,5;3;10;40
235;15;JAMBI;1572;RM. Kayu Manis;UNIT;Jl. Yos Sudarso Kota Sungai Penuh;1,3,5;4;12;48
236;15;JAMBI;1572;RM. Umi;UNIT;Jl. Yos Sudarso Kota Sungai Penuh;1,3,5;2;5;20
237;15;JAMBI;1572;Bakso Enggal Solo;UNIT;Jl. Yos Sudarso Kota Sungai Penuh;1,3,5;3;6;24
238;15;JAMBI;1572;RM. Suci;UNIT;Jl. Sriwijaya Kota Sungai Penuh;1,3,5;3;8;32
239;15;JAMBI;1572;RM. Danau Lingkar;UNIT;Jl. Depati Parbo Lawang Agung Kota Sungai Penuh;1,3,5;3;6;24
240;15;JAMBI;1572;Waroeng Ibu;UNIT;Jl. Depati Parbo Lawang Agung Depan Polres Kota Sungai Penuh;1,3,5;2;5;20
241;15;JAMBI;1572;Pempek Indok;UNIT;Jl. Depati Parbo Depan Polres SMAN 2 Kota Sungai Penuh;1,3,5;2;4;16
242;15;JAMBI;1572;Yeni Cake and Cookies;UNIT;Jl. Depati Parbo Kota Sungai Penuh;1,3,5;2;5;20
243;15;JAMBI;1572;RM. Danau Kaco;UNIT;Jl. Depati Parbo Kota Sungai Penuh;1,3,5;1;-;-
244;15;JAMBI;1572;Kawa Café;UNIT;Jl. Depati Parbo Kota Sungai Penuh;1,3,5;5;10;40
245;15;JAMBI;1572;RM. Mama Novi;UNIT;Jl. Depati Parbo Kota Sungai Penuh;1,3,5;5;8;32
246;15;JAMBI;1572;RM. Beras Payo;UNIT;Jl. Depati Parbo Kota Sungai Penuh;1,3,5;3;3;12
247;15;JAMBI;1572;RM. Ikan Segar;UNIT;Jl. Depati Parbo Kota Sungai Penuh;1,3,5;2;4;16
248;15;JAMBI;1572;Bakso Malang Cak Eko;UNIT;Jl. Depati Parbo Kota Sungai Penuh;1,3,5;5;12;48
249;15;JAMBI;1572;Bakso 77;UNIT;Jl. Depati Parbo Kumun Mudik Depan SMPN 6 Kota Sungai Penuh;1,3,5;4;8;32
250;15;JAMBI;1572;Bakso Ojolali;UNIT;Jl. Depati Parbo Kumun Debai Kota Sungai;1,3,5;4;7;28
251;15;JAMBI;1572;RM. Sari Manggis;UNIT;Jl. Depati Parbo No. 20 Kota Sungai Penuh;1,3,5;3;5;20
252;15;JAMBI;1572;Bakso Sido Waras;UNIT;Jl. Depati Parbo Kota Sungai Penuh;1,3,5;3;5;20
253;15;JAMBI;1572;Sate Ayuik;UNIT;Jl. Depati Parbo Kota Sungai Penuh;1,3,5;2;4;16
254;15;JAMBI;1572;RM. Tuah Sepakat;UNIT;Jl. RE. Martadinata Kota Sungai Penuh;1,3,5;2;4;16
255;15;JAMBI;1572;RM. Ayah;UNIT;Jl. RE. Martadinata Kota Sungai Penuh;1,3,5;2;4;16
256;15;JAMBI;1572;RM. Tenda Biru;UNIT;Jl. RE. Martadinata Kota Sungai Penuh;1,3,5;2;-;-
257;15;JAMBI;1572;Bofet Sate Kambing;UNIT;Jl. RE. Martadinata Kota Sungai Penuh;1,3,5;3;6;24
258;15;JAMBI;1572;Bakso Goyang Lidah Solo;UNIT;Jl. RE. Martadinata Kota Sungai Penuh;1,3,5;3;6;24
259;15;JAMBI;1572;RM. Warisan Ibu;UNIT;Jl. Sultan Hasanudin RT. 1 No. 16 Kota Sungai Penuh;1,3,5;2;5;20
260;15;JAMBI;1572;RM. Pondok Setia;UNIT;Jl. Sultan Hasanudin RT. 1 Kota Sungai Penuh;1,3,5;5;12;48
261;15;JAMBI;1572;Korintji Heritage;UNIT;Jl. M. Koekoeh Kec. Pondok Tinggi Sungai Penuh;1,3,5;3;5;20
262;15;JAMBI;1572;Sate Ayuik;UNIT;Jl. Jend. Sudirman Kota Sungai Penuh;1,3,5;2;4;16
263;15;JAMBI;1572;RM. Suwir-Suwir;UNIT;Jl. Jend. Sudirman Kota Sungai Penuh;1,3,5;2;6;24
264;15;JAMBI;1572;RM. Angah;UNIT;Jl. Jend. Sudirman Kota Sungai Penuh;1,3,5;3;5;20
265;15;JAMBI;1572;Uniq Coffe & Dimsum;UNIT;Jl. Jend. Sudirman Kota Sungai Penuh;1,3,5;2;4;16
266;15;JAMBI;1572;RM. Pelayang Raya 1;UNIT;Jl. Soekarno Hatta No. 30 Kota Sungai Penuh;1,3,5;3;6;24
267;15;JAMBI;1572;Lesehean Pak Bagus;UNIT;Dusun Jembatan Trt. 08 Desa Pelayang Raya;1,3,5;3;6;24
268;15;JAMBI;1572;Rumah Santai Saminugi;UNIT;Jl. Siak Sengih Desa Pelayang Raya;1,3,5;3;6;24
269;15;JAMBI;1572;Pecal Pelayang Raya2;UNIT;Jl. Siak Sengih No.25, Desa Pelayang Raya;1,3,5;4;10;40
270;15;JAMBI;1572;Lesehan Pondong Indah;UNIT;Jl. Siak Sengih No.25, Desa Pelayang Raya;1,3,5;2;5;20
271;15;JAMBI;1572; Rumah Makan IlokRupo ;UNIT;Jl. Jenderal Ahmad Yani;1,3,5;2;5;20
272;15;JAMBI;1572; Winuka Coffe;UNIT;Jl. Jenderal Ahmad Yani;1,3,5;2;-;-
273;15;JAMBI;1572;Pical Sungai Penuh;UNIT;Jl. Prof. M. Yamin, SH Sungai Penuh;1,3,5;4;7;28
274;15;JAMBI;1572;Ampera Tanpa Nama;UNIT;Jl. Prof. M. Yamin, SH Sungai Penuh;1,3,5;2;3;12
275;15;JAMBI;1572;Lombok Ijo Q2 Café & Steak;UNIT;Jl. Arif Rahman Hakim;1,3,5;2;4;16
276;15;JAMBI;1572; Hafidz MilkShake&Bag's;UNIT;Jl. Arif Rahman Hakim;1,3,5;3;6;24
277;15;JAMBI;1572;Anak Jajan & Bbq Suki;UNIT;Jl. Arif Rahman Hakim;1,3,5;5;10;40
278;15;JAMBI;1572; Syakira;UNIT;Jl. Arif Rahman Hakim;1,3,5;3;5;20
279;15;JAMBI;1572;-;UNIT;Jl. H. Bakri No. 10 Kelurahan Dusun Baru;1,3,5;3;5;20
280;15;JAMBI;1572; Rumah Makan Simpang Lima;UNIT;Jl. H. Bakri No. 10 Kelurahan Dusun Baru;1,3,5;2;5;20
281;15;JAMBI;1572; RM. Upit;UNIT;Jl. H. Bakri No. 10 Kelurahan Dusun Baru;1,3,5;2;5;20
282;15;JAMBI;1572;Sultan Resto Dan Bakery;UNIT;Jl. Basuki Rahmat No. 28 Kota Renah;1,3,5;2;6;24
283;15;JAMBI;1572;Jawara Seafood;UNIT;Jl. Basuki Rahmat No. 28 Kota Renah;1,3,5;3;7;28
284;15;JAMBI;1572;RM. Cinto Raso;UNIT;Jl. Basuki Rahmat No. 28 Kota Renah;1,3,5;2;5;20
285;15;JAMBI;1572;RM. Kartika;UNIT;Jl. Basuki Rahmat Kota Sungai Penuh;1,3,5;3;5;20
286;15;JAMBI;1572;Hidangan Asmara;UNIT;Jl. Basuki Rahmat Kota Sungai Penuh;1,3,5;2;5;20
287;15;JAMBI;1572;Mie Padeh Narako;UNIT;Jl. Basuki Rahmat Kota Sungai Penuh;1,3,5;2;4;16
288;15;JAMBI;1503;RM. Miami;UNIT;Pasar Atas Sarolangun;1,3,5;2;6;24
289;15;JAMBI;1503;Queen Cake;UNIT;Jl. Lintas Sumatera KM. 1 Sri Pelayang;1,3,5;2;5;20
290;15;JAMBI;1503;Ayam Bakar Soponyono;UNIT;Jl. Lintas Sumatera KM. 1 Sri Pelayang;1,3,5;2;4;16
291;15;JAMBI;1503;RM. Ayam Berkah;UNIT;Jl. Lintas Sumatera KM. 1 Sri Pelayang;1,3,5;2;3;12
292;15;JAMBI;1503;Bebek Bakar Petus;UNIT;Jl. Lintas Sumatera KM. 1 Sri Pelayang;1,3,5;6;12;48
293;15;JAMBI;1503;RM. Sinar Ogan OI;UNIT;Jl. Lintas Sumatera KM. 1 Sri Pelayang RT. 03;1,3,5;3;6;24
294;15;JAMBI;1503;CFC;UNIT;Jl. Lintas Sumatera KM. 1 Sri Pelayang RT. 03;1,3,5;2;4;16
295;15;JAMBI;1503;Soto Betawi;UNIT;Jl. Lintas Sumatera KM. 1 Sri Pelayang RT. 03;1,3,5;3;5;20
296;15;JAMBI;1503;RM. Mata Air;UNIT;Jl. Lintas Sumatera KM. 1 Sri Pelayang RT. 03;1,3,5;4;8;32
297;15;JAMBI;1503;Sate Kambing H. Trimo Jepara;UNIT;Jl. Lintas Sumatera KM. 1 Sri Pelayang Sp. Kantor Bupati;1,3,5;3;6;24
298;15;JAMBI;1503;RM. Arai Pinang;UNIT;Jl. Lintas Sumatera KM. 1 Sri Pelayang Sp. Kantor Bupati;1,3,5;2;4;16
299;15;JAMBI;1503;RM. Dua Saudara;UNIT;Jl. Lintas Sumatera KM. 1 Sri Pelayang Sp. Kantor Bupati;1,3,5;5;8;32
300;15;JAMBI;1503;RM. Monggo;UNIT;Jl. Lintas Sumatera KM. 1 Sri Pelayang Sp. Kantor Bupati;1,3,5;3;6;24
301;15;JAMBI;1503;Martabak India;UNIT;Jl. Lintas Sumatera KM. 1 Sri Pelayang Sri Pelayang (Sarolangun-Singkut);1,3,5;2;3;12
302;15;JAMBI;1503;RM. Solo Asli;UNIT;Jl. Lintas Sumatera KM. 1 Sri Pelayang Sri Pelayang (Sarolangun-Singkut);1,3,5;4;6;24
303;15;JAMBI;1503;Bandrex's Halaman Café;UNIT;Jl. Lintas Sumatera KM. 1 Sri Pelayang Sri Pelayang (Sarolangun-Singkut);1,3,5;2;4;16
304;15;JAMBI;1503;RM. Family Kita Cab. Singkut;UNIT;Jl. Lintas Sumatera KM. 2 Sri Pelayang Sri Pelayang (Sarolangun-Singkut);1,3,5;2;4;16
305;15;JAMBI;1503;RM. Ampera Uni Yen;UNIT;Jl. Lintas Sumatera Simpang Kompi Tanjung Rambai;1,3,5;2;4;16
306;15;JAMBI;1503;Café Hijau Daun;UNIT;Jl. Lintas Sumatera KM. 2 Tanjung Rambai;1,3,5;4;5;20
307;15;JAMBI;1503;Aroma Wak Genk;UNIT;Jl. Lintas Sumatera KM. 2 Tanjung Rambai;1,3,5;2;6;24
308;15;JAMBI;1503;RM. Lesehan Ibu;UNIT;Jl. Lintas Sumatera KM. 3 Tanjung Rambai;1,3,5;2;4;16
309;15;JAMBI;1503;Pecel Lele Idola;UNIT;Jl. Lintas Sumatera KM. 3 Tanjung Rambai;1,3,5;2;4;16
310;15;JAMBI;1503;RM. Sumber Selera Madina;UNIT;Jl. Lintas Sumatera KM. 8 Lubuk Sepuh;1,3,5;2;4;16
311;15;JAMBI;1503;RM. Sate Kambing Jepara;UNIT;Jl. Lintas Sumatera KM. 9 Lubuk Sepuh;1,3,5;1;3;12
312;15;JAMBI;1503;RM. Bukit Indah;UNIT;Jl. Lintas Sumatera KM. 9 Simpang Bukit;1,3,5;2;4;16
313;15;JAMBI;1503;RM. Sanang Ati;UNIT;Jl. Lintas Sumatera KM. 10 Simpang Bukit (Depan RS. Umum);1,3,5;5;8;32
314;15;JAMBI;1503;RM. Family Kita;UNIT;Jl. Lintas Sumatera KM. 10 Simpang Bukit;1,3,5;3;8;32
315;15;JAMBI;1503;Pondok Soto/Sop Mutiara;UNIT;Jl. Lintas Sumatera KM. 10 Simpang Bukit;1,3,5;3;6;24
316;15;JAMBI;1503;RM. Terjangkau;UNIT;Jl. Lintas Sumatera KM. 10 Simpang Pelawan;1,3,5;2;4;16
317;15;JAMBI;1503;RM. Salero Basamo;UNIT;Jl. Lintas Sumatera KM. 10 Simpang Pelawan;1,3,5;4;8;32
318;15;JAMBI;1503;RM. Nabila;UNIT;Jl. Lintas Sumatera KM. 14 Simpang Pelawan (Arah Singkut);1,3,5;3;6;24
319;15;JAMBI;1503;RM. Modal Pergaulan;UNIT;Jl. Lintas Sumatera KM. 17 Simpang Singkut 4;1,3,5;3;6;24
320;15;JAMBI;1503;RM. Family Kita;UNIT;Jl. Lintas Sumatera KM. 17 Simpang Singkut 4;1,3,5;2;-;-
321;15;JAMBI;1503;RM. Family Kita (Buyung Ayam);UNIT;Jl. Lintas Sumatera KM. 18 Simpang Singkut 4;1,3,5;2;6;24
322;15;JAMBI;1503;RM. Sampali 20;UNIT;Jl. Lintas Sumatera KM. 21 Desa Pelawan Jaya;1,3,5;3;7;28
323;15;JAMBI;1503;RM Keluarga PT. ALS;UNIT;Jl. Lintas Sumatera KM. 22 Simpang Singkut 2;1,3,5;2;5;206
324;15;JAMBI;1503;Bakso Tetelan;UNIT;Jl. Lintas Sumatera KM. 23 Desa Bukit Tigo Kec. Singkut;1,3,4,5;4;11;44
325;15;JAMBI;1503;Ayam Penyet;UNIT;Jl. Lintas Sumatera KM. 23 Desa Bukit Tigo Kec. Singkut;1,2,3,4,5;6;10;40
326;15;JAMBI;1503;Sate Kambing Jepara;UNIT;Jl. Lintas Sumatera KM. 23 Desa Bukit Tigo Kec. Singkut;1,3,5;2;6;249
327;15;JAMBI;1503;Resto Wirda;UNIT;Jl. Lintas Sumatera KM. 23 Desa Bukit Tigo Kec. Singkut;1,3,5;3;10;40
328;15;JAMBI;1503;Waroeng Steak & Pizza;UNIT;Jl. Lintas Sumatera KM. 24 Pasar Singkut;1,3,5;3;8;32
329;15;JAMBI;1503;RM. Zahara;UNIT;Jl. Lintas Sumatera KM. 24 Pasar Singkut;1,3,5;3;8;32
330;15;JAMBI;1503;RM. Buana;UNIT;Jl. Lintas Sumatera KM. 24 Pasar Singkut;1,2,3,5;4;15;60
331;15;JAMBI;1503;RM. Sambal Lado;UNIT;Jl. Lintas Sumatera KM. 24 Pasar Singkut;1,2,3,5;4;12;48
332;15;JAMBI;1503;RM. Tiara;UNIT;Jl. Lintas Sumatera KM. 24 Pasar Singkut;1,3,5;4;10;40
333;15;JAMBI;1503;Nasi Goreng 77 Barokah;UNIT;Jl. Lintas Sumatera KM. 24 Pasar Singkut;1,3,5;2;5;20
334;15;JAMBI;1503;RM. Bufet Sero;UNIT;Jl. Lintas Sumatera KM. 24 Pasar Singkut Desa Bukit Tigo;1,3,5;2;6;24
335;15;JAMBI;1503;RM. Family Kita (Buyung Khaidir);UNIT;Jl. Lintas Sumatera KM. 24 Pasar Singkut Desa Bukit Tigo;1,3,5;2;6;24
336;15;JAMBI;1503;RM. Ikan Bakar Citra;UNIT;Jl. Lintas Sumatera KM. 24 Pasar Singkut Desa Bukit Tigo;1,3,5;2;6;24
337;15;JAMBI;1503;RM. Simpang Jaya ABC;UNIT;Jl. Lintas Sumatera KM. 25 Pasar Singkut Desa Sei Gedang;1,3,5;4;10;40
338;15;JAMBI;1503;Martabak Mesir Bundo;UNIT;Jl. Lintas Sumatera KM. 25 Pasar Singkut Desa Sei Gedang;1,3,5;2;6;24
339;15;JAMBI;1503;Shari Cake;UNIT;Jl. Lintas Sumatera KM. 25 Pasar Singkut Desa Sei Gedang;1,3,5;2;5;20
340;15;JAMBI;1503;Kedai Steak K5;UNIT;Jl. Lintas Sumatera KM. 25 Pasar Singkut Desa Sei Gedang;1,2,3,5;3;12;48
341;15;JAMBI;1503;Resto Bahagia;UNIT;Jl. Lintas Sumatera KM. 25 Desa Sei Gedang;1,2,3,5;2;6;24
342;15;JAMBI;1503;RM. Purba Jaya;UNIT;Jl. Lintas Sumatera KM. 28 Desa Sei Gedang;1,3,5;2;6;24
343;15;JAMBI;1503;RM. Budi Indah;UNIT;Jl. Lintas Sumatera KM. 29 Desa Sei Gedang;1,3,5;2;5;20
344;15;JAMBI;1503;Calories Café;UNIT;Jl. H.M. Kamel Kecamatan Sarolangun;1,3,5;2;6;24
345;15;JAMBI;1503;Legend Café;UNIT;Jl. H.M. Kamel Kecamatan Sarolangun;1,3,5;2;4;16
346;15;JAMBI;1503;RM. Arai Pinang;UNIT;Jl. Lintas Sumatera Pasar Atas Sarolangun (Sarolangun-Bangko);1,2,3,5;4;15;60
347;15;JAMBI;1503;RM. Surya;UNIT;Jl. Lintas Sumatera Pasar Atas Sarolangun (Sarolangun-Bangko);1,3,5;4;8;32
348;15;JAMBI;1503;RM. Pakandangan;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 1 Simpang Raya;1,3,5;2;5;20
349;15;JAMBI;1503;Dapur Bunda Seafood;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 1 Simpang Raya;1,3,5;3;8;32
350;15;JAMBI;1503;RM. Sederhana;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 1 Simpang Raya;1,3,5;2;4;16
351;15;JAMBI;1503;RM. Ibu;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 2 Aur Gading;1,3,5;2;7;28
352;15;JAMBI;1503;Resto Jals;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 2 Aur Gading;1,3,5;3;5;20
353;15;JAMBI;1503;Donat Madu;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 2 Aur Gading;1,3,5;2;4;16
354;15;JAMBI;1503;RM. Restu Bundo;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 2 Aur Gading;1,3,5;2;6;24
355;15;JAMBI;1503;RM. Bang Boy;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 2 Aur Gading;1,3,5;3;6;24
356;15;JAMBI;1503;King Resto;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 2 Aur Gading;1,2,3,5;5;12;48
357;15;JAMBI;1503;Hotel Abadi Resto;UNIT;Jl. Lintas Sumatera Pasar Atas Sarolangun (Sarolangun-Bangko);1,3,5;3;6;24
358;15;JAMBI;1503;Bebek Bakar Maknyus;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 2 Aur Gading;1,3,5;3;6;24
359;15;JAMBI;1503;RM. Jero Mandeh;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 2 Aur Gading;1,3,5;2;6;24
360;15;JAMBI;1503;RM. Pusako Pakwo;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 2 Aur Gading;1,3,5;2;6;24
361;15;JAMBI;1503;RM. Aur Gading;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 2 Aur Gading;1,3,5;3;8;32
362;15;JAMBI;1503;Lesehan Pondok Bambu Dua Putri;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 2 Aur Gading;1,3,5;3;5;20
363;15;JAMBI;1503;RM. Ayam Geprek;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 3 Aur Gading;1,3,5;3;5;20
364;15;JAMBI;1503;RM. Busu Yati;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 3 Aur Gading;1,3,5;2;6;24
365;15;JAMBI;1503;Warung Sop;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 3 Bernai;1,2,3,5;4;10;40
366;15;JAMBI;1503;RM. Sanang Ati;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 3 Depan;1,3,5;3;8;32
367;15;JAMBI;1503;RM. Surabaya;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 3 Depan Terminal Truk Bernai;1,2,3,5;3;8;32
368;15;JAMBI;1503;RM. Sungai Abang;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 6;1,3,5;3;8;32
369;15;JAMBI;1503;RM. Tanjung Raya;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 20;1,3,5;2;6;24
370;15;JAMBI;1503;RM. Tanjung;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 20;1,3,5;2;6;24
371;15;JAMBI;1503; RM. Rest Area;UNIT;Jl. Lintas Sumatera (Sarolangun-Bangko) KM. 28;1,3,5;2;8;32
372;15;JAMBI;1503;RM. Pagi Sore;UNIT;Jl. Gajah Mada Depan Kampus Stai;1,3,5;2;8;32
373;15;JAMBI;1504;Coffe Jend;UNIT;Jl. Gajah Mada Muara Bulian Kab. Batanghari;1,3,5;3;6;24
374;15;JAMBI;1504;Lesehan Nasi Uduk Pancen Murah;UNIT;Jl. Gajah Mada Muara Bulian Kab. Batanghari Sembilan;1,3,5;2;5;20
375;15;JAMBI;1504;RM. Yana 2;UNIT;Jl. Gajah Mada Muara Bulian Kab. Batanghari;1,3,5;2;5;20
376;15;JAMBI;1504;RM. Yusuf;UNIT;Jl. Gajah Mada Muara Bulian Kab. Batanghari;1,3,5;2;5;20
377;15;JAMBI;1504;Rumah Kuliner;UNIT;Jl. Jenderal Sudirman Muara Bulian Kab Batanghari;1,3,5;2;-;-
378;15;JAMBI;1504;RM. Sop Tulang Sapi Nasi Soto;UNIT;Jl. Jenderal Sudirman Muara Bulian Kab Batanghari;1,3,5;2;6;24
379;15;JAMBI;1504;RM. Mbah Kakung;UNIT;Jl. Jenderal Sudirman Muara Bulian Kab Batanghari;1,3,5;2;6;24
380;15;JAMBI;1504;Hidangan Soto Jakarta;UNIT;Jl. Jenderal Sudirman Muara Bulian Kab Batanghari;1,3,5;3;8;32
381;15;JAMBI;1504;Cafe Antique;UNIT;Jl. Sultan Thaha Hutang Lindung Muara Bulian Kab Batanghari;1,2,3,5;2;8;32
382;15;JAMBI;1504;RM. Aroma Tanjung;UNIT;Jl. Sultan Thaha Simpang Hutang Lindung Muara Bulian Kab. Batanghari;1,2,3,5;4;10;40
383;15;JAMBI;1504;RM. Restu Bundo;UNIT;Jl. Sultan Thaha Muara Bulian Kab Batanghari;1,3,5;4;12;50
384;15;JAMBI;1504;Pondok Berkah;UNIT;Jl. Prof Dr Sri Sudewi SH Rengas Condong Muara Bulian Kab. Batanghari;1,2,3,5;4;10;40
385;15;JAMBI;1504;RM. Bayang Bulian;UNIT;Jl. Prof Dr Sri Sudewi SH Rengas Condong Muara Bulian Kab. Batanghari;1,2,3,5;4;10;40
386;15;JAMBI;1504;Muntaz's Food & Rest;UNIT;Jl. Sultan Thaha Muara Bulian Kab Batanghari;1,3,5;3;6;24
387;15;JAMBI;1504;Soto Jakarta;UNIT;Jl. Rengas Condong Muara Bulian Kab Batanghari;1,3,5;3;8;32
388;15;JAMBI;1504;Bengawan Sore;UNIT;Jl. Lintas Jambi-Bungo KM 6 Muara Tembesi Kab Batanghari;1,3,5;5;10;40
389;15;JAMBI;1504;RM. Salero Basamo;UNIT;Jl. Lintas Jambi-Bungo KM 6 Muara Tembesi Kab. Batanghari;1,2,3,4,5;5;15;60
390;15;JAMBI;1504;RM. Salero Kampung;UNIT;Jl. Lintas Jambi-Bungo Muara Tembesi Kab Batanghari;1,2,3,4,5;5;15;60
391;15;JAMBI;1504;Kampoeng Kito;UNIT;Jl. Lintas Jambi-Bungo KM 6 Muara Tembesi Kab Batanghari;1,3,5;3;6;24
392;15;JAMBI;1504;RM. Putra Kamua;UNIT;Jl. Lintas Jambi-Bungo Muara Tembesi Kab Batanghari;1,3,5;2;7;28
393;15;JAMBI;1504;Hidangan Soto Betawi;UNIT;Jl. KM 6 Kampung Baru, Muara Tembesi;1,3,5;2;7;28
394;15;JAMBI;1504;Pondok Lesehan Kang Mus;UNIT;Jl. Lintas Jambi-Bungo KM 6 Muara Tembesi Kab Batanghari;1,3,5;2;-;-
395;15;JAMBI;1504;Warung Nasi Monggo;UNIT;Jl. Lintas Jambi-Bungo Muara Tembesi Kab Batanghari;1,3,5;2;-;-
396;15;JAMBI;1504;RM. Rita;UNIT;Jl. Lintas Jambi-Bungo Muara Tembesi Kab Batanghari;1,3,5;3;6;24
397;15;JAMBI;1504;Warkop Neng Gelish;UNIT;Jl. Lintas Jambi-Bungo Muara Tembesi Kab Batanghari;1,3,5;3;6;24
398;15;JAMBI;1504;RM. Singgalang Baru;UNIT;Jl. Lintas KM 5 Muara Tembesi;1,3,5;3;6;24
399;15;JAMBI;1504;Solo Berseri;UNIT;Jl. Jambi-Muara Bungo;1,2,3,4,5;5;10;40
400;15;JAMBI;1504;RM. Putri Bungsu;UNIT;Jl. Jambi-Muara Bungo Desa Sekati Mudo;1,2,3,4,5;4;12;48
401;15;JAMBI;1504;RM. Midun Jaya;UNIT;Jl. Jambi-Muara Bungo Simpang IV Rantau Gedang;1,2,3,4,5;4;12;48
402;15;JAMBI;1504;RM. Mato Aie 99;UNIT;Jl. Lintas Jambi-Bungo, Sungai Rengas;1,3,5;2;6;24
403;15;JAMBI;1505;RM. Mekar Sari;UNIT;Jl. Lingkar Selatan;1,3,5;3;6;24
404;15;JAMBI;1505;RM. Talago Indah;UNIT;Jl. Lintas Sumatra;1,3,5;4;10;40
