id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kode_kecamatan,nama_kecamatan,kategori,data,satuan,semester,jumlah_penduduk,tahun
4378,15,JAMBI,1572,KOTA SUNGAI PENUH,157206,PONDOK TINGGI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2159,2024
4379,15,JAMBI,1572,KOTA SUNGAI PENUH,157207,KOTO BARU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1318,2024
4380,15,JAMBI,1572,KOTA SUNGAI PENUH,157208,SUNGAI BUNGKAL,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1270,2024
4381,15,JAMBI,1502,MERANGIN,150201,JANGKAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2137,2024
4382,15,JAMBI,1502,MERANGIN,150202,BANGKO,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,7806,2024
4383,15,JAMBI,1502,MERANGIN,150203,MUARA SIAU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1585,2024
4384,15,JAMBI,1502,MERANGIN,150204,SUNGAI MANAU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2203,2024
4385,15,JAMBI,1502,MERANGIN,150205,TABIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,5439,2024
4386,15,JAMBI,1502,MERANGIN,150206,PAMENANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,5130,2024
4387,15,JAMBI,1502,MERANGIN,150207,TABIR ULU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1486,2024
4388,15,JAMBI,1502,MERANGIN,150208,TABIR SELATAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,3219,2024
4389,15,JAMBI,1502,MERANGIN,150209,LEMBAH MASURAI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2963,2024
4390,15,JAMBI,1502,MERANGIN,150210,BANGKO BARAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1809,2024
4391,15,JAMBI,1502,MERANGIN,150211,NALO TANTAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,3355,2024
4392,15,JAMBI,1502,MERANGIN,150212,BATANG MASUMAI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1941,2024
4393,15,JAMBI,1502,MERANGIN,150213,PAMENANG BARAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2820,2024
4394,15,JAMBI,1502,MERANGIN,150214,TABIR ILIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1689,2024
4395,15,JAMBI,1502,MERANGIN,150215,TABIR TIMUR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1334,2024
4396,15,JAMBI,1502,MERANGIN,150216,RENAH PEMBARAP,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2691,2024
4397,15,JAMBI,1502,MERANGIN,150217,PANGKALAN JAMBU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1050,2024
4398,15,JAMBI,1502,MERANGIN,150218,JANGKAT TIMUR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2108,2024
4399,15,JAMBI,1502,MERANGIN,150219,RENAH PAMENANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2293,2024
4400,15,JAMBI,1502,MERANGIN,150220,PAMENANG SELATAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1816,2024
4401,15,JAMBI,1502,MERANGIN,150221,MARGO TABIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1881,2024
4402,15,JAMBI,1502,MERANGIN,150222,TABIR LINTAS,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1272,2024
4403,15,JAMBI,1502,MERANGIN,150223,TABIR BARAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1676,2024
4404,15,JAMBI,1502,MERANGIN,150224,TIANG PUMPUNG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,722,2024
4405,15,JAMBI,1505,MUARO JAMBI,150501,JAMBI LUAR KOTA,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,10362,2024
4406,15,JAMBI,1505,MUARO JAMBI,150502,SEKERNAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,7851,2024
4407,15,JAMBI,1505,MUARO JAMBI,150503,KUMPEH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,4273,2024
4408,15,JAMBI,1505,MUARO JAMBI,150504,MARO SEBO,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,3398,2024
4409,15,JAMBI,1505,MUARO JAMBI,150505,MESTONG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,7152,2024
4410,15,JAMBI,1505,MUARO JAMBI,150506,KUMPEH ULU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,9781,2024
4411,15,JAMBI,1505,MUARO JAMBI,150507,SUNGAI BAHAR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,3358,2024
4412,15,JAMBI,1505,MUARO JAMBI,150508,SUNGAI GELAM,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,11270,2024
4413,15,JAMBI,1505,MUARO JAMBI,150509,BAHAR UTARA,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1773,2024
4414,15,JAMBI,1505,MUARO JAMBI,150510,BAHAR SELATAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1854,2024
4415,15,JAMBI,1505,MUARO JAMBI,150511,TAMAN RAJO,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1874,2024
4416,15,JAMBI,1503,SAROLANGUN,150301,BATANG ASAI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1013,2024
4417,15,JAMBI,1503,SAROLANGUN,150302,LIMUN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,637,2024
4418,15,JAMBI,1503,SAROLANGUN,150303,SAROLANGUN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,3763,2024
4419,15,JAMBI,1503,SAROLANGUN,150304,PAUH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,5103,2024
4420,15,JAMBI,1503,SAROLANGUN,150305,PELAWAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,6653,2024
4421,15,JAMBI,1503,SAROLANGUN,150306,MANDIANGIN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,4759,2024
4422,15,JAMBI,1503,SAROLANGUN,150307,AIR HITAM,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,4940,2024
4423,15,JAMBI,1503,SAROLANGUN,150308,BATHIN VIII,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,3562,2024
4424,15,JAMBI,1503,SAROLANGUN,150309,SINGKUT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,7761,2024
4425,15,JAMBI,1503,SAROLANGUN,150310,CERMIN NAN GEDANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1959,2024
4426,15,JAMBI,1503,SAROLANGUN,150311,MANDIANGIN TIMUR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1007,2024
4427,15,JAMBI,1506,TANJUNG JABUNG BARAT,150601,TUNGKAL ULU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,651,2024
4428,15,JAMBI,1506,TANJUNG JABUNG BARAT,150602,TUNGKAL ILIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,8566,2024
4429,15,JAMBI,1506,TANJUNG JABUNG BARAT,150603,PENGABUAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2224,2024
4430,15,JAMBI,1506,TANJUNG JABUNG BARAT,150604,BETARA,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,5817,2024
4431,15,JAMBI,1506,TANJUNG JABUNG BARAT,150605,MERLUNG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2117,2024
4432,15,JAMBI,1506,TANJUNG JABUNG BARAT,150606,TEBING TINGGI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,6006,2024
4433,15,JAMBI,1506,TANJUNG JABUNG BARAT,150607,BATANG ASAM,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,6446,2024
4434,15,JAMBI,1506,TANJUNG JABUNG BARAT,150608,RENAH MENDALUH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,3230,2024
4435,15,JAMBI,1506,TANJUNG JABUNG BARAT,150609,MUARA PAPALIK,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,895,2024
4436,15,JAMBI,1506,TANJUNG JABUNG BARAT,150610,SEBERANG KOTA,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,826,2024
4437,15,JAMBI,1506,TANJUNG JABUNG BARAT,150611,BRAM ITAM,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,3032,2024
4438,15,JAMBI,1506,TANJUNG JABUNG BARAT,150612,KUALA BETARA,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2666,2024
4439,15,JAMBI,1506,TANJUNG JABUNG BARAT,150613,SENYERANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,3936,2024
4440,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150701,MUARA SABAK TIMUR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,3519,2024
4441,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150702,NIPAH PANJANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,5251,2024
4442,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150703,MENDAHARA,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2735,2024
4443,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150704,RANTAU RASAU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,3376,2024
4444,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150705,S A D U,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2278,2024
4445,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150706,DENDANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1937,2024
4446,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150707,MUARA SABAK BARAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,3886,2024
4447,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150708,KUALA JAMBI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,2408,2024
4448,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150709,MENDAHARA ULU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,831,2024
4449,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150710,GERAGAI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,3822,2024
4450,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150711,BERBAK,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1704,2024
4451,15,JAMBI,1509,TEBO,150901,TEBO TENGAH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,5965,2024
4452,15,JAMBI,1509,TEBO,150902,TEBO ILIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,5036,2024
4453,15,JAMBI,1509,TEBO,150903,TEBO ULU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,4838,2024
4454,15,JAMBI,1509,TEBO,150904,RIMBO BUJANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,8780,2024
4455,15,JAMBI,1509,TEBO,150905,SUMAY,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,4872,2024
4456,15,JAMBI,1509,TEBO,150906,VII KOTO,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,3065,2024
4457,15,JAMBI,1509,TEBO,150907,RIMBO ULU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,5349,2024
4458,15,JAMBI,1509,TEBO,150908,RIMBO ILIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1731,2024
4459,15,JAMBI,1509,TEBO,150909,TENGAH ILIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,5419,2024
4460,15,JAMBI,1509,TEBO,150910,SERAI SERUMPUN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,1680,2024
4461,15,JAMBI,1509,TEBO,150911,VII KOTO ILIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,3800,2024
4462,15,JAMBI,1509,TEBO,150912,MUARA TABIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,1,3447,2024
4463,15,JAMBI,1504,BATANGHARI,150401,MERSAM,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,9717,2024
4464,15,JAMBI,1504,BATANGHARI,150402,MUARA TEMBESI,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,10519,2024
4465,15,JAMBI,1504,BATANGHARI,150403,MUARA BULIAN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,19888,2024
4466,15,JAMBI,1504,BATANGHARI,150404,BATIN XXIV,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,9180,2024
4467,15,JAMBI,1504,BATANGHARI,150405,PEMAYUNG,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,10667,2024
4468,15,JAMBI,1504,BATANGHARI,150406,MARO SEBO ULU,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,11132,2024
4469,15,JAMBI,1504,BATANGHARI,150407,BAJUBANG,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,11858,2024
4470,15,JAMBI,1504,BATANGHARI,150408,MARO SEBO ILIR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,4261,2024
4471,15,JAMBI,1508,BUNGO,150801,TANAH TUMBUH,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,4050,2024
4472,15,JAMBI,1508,BUNGO,150802,RANTAU PANDAN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3156,2024
4473,15,JAMBI,1508,BUNGO,150803,PASAR MUARO BUNGO,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,6222,2024
4474,15,JAMBI,1508,BUNGO,150804,JUJUHAN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,6234,2024
4475,15,JAMBI,1508,BUNGO,150805,TANAH SEPENGGAL,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,7238,2024
4476,15,JAMBI,1508,BUNGO,150806,PELEPAT,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,11432,2024
4477,15,JAMBI,1508,BUNGO,150807,LIMBUR LUBUK MENGKUANG,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,5258,2024
4478,15,JAMBI,1508,BUNGO,150808,MUKO-MUKO BATHIN VII,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,4962,2024
4479,15,JAMBI,1508,BUNGO,150809,PELEPAT ILIR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,15522,2024
4480,15,JAMBI,1508,BUNGO,150810,BATIN II BABEKO,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,4863,2024
4481,15,JAMBI,1508,BUNGO,150811,BATHIN III,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,8709,2024
4482,15,JAMBI,1508,BUNGO,150812,BUNGO DANI,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,8423,2024
4483,15,JAMBI,1508,BUNGO,150813,RIMBO TENGAH,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,11128,2024
4484,15,JAMBI,1508,BUNGO,150814,BATHIN III ULU,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2981,2024
4485,15,JAMBI,1508,BUNGO,150815,BATHIN II PELAYANG,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2799,2024
4486,15,JAMBI,1508,BUNGO,150816,JUJUHAN ILIR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2536,2024
4487,15,JAMBI,1508,BUNGO,150817,TANAH SEPENGGAL LINTAS,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,7381,2024
4488,15,JAMBI,1501,KERINCI,150101,GUNUNG RAYA,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2148,2024
4489,15,JAMBI,1501,KERINCI,150102,DANAU KERINCI,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3405,2024
4490,15,JAMBI,1501,KERINCI,150104,SITINJAU LAUT,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2304,2024
4491,15,JAMBI,1501,KERINCI,150105,AIR HANGAT,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2331,2024
4492,15,JAMBI,1501,KERINCI,150106,GUNUNG KERINCI,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3688,2024
4493,15,JAMBI,1501,KERINCI,150107,BATANG MERANGIN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3601,2024
4494,15,JAMBI,1501,KERINCI,150108,KELILING DANAU,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2830,2024
4495,15,JAMBI,1501,KERINCI,150109,KAYU ARO,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,6115,2024
4496,15,JAMBI,1501,KERINCI,150111,AIR HANGAT TIMUR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,4447,2024
4497,15,JAMBI,1501,KERINCI,150115,GUNUNG TUJUH,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,4693,2024
4498,15,JAMBI,1501,KERINCI,150116,SIULAK,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,6093,2024
4499,15,JAMBI,1501,KERINCI,150117,DEPATI TUJUH,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3914,2024
4500,15,JAMBI,1501,KERINCI,150118,SIULAK MUKAI,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2932,2024
4501,15,JAMBI,1501,KERINCI,150119,KAYU ARO BARAT,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,6020,2024
4502,15,JAMBI,1501,KERINCI,150120,BUKITKERMAN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3604,2024
4503,15,JAMBI,1501,KERINCI,150121,AIR HANGAT BARAT,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2586,2024
4504,15,JAMBI,1501,KERINCI,150122,TANAH COGOK,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2048,2024
4505,15,JAMBI,1501,KERINCI,150123,DANAU KERINCI BARAT,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2551,2024
4506,15,JAMBI,1571,KOTA JAMBI,157101,TELANAIPURA,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,15487,2024
4507,15,JAMBI,1571,KOTA JAMBI,157102,JAMBI SELATAN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,15423,2024
4508,15,JAMBI,1571,KOTA JAMBI,157103,JAMBI TIMUR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,17205,2024
4509,15,JAMBI,1571,KOTA JAMBI,157104,PASAR JAMBI,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2679,2024
4510,15,JAMBI,1571,KOTA JAMBI,157105,PELAYANGAN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,4012,2024
4511,15,JAMBI,1571,KOTA JAMBI,157106,DANAU TELUK,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3763,2024
4512,15,JAMBI,1571,KOTA JAMBI,157107,KOTA BARU,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,26459,2024
4513,15,JAMBI,1571,KOTA JAMBI,157108,JELUTUNG,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,15654,2024
4514,15,JAMBI,1571,KOTA JAMBI,157109,ALAM BARAJO,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,33225,2024
4515,15,JAMBI,1571,KOTA JAMBI,157110,DANAU SIPIN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,11519,2024
4516,15,JAMBI,1571,KOTA JAMBI,157111,PAAL MERAH,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,32436,2024
4517,15,JAMBI,1572,KOTA SUNGAI PENUH,157201,SUNGAI PENUH,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2628,2024
4518,15,JAMBI,1572,KOTA SUNGAI PENUH,157202,PESISIR BUKIT,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3023,2024
4519,15,JAMBI,1572,KOTA SUNGAI PENUH,157203,HAMPARAN RAWANG,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3510,2024
4520,15,JAMBI,1572,KOTA SUNGAI PENUH,157204,TANAH KAMPUNG,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2282,2024
4521,15,JAMBI,1572,KOTA SUNGAI PENUH,157205,KUMUN DEBAI,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2372,2024
4522,15,JAMBI,1572,KOTA SUNGAI PENUH,157206,PONDOK TINGGI,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,4787,2024
4523,15,JAMBI,1572,KOTA SUNGAI PENUH,157207,KOTO BARU,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2478,2024
4524,15,JAMBI,1572,KOTA SUNGAI PENUH,157208,SUNGAI BUNGKAL,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2887,2024
4525,15,JAMBI,1502,MERANGIN,150201,JANGKAT,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3553,2024
4526,15,JAMBI,1502,MERANGIN,150202,BANGKO,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,15413,2024
4527,15,JAMBI,1502,MERANGIN,150203,MUARA SIAU,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3106,2024
4528,15,JAMBI,1502,MERANGIN,150204,SUNGAI MANAU,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3480,2024
4529,15,JAMBI,1502,MERANGIN,150205,TABIR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,10010,2024
4530,15,JAMBI,1502,MERANGIN,150206,PAMENANG,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,10288,2024
4531,15,JAMBI,1502,MERANGIN,150207,TABIR ULU,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2360,2024
4532,15,JAMBI,1502,MERANGIN,150208,TABIR SELATAN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,8826,2024
4533,15,JAMBI,1502,MERANGIN,150209,LEMBAH MASURAI,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,5196,2024
4534,15,JAMBI,1502,MERANGIN,150210,BANGKO BARAT,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3199,2024
4535,15,JAMBI,1502,MERANGIN,150211,NALO TANTAN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,6577,2024
4536,15,JAMBI,1502,MERANGIN,150212,BATANG MASUMAI,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3674,2024
4537,15,JAMBI,1502,MERANGIN,150213,PAMENANG BARAT,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,5208,2024
4538,15,JAMBI,1502,MERANGIN,150214,TABIR ILIR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2823,2024
4539,15,JAMBI,1502,MERANGIN,150215,TABIR TIMUR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2311,2024
4540,15,JAMBI,1502,MERANGIN,150216,RENAH PEMBARAP,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,4294,2024
4541,15,JAMBI,1502,MERANGIN,150217,PANGKALAN JAMBU,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2004,2024
4542,15,JAMBI,1502,MERANGIN,150218,JANGKAT TIMUR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3363,2024
4543,15,JAMBI,1502,MERANGIN,150219,RENAH PAMENANG,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,4031,2024
4544,15,JAMBI,1502,MERANGIN,150220,PAMENANG SELATAN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3381,2024
4545,15,JAMBI,1502,MERANGIN,150221,MARGO TABIR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,3773,2024
4546,15,JAMBI,1502,MERANGIN,150222,TABIR LINTAS,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2439,2024
4547,15,JAMBI,1502,MERANGIN,150223,TABIR BARAT,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,2890,2024
4548,15,JAMBI,1502,MERANGIN,150224,TIANG PUMPUNG,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,1270,2024
4549,15,JAMBI,1505,MUARO JAMBI,150501,JAMBI LUAR KOTA,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,21567,2024
4550,15,JAMBI,1505,MUARO JAMBI,150502,SEKERNAN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,15471,2024
4551,15,JAMBI,1505,MUARO JAMBI,150503,KUMPEH,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,7737,2024
4552,15,JAMBI,1505,MUARO JAMBI,150504,MARO SEBO,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,6875,2024
4553,15,JAMBI,1505,MUARO JAMBI,150505,MESTONG,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,12473,2024
4554,15,JAMBI,1505,MUARO JAMBI,150506,KUMPEH ULU,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,19886,2024
4555,15,JAMBI,1505,MUARO JAMBI,150507,SUNGAI BAHAR,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,9250,2024
4556,15,JAMBI,1505,MUARO JAMBI,150508,SUNGAI GELAM,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,23339,2024
4557,15,JAMBI,1505,MUARO JAMBI,150509,BAHAR UTARA,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,4125,2024
4558,15,JAMBI,1505,MUARO JAMBI,150510,BAHAR SELATAN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,5664,2024
4559,15,JAMBI,1505,MUARO JAMBI,150511,TAMAN RAJO,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,4230,2024
4560,15,JAMBI,1503,SAROLANGUN,150301,BATANG ASAI,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,6324,2024
4561,15,JAMBI,1503,SAROLANGUN,150302,LIMUN,KARTU IDENTITAS ANAK,UMUR 0-17,JIWA,1,6166,2024
