 ;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;nama_perusahaan;nama_pemilik;badan_usaha;kbli_2020;jenis_industri;kategori_industri;jenis_produk;jumlah_produksi;satuan;status;tahun
1185;15;JAMBI;1502;150205;1502032018;PARDI;PARDI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;360; BUAH ;AKTIF;2023
1186;15;JAMBI;1502;150205;1502032018;SUAJI;SUAJI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;300; BUAH ;AKTIF;2023
1187;15;JAMBI;1502;150205;1502032018;ISKAK EFENDI;ISKAK EFENDI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;25; BUAH ;AKTIF;2023
1188;15;JAMBI;1502;150205;1502051020;SYAWIR;SYAWIR;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;90; BUAH ;AKTIF;2023
1189;15;JAMBI;1502;150205;1502032018;HJ. DESMINCE;HJ. DESMINCE;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;2208; UNIT ;AKTIF;2023
1190;15;JAMBI;1502;150202;0;ISWARI;ISWARI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;1080; UNIT ;AKTIF;2023
1191;15;JAMBI;1502;150205;1502032018;GUSMANTO;GUSMANTO;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;3024; UNIT ;AKTIF;2023
1192;15;JAMBI;1502;150212;1502122005;ROZALI, AB;ROZALI, AB;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;1260;UNIT/BH;AKTIF;2023
1193;15;JAMBI;1502;150204;1502042016;AULIA MOTOR;ABD. LATIF;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;1170; UNIT ;AKTIF;2023
1194;15;JAMBI;1502;150204;1502042017;MELANI MOTOR;HARPAWI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;240; UNIT ;AKTIF;2023
1195;15;JAMBI;1502;150221;1502212002;PENDRA;PENDRA;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;1080; UNIT ;AKTIF;2023
1196;15;JAMBI;1502;150209;1502092003;HENDRI;HENDRI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;840; UNIT ;AKTIF;2023
1197;15;JAMBI;1502;150209;1502092003;WASTA;WASTA;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;720; UNIT ;AKTIF;2023
1198;15;JAMBI;1502;150209;1502092003;SURYADI;SURYADI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;600; UNIT ;AKTIF;2023
1199;15;JAMBI;1502;150209;1502092006;MARDI;MARDI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;1080;  UNIT ;AKTIF;2023
1200;15;JAMBI;1502;150209;1502092006;KULIK;KULIK;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;240; UNIT ;AKTIF;2023
1201;15;JAMBI;1502;150209;1502092006;SYAHRUL;SYAHRUL;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;360; UNIT ;AKTIF;2023
1202;15;JAMBI;1502;150209;1502092003;TAMRI;TAMRI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;600; UNIT ;AKTIF;2023
1203;15;JAMBI;1502;150221;1502212002;MELTA MOTOR;DODI KARNEDI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;1080; UNIT ;AKTIF;2023
1204;15;JAMBI;1502;150207;1502072009;EPRIZON;EPRIZON;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;360; UNIT ;AKTIF;2023
1205;15;JAMBI;1502;150207;1502072011;UCOK;JUNAEDI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;120; UNIT ;AKTIF;2023
1206;15;JAMBI;1502;150207;1502072011;MAHYUDIN;MAHYUDIN;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;600; UNIT ;AKTIF;2023
1207;15;JAMBI;1502;150207;1502072011;ISWANDI;ISWANDI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;720; UNIT ;AKTIF;2023
1208;15;JAMBI;1502;150207;1502072009;INTAN MOTOR;NADI. M. NUR;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;720; UNIT ;AKTIF;2023
1209;15;JAMBI;1502;150211;1502112006;AMRA JONI;AMRA JONI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;2208; UNIT ;AKTIF;2023
1210;15;JAMBI;1502;150207;1502072011;MUSLIMAH;MUSLIMAH;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;3048; UNIT ;AKTIF;2023
1211;15;JAMBI;1502;150202;1502021013;BONG LIU KUI;BONG LIU KUI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;3000; UNIT ;AKTIF;2023
1212;15;JAMBI;1502;150202;1502021013;BONG LIU KUI;BONG LIU KUI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;3120; UNIT ;AKTIF;2023
1213;15;JAMBI;1502;150202;1502021009;ROMI MOTOR;M. ROMI O;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;1600; UNIT ;AKTIF;2023
1214;15;JAMBI;1502;150202;1502021013;UMMY MOTOR;HASBI SAMBAH;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;576; UNIT ;AKTIF;2023
1215;15;JAMBI;1502;150202;1502021009;JONI;JONI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;380; UNIT ;AKTIF;2023
1216;15;JAMBI;1502;150204;1502042025;RISKI AMANDA M;HADDIS HARAHAP;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;352; UNIT ;AKTIF;2023
1217;15;JAMBI;1502;150202;1502021009;AHMAD;AHMAD;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;480; BUAH ;AKTIF;2023
1218;15;JAMBI;1502;150204;1502042011;A. BAKAR;A. BAKAR;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;720; BUAH ;AKTIF;2023
1219;15;JAMBI;1502;150202;0;PERI CHANDRA;PERI CHANDRA;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;360; BUAH ;AKTIF;2023
1220;15;JAMBI;1502;150207;1502072009;SYUKUR;SYUKUR;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;720; BUAH ;AKTIF;2023
1221;15;JAMBI;1502;150206;1502061008;ABDULLAH;ABDULLAH;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;750; BUAH ;AKTIF;2023
1222;15;JAMBI;1502;150206;1502061008;MUSTOPA;MUSTOPA;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;1000; BUAH ;AKTIF;2023
1223;15;JAMBI;1502;150206;1502061008;AGUS;AGUS;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;600; BUAH ;AKTIF;2023
1224;15;JAMBI;1502;150206;1502061008;CITRA DEWI MOTOR;JUNAIDI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;720; BUAH ;AKTIF;2023
1225;15;JAMBI;1502;150206;1502061008;FAMILI RAYA;NUNUNG;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;1800; BUAH ;AKTIF;2023
1226;15;JAMBI;1502;150203;1502032024;MALIK;MALIK;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;360; BUAH ;AKTIF;2023
1227;15;JAMBI;1502;150203;1502032024;M. SALEH;M. SALEH;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;720; BUAH ;AKTIF;2023
1228;15;JAMBI;1502;150203;1502032024;DRS. SYAHRUL;DRS. SYAHRUL;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;360; BUAH ;AKTIF;2023
1229;15;JAMBI;1502;150203;1502092006;MARDI;MARDI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;360; BUAH ;AKTIF;2023
1230;15;JAMBI;1502;150203;1502092003;SURYADI;SURYADI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;300; BUAH ;AKTIF;2023
1231;15;JAMBI;1502;150203;1502032024;ISKANDAR;ISKANDAR;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;360; BUAH ;AKTIF;2023
1232;15;JAMBI;1502;150202;1502021010;AMRIZAL;AMRIZAL;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;100; BUAH ;AKTIF;2023
1233;15;JAMBI;1502;150206;1502061008;RYAN MOTOR;RYAN MOTOR;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;1800; BUAH ;AKTIF;2023
1234;15;JAMBI;1502;150208;0;SAMSUL;SAMSUL;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;1200; UNIT ;AKTIF;2023
1235;15;JAMBI;1502;150207;1502072009;M. SAPRI SN;M. SAPRI SN;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;1152; UNIT ;AKTIF;2023
1236;15;JAMBI;1502;150201;1502012011;ABDUL;ABDUL;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;600; UNIT ;AKTIF;2023
1237;15;JAMBI;1502;150201;1502012011;FATIMAH. S.PD;FATIMAH. S.PD;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;450; UNIT ;AKTIF;2023
1238;15;JAMBI;1502;150203;1502032012;DRS. SYAHRUL;DRS. SYAHRUL;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;720; UNIT ;AKTIF;2023
1239;15;JAMBI;1502;150209;1502092003;HENDRI;HENDRI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;840; UNIT ;AKTIF;2023
1240;15;JAMBI;1502;150202;1502021011;AHMAD BASTARI;AHMAD BASTARI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;2748; UNIT ;AKTIF;2023
1241;15;JAMBI;1502;150202;1502021013;GAMA MOTOR;ELPA RAMA;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;2160; UNIT ;AKTIF;2023
1242;15;JAMBI;1502;150205;1502032018;MERY MOTOR;MERI AFRIANI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;4560; UNIT ;AKTIF;2023
1243;15;JAMBI;1502;150208;1502082003;SAMSUDIN;SAMSUDIN;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;360; UNIT ;AKTIF;2023
1244;15;JAMBI;1502;150208;1502082003;SUPARDI;SUPARDI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;240; UNIT ;AKTIF;2023
1245;15;JAMBI;1502;150208;1502082003;RAHMAN WIJAYA;RAHMAN WIJAYA;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;600; UNIT ;AKTIF;2023
1246;15;JAMBI;1502;150208;1502082003;AGUNG MOTOR;AGUS SUSANTO;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;1080; UNIT ;AKTIF;2023
1247;15;JAMBI;1502;150203;1502032012;ANTO;ANTO;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;336; UNIT ;AKTIF;2023
1248;15;JAMBI;1502;150203;1502032024;MALIK;MALIK;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;1440; UNIT ;AKTIF;2023
1249;15;JAMBI;1502;150203;1502032024;AGUS;AGUS;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;180; UNIT ;AKTIF;2023
1250;15;JAMBI;1502;150208;1502082003;YOSEP RIZAL;YOSEP RIZAL;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;2616; UNIT ;AKTIF;2023
1251;15;JAMBI;1502;150202;1502021013;TANTI YOSEPA;TANTI YOSEPA;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;7300; UNIT ;AKTIF;2023
1252;15;JAMBI;1502;150202;1502021009;ADITYA WARMAN;ADITYA WARMAN;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;7560; UNIT ;AKTIF;2023
1253;15;JAMBI;1502;150213;1502132004;WASIS;WASIS;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;900; UNIT ;AKTIF;2023
1254;15;JAMBI;1502;150213;1502132002;FAHRI MOTOR;FAHRI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;3600; UNIT ;AKTIF;2023
1255;15;JAMBI;1502;150205;1502152004;ABADI MOTOR;BOY HENDRI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;3000; UNIT ;AKTIF;2023
1256;15;JAMBI;1502;150205;1502152004;ALDO MOTOR;GUSMANTO;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;3600; UNIT ;AKTIF;2023
1257;15;JAMBI;1502;150205;1502152004;KEONG MOTOR;BUDIANTO;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;3600; UNIT ;AKTIF;2023
1258;15;JAMBI;1502;150205;1502051003;MITRA BERSAMA;HERMANTO;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;2520; UNIT ;AKTIF;2023
1259;15;JAMBI;1502;150205;1501162014;SETIA JAYA MOTOR;MOHD. UTAMA;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;600; UNIT ;AKTIF;2023
1260;15;JAMBI;1502;150213;1502132003;YANTO MOTOR;SUGIYANTO;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;1848; UNIT ;AKTIF;2023
1261;15;JAMBI;1502;150205;1502032018;UTAMA MOTOR;TAUFIK;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;4200; UNIT ;AKTIF;2023
1262;15;JAMBI;1502;150205;1502051020;SETIA KARYA;MAWARDI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;576;UNIT;AKTIF;2023
1263;15;JAMBI;1502;150202;0;RIZKY CAN;ALECX CANDRA;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;576;UNIT;AKTIF;2023
1264;15;JAMBI;1502;150214;1502142001;ZAHRI;ZAHRI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;1800;UNIT;AKTIF;2023
1265;15;JAMBI;1502;150215;1502152002;BINTANG;KADENI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;600;UNIT;AKTIF;2023
1266;15;JAMBI;1502;150207;1502072009;DINI MOTOR;M. RIDWAN;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;600;UNIT;AKTIF;2023
1267;15;JAMBI;1502;150223;1502232003;EKSECUTIVE;KHAIRUL FAHMI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;180;UNIT;AKTIF;2023
1268;15;JAMBI;1502;150210;1502102001;SAMANDRI;SAMANDRI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;180;UNIT;AKTIF;2023
1269;15;JAMBI;1502;150209;1502092012;ABDUL WAHAB;ABDUL WAHAB;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;180;UNIT;AKTIF;2023
1270;15;JAMBI;1502;150224;1502242002;IVAN;IVAN;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;2400; UNIT ;AKTIF;2023
1271;15;JAMBI;1502;150221;0;MARSA MOTOR;MARSA MOTOR;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;2400; UNIT ;AKTIF;2023
1272;15;JAMBI;1502;150221;0;PUTRI MOTOR;PUTRI MOTOR;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;2400; UNIT ;AKTIF;2023
1273;15;JAMBI;1502;150221;0;ELSA MOTOR;ELSA MOTOR;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;2400; UNIT ;AKTIF;2023
1274;15;JAMBI;1502;150207;1502072009;INTAN MOTOR;NADI M. NUR;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;2400; UNIT ;AKTIF;2023
1275;15;JAMBI;1502;150202;0;JHON MOTOR;JOHN HENDRI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;1080;UNIT;AKTIF;2023
1276;15;JAMBI;1502;150212;1502122009;DONI;DONI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;1080;UNIT;AKTIF;2023
1277;15;JAMBI;1502;150219;1502192001;BENGKEL MOTOR BANDANG;BANDANG;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;600; UNIT ;AKTIF;2023
1278;15;JAMBI;1502;150208;0;FAMILI MOTOR SERVIS;ABDULLAH;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR;1200;UNIT;AKTIF;2023
1279;15;JAMBI;1502;150201;1502012011;KHAISU MOTOR;HENDRI;PO;45407;REPARASI DAN PERAWATAN SEPEDA MOTOR;PERDAGANGAN, REPARASI DAN PERAWATAN MOBIL DAN SEPEDA MOTOR;BENGKEL MOTOR ;1200;UNIT;AKTIF;2023
