NO;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;indikator;sub_indikator;nama_indikator;terget;capaian;periode
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 4;PILAR 4A6;CAKUPAN PASANGAN USIA SUBUR (PUS) FAKIR MISKIN DAN ORANG TIDAK MAMPU YANG MENJADI PENERIMA BANTUAN IURAN (PBI) JAMINAN KESEHATAN;90;0;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 1;PILAR 1A2;TERSELENGGARANYA RAPAT KOORDINASI DI TINGKAT KABUPATEN/KOTA;100;100;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 1;PILAR 1A2;TERSELENGGARANYA RAPAT KOORDINASI DI TINGKAT KABUPATEN/KOTA;100;100;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 1;PILAR 1A2;TERSELENGGARANYA RAPAT KOORDINASI DI TINGKAT KABUPATEN/KOTA;100;100;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 1;PILAR 1A2;TERSELENGGARANYA RAPAT KOORDINASI DI TINGKAT KABUPATEN/KOTA;100;100;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 1;PILAR 1A2;TERSELENGGARANYA RAPAT KOORDINASI DI TINGKAT KABUPATEN/KOTA;100;100;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 1;PILAR 1A2;TERSELENGGARANYA RAPAT KOORDINASI DI TINGKAT KABUPATEN/KOTA;100;100;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 1;PILAR 1A2;TERSELENGGARANYA RAPAT KOORDINASI DI TINGKAT KABUPATEN/KOTA;100;100;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 1;PILAR 1A2;TERSELENGGARANYA RAPAT KOORDINASI DI TINGKAT KABUPATEN/KOTA;100;100;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 1;PILAR 1A2;TERSELENGGARANYA RAPAT KOORDINASI DI TINGKAT KABUPATEN/KOTA;100;100;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 1;PILAR 1A2;TERSELENGGARANYA RAPAT KOORDINASI DI TINGKAT KABUPATEN/KOTA;100;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 1;PILAR 1A2;TERSELENGGARANYA RAPAT KOORDINASI DI TINGKAT KABUPATEN/KOTA;100;100;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 1;PILAR 1A3;TERSELENGGARANYA REMBUG STUNTING TINGKAT KECAMATAN;100;100;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 1;PILAR 1A3;TERSELENGGARANYA REMBUG STUNTING TINGKAT KECAMATAN;100;100;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 1;PILAR 1A3;TERSELENGGARANYA REMBUG STUNTING TINGKAT KECAMATAN;100;100;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 1;PILAR 1A3;TERSELENGGARANYA REMBUG STUNTING TINGKAT KECAMATAN;100;100;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 1;PILAR 1A3;TERSELENGGARANYA REMBUG STUNTING TINGKAT KECAMATAN;100;100;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 1;PILAR 1A3;TERSELENGGARANYA REMBUG STUNTING TINGKAT KECAMATAN;100;100;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 1;PILAR 1A3;TERSELENGGARANYA REMBUG STUNTING TINGKAT KECAMATAN;100;100;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 1;PILAR 1A3;TERSELENGGARANYA REMBUG STUNTING TINGKAT KECAMATAN;100;100;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 1;PILAR 1A3;TERSELENGGARANYA REMBUG STUNTING TINGKAT KECAMATAN;100;100;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 1;PILAR 1A3;TERSELENGGARANYA REMBUG STUNTING TINGKAT KECAMATAN;100;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 1;PILAR 1A3;TERSELENGGARANYA REMBUG STUNTING TINGKAT KECAMATAN;100;100;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 1;PILAR 1A5;TERSEDIANYA BIDAN DESA/KELURAHAN SESUAI KEBUTUHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 1;PILAR 1A5;TERSEDIANYA BIDAN DESA/KELURAHAN SESUAI KEBUTUHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 1;PILAR 1A5;TERSEDIANYA BIDAN DESA/KELURAHAN SESUAI KEBUTUHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 1;PILAR 1A5;TERSEDIANYA BIDAN DESA/KELURAHAN SESUAI KEBUTUHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 1;PILAR 1A5;TERSEDIANYA BIDAN DESA/KELURAHAN SESUAI KEBUTUHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 1;PILAR 1A5;TERSEDIANYA BIDAN DESA/KELURAHAN SESUAI KEBUTUHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 1;PILAR 1A5;TERSEDIANYA BIDAN DESA/KELURAHAN SESUAI KEBUTUHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 1;PILAR 1A5;TERSEDIANYA BIDAN DESA/KELURAHAN SESUAI KEBUTUHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 1;PILAR 1A5;TERSEDIANYA BIDAN DESA/KELURAHAN SESUAI KEBUTUHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 1;PILAR 1A5;TERSEDIANYA BIDAN DESA/KELURAHAN SESUAI KEBUTUHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 1;PILAR 1A5;TERSEDIANYA BIDAN DESA/KELURAHAN SESUAI KEBUTUHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 1;PILAR 1A6;JUMLAH DESA/KELURAHAN BEBAS STUNTING;100;21,25;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 1;PILAR 1A6;JUMLAH DESA/KELURAHAN BEBAS STUNTING;100;31,16;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 1;PILAR 1A6;JUMLAH DESA/KELURAHAN BEBAS STUNTING;100;46,2;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 1;PILAR 1A6;JUMLAH DESA/KELURAHAN BEBAS STUNTING;100;4,84;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 1;PILAR 1A6;JUMLAH DESA/KELURAHAN BEBAS STUNTING;100;20,65;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 1;PILAR 1A6;JUMLAH DESA/KELURAHAN BEBAS STUNTING;100;9,7;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 1;PILAR 1A6;JUMLAH DESA/KELURAHAN BEBAS STUNTING;100;21,51;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 1;PILAR 1A6;JUMLAH DESA/KELURAHAN BEBAS STUNTING;100;27,45;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 1;PILAR 1A6;JUMLAH DESA/KELURAHAN BEBAS STUNTING;100;48,06;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 1;PILAR 1A6;JUMLAH DESA/KELURAHAN BEBAS STUNTING;100;17,65;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 1;PILAR 1A6;JUMLAH DESA/KELURAHAN BEBAS STUNTING;100;37,68;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 1;PILAR 1B1;JUMLAH PEMERINTAH DESA YANG MENDAPATKAN PENINGKATAN KAPASITAS DALAM PENANGANAN PERCEPATAN PENURUNAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 1;PILAR 1B1;JUMLAH PEMERINTAH DESA YANG MENDAPATKAN PENINGKATAN KAPASITAS DALAM PENANGANAN PERCEPATAN PENURUNAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 1;PILAR 1B1;JUMLAH PEMERINTAH DESA YANG MENDAPATKAN PENINGKATAN KAPASITAS DALAM PENANGANAN PERCEPATAN PENURUNAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 1;PILAR 1B1;JUMLAH PEMERINTAH DESA YANG MENDAPATKAN PENINGKATAN KAPASITAS DALAM PENANGANAN PERCEPATAN PENURUNAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 1;PILAR 1B1;JUMLAH PEMERINTAH DESA YANG MENDAPATKAN PENINGKATAN KAPASITAS DALAM PENANGANAN PERCEPATAN PENURUNAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 1;PILAR 1B1;JUMLAH PEMERINTAH DESA YANG MENDAPATKAN PENINGKATAN KAPASITAS DALAM PENANGANAN PERCEPATAN PENURUNAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 1;PILAR 1B1;JUMLAH PEMERINTAH DESA YANG MENDAPATKAN PENINGKATAN KAPASITAS DALAM PENANGANAN PERCEPATAN PENURUNAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 1;PILAR 1B1;JUMLAH PEMERINTAH DESA YANG MENDAPATKAN PENINGKATAN KAPASITAS DALAM PENANGANAN PERCEPATAN PENURUNAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 1;PILAR 1B1;JUMLAH PEMERINTAH DESA YANG MENDAPATKAN PENINGKATAN KAPASITAS DALAM PENANGANAN PERCEPATAN PENURUNAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 1;PILAR 1B1;JUMLAH PEMERINTAH DESA YANG MENDAPATKAN PENINGKATAN KAPASITAS DALAM PENANGANAN PERCEPATAN PENURUNAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 1;PILAR 1B1;JUMLAH PEMERINTAH DESA YANG MENDAPATKAN PENINGKATAN KAPASITAS DALAM PENANGANAN PERCEPATAN PENURUNAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 2;PILAR 2A1;TERLAKSANANYA KAMPANYE NASIONAL PENCEGAHAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 2;PILAR 2A1;TERLAKSANANYA KAMPANYE NASIONAL PENCEGAHAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 2;PILAR 2A1;TERLAKSANANYA KAMPANYE NASIONAL PENCEGAHAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 2;PILAR 2A1;TERLAKSANANYA KAMPANYE NASIONAL PENCEGAHAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 2;PILAR 2A1;TERLAKSANANYA KAMPANYE NASIONAL PENCEGAHAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 2;PILAR 2A1;TERLAKSANANYA KAMPANYE NASIONAL PENCEGAHAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 2;PILAR 2A1;TERLAKSANANYA KAMPANYE NASIONAL PENCEGAHAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 2;PILAR 2A1;TERLAKSANANYA KAMPANYE NASIONAL PENCEGAHAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 2;PILAR 2A1;TERLAKSANANYA KAMPANYE NASIONAL PENCEGAHAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 2;PILAR 2A1;TERLAKSANANYA KAMPANYE NASIONAL PENCEGAHAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 2;PILAR 2A1;TERLAKSANANYA KAMPANYE NASIONAL PENCEGAHAN STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 3;PILAR 3A3;PERSENTASE DESA/KELURAHAN YANG MENGINTEGRASIKAN PROGRAM DAN KEGIATAN PERCEPATAN PENURUNAN STUNTING DALAM DOKUMEN PERENCANAAN DAN PENGANGGARAN DESA/KELURAHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 3;PILAR 3A3;PERSENTASE DESA/KELURAHAN YANG MENGINTEGRASIKAN PROGRAM DAN KEGIATAN PERCEPATAN PENURUNAN STUNTING DALAM DOKUMEN PERENCANAAN DAN PENGANGGARAN DESA/KELURAHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 3;PILAR 3A3;PERSENTASE DESA/KELURAHAN YANG MENGINTEGRASIKAN PROGRAM DAN KEGIATAN PERCEPATAN PENURUNAN STUNTING DALAM DOKUMEN PERENCANAAN DAN PENGANGGARAN DESA/KELURAHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 3;PILAR 3A3;PERSENTASE DESA/KELURAHAN YANG MENGINTEGRASIKAN PROGRAM DAN KEGIATAN PERCEPATAN PENURUNAN STUNTING DALAM DOKUMEN PERENCANAAN DAN PENGANGGARAN DESA/KELURAHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 3;PILAR 3A3;PERSENTASE DESA/KELURAHAN YANG MENGINTEGRASIKAN PROGRAM DAN KEGIATAN PERCEPATAN PENURUNAN STUNTING DALAM DOKUMEN PERENCANAAN DAN PENGANGGARAN DESA/KELURAHAN;100;96,77;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 3;PILAR 3A3;PERSENTASE DESA/KELURAHAN YANG MENGINTEGRASIKAN PROGRAM DAN KEGIATAN PERCEPATAN PENURUNAN STUNTING DALAM DOKUMEN PERENCANAAN DAN PENGANGGARAN DESA/KELURAHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 3;PILAR 3A3;PERSENTASE DESA/KELURAHAN YANG MENGINTEGRASIKAN PROGRAM DAN KEGIATAN PERCEPATAN PENURUNAN STUNTING DALAM DOKUMEN PERENCANAAN DAN PENGANGGARAN DESA/KELURAHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 3;PILAR 3A3;PERSENTASE DESA/KELURAHAN YANG MENGINTEGRASIKAN PROGRAM DAN KEGIATAN PERCEPATAN PENURUNAN STUNTING DALAM DOKUMEN PERENCANAAN DAN PENGANGGARAN DESA/KELURAHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 3;PILAR 3A3;PERSENTASE DESA/KELURAHAN YANG MENGINTEGRASIKAN PROGRAM DAN KEGIATAN PERCEPATAN PENURUNAN STUNTING DALAM DOKUMEN PERENCANAAN DAN PENGANGGARAN DESA/KELURAHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 3;PILAR 3A3;PERSENTASE DESA/KELURAHAN YANG MENGINTEGRASIKAN PROGRAM DAN KEGIATAN PERCEPATAN PENURUNAN STUNTING DALAM DOKUMEN PERENCANAAN DAN PENGANGGARAN DESA/KELURAHAN;100;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 3;PILAR 3A3;PERSENTASE DESA/KELURAHAN YANG MENGINTEGRASIKAN PROGRAM DAN KEGIATAN PERCEPATAN PENURUNAN STUNTING DALAM DOKUMEN PERENCANAAN DAN PENGANGGARAN DESA/KELURAHAN;100;94,2;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 3;PILAR 3A6;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN SANITASI TOTAL BERBASIS MASYARAKAT (STBM);100;100;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 3;PILAR 3A6;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN SANITASI TOTAL BERBASIS MASYARAKAT (STBM);100;48,37;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 3;PILAR 3A6;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN SANITASI TOTAL BERBASIS MASYARAKAT (STBM);100;100;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 3;PILAR 3A6;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN SANITASI TOTAL BERBASIS MASYARAKAT (STBM);100;83,06;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 3;PILAR 3A6;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN SANITASI TOTAL BERBASIS MASYARAKAT (STBM);100;100;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 3;PILAR 3A6;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN SANITASI TOTAL BERBASIS MASYARAKAT (STBM);100;56,72;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 3;PILAR 3A6;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN SANITASI TOTAL BERBASIS MASYARAKAT (STBM);100;100;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 3;PILAR 3A6;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN SANITASI TOTAL BERBASIS MASYARAKAT (STBM);100;100;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 3;PILAR 3A6;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN SANITASI TOTAL BERBASIS MASYARAKAT (STBM);100;100;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 3;PILAR 3A6;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN SANITASI TOTAL BERBASIS MASYARAKAT (STBM);100;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 3;PILAR 3A6;PERSENTASE DESA/KELURAHAN YANG MELAKSANAKAN SANITASI TOTAL BERBASIS MASYARAKAT (STBM);100;100;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 3;PILAR 3B4;TERSEDIANYA DATA HASIL SURVEILANS KELUARGA BERISIKO STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 3;PILAR 3B4;TERSEDIANYA DATA HASIL SURVEILANS KELUARGA BERISIKO STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 3;PILAR 3B4;TERSEDIANYA DATA HASIL SURVEILANS KELUARGA BERISIKO STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 3;PILAR 3B4;TERSEDIANYA DATA HASIL SURVEILANS KELUARGA BERISIKO STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 3;PILAR 3B4;TERSEDIANYA DATA HASIL SURVEILANS KELUARGA BERISIKO STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 3;PILAR 3B4;TERSEDIANYA DATA HASIL SURVEILANS KELUARGA BERISIKO STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 3;PILAR 3B4;TERSEDIANYA DATA HASIL SURVEILANS KELUARGA BERISIKO STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 3;PILAR 3B4;TERSEDIANYA DATA HASIL SURVEILANS KELUARGA BERISIKO STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 3;PILAR 3B4;TERSEDIANYA DATA HASIL SURVEILANS KELUARGA BERISIKO STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 3;PILAR 3B4;TERSEDIANYA DATA HASIL SURVEILANS KELUARGA BERISIKO STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 3;PILAR 3B4;TERSEDIANYA DATA HASIL SURVEILANS KELUARGA BERISIKO STUNTING;100;100;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 5;PILAR 5B3;TERSEDIANYA DATA KELUARGA RISIKO STUNTING YANG TERMUTAKHIRKAN MELALUI SISTEM INFORMASI KELUARGA (SIGA);100;100;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 5;PILAR 5B3;TERSEDIANYA DATA KELUARGA RISIKO STUNTING YANG TERMUTAKHIRKAN MELALUI SISTEM INFORMASI KELUARGA (SIGA);100;100;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 5;PILAR 5B3;TERSEDIANYA DATA KELUARGA RISIKO STUNTING YANG TERMUTAKHIRKAN MELALUI SISTEM INFORMASI KELUARGA (SIGA);100;100;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 5;PILAR 5B3;TERSEDIANYA DATA KELUARGA RISIKO STUNTING YANG TERMUTAKHIRKAN MELALUI SISTEM INFORMASI KELUARGA (SIGA);100;100;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 5;PILAR 5B3;TERSEDIANYA DATA KELUARGA RISIKO STUNTING YANG TERMUTAKHIRKAN MELALUI SISTEM INFORMASI KELUARGA (SIGA);100;100;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 5;PILAR 5B3;TERSEDIANYA DATA KELUARGA RISIKO STUNTING YANG TERMUTAKHIRKAN MELALUI SISTEM INFORMASI KELUARGA (SIGA);100;100;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 5;PILAR 5B3;TERSEDIANYA DATA KELUARGA RISIKO STUNTING YANG TERMUTAKHIRKAN MELALUI SISTEM INFORMASI KELUARGA (SIGA);100;100;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 5;PILAR 5B3;TERSEDIANYA DATA KELUARGA RISIKO STUNTING YANG TERMUTAKHIRKAN MELALUI SISTEM INFORMASI KELUARGA (SIGA);100;100;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 5;PILAR 5B3;TERSEDIANYA DATA KELUARGA RISIKO STUNTING YANG TERMUTAKHIRKAN MELALUI SISTEM INFORMASI KELUARGA (SIGA);100;100;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 5;PILAR 5B3;TERSEDIANYA DATA KELUARGA RISIKO STUNTING YANG TERMUTAKHIRKAN MELALUI SISTEM INFORMASI KELUARGA (SIGA);100;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 5;PILAR 5B3;TERSEDIANYA DATA KELUARGA RISIKO STUNTING YANG TERMUTAKHIRKAN MELALUI SISTEM INFORMASI KELUARGA (SIGA);100;100;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;SENSITIF;SENSITIF1;PERSENTASE PELAYANAN KELUARGA BERENCANA (KB) PASCAPERSALINAN;70;79,8;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;SENSITIF;SENSITIF1;PERSENTASE PELAYANAN KELUARGA BERENCANA (KB) PASCAPERSALINAN;70;81;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;SENSITIF;SENSITIF1;PERSENTASE PELAYANAN KELUARGA BERENCANA (KB) PASCAPERSALINAN;70;73,4;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;SENSITIF;SENSITIF1;PERSENTASE PELAYANAN KELUARGA BERENCANA (KB) PASCAPERSALINAN;70;76,3;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;SENSITIF;SENSITIF1;PERSENTASE PELAYANAN KELUARGA BERENCANA (KB) PASCAPERSALINAN;70;73,6;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;SENSITIF;SENSITIF1;PERSENTASE PELAYANAN KELUARGA BERENCANA (KB) PASCAPERSALINAN;70;69,2;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;SENSITIF;SENSITIF1;PERSENTASE PELAYANAN KELUARGA BERENCANA (KB) PASCAPERSALINAN;70;76,2;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;SENSITIF;SENSITIF1;PERSENTASE PELAYANAN KELUARGA BERENCANA (KB) PASCAPERSALINAN;70;81,1;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;SENSITIF;SENSITIF1;PERSENTASE PELAYANAN KELUARGA BERENCANA (KB) PASCAPERSALINAN;70;77;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;SENSITIF;SENSITIF1;PERSENTASE PELAYANAN KELUARGA BERENCANA (KB) PASCAPERSALINAN;70;72,1;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;SENSITIF;SENSITIF1;PERSENTASE PELAYANAN KELUARGA BERENCANA (KB) PASCAPERSALINAN;70;76,7;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;SENSITIF;SENSITIF4;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES AIR MINUM LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;100;55,94;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;SENSITIF;SENSITIF4;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES AIR MINUM LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;100;64,74;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;SENSITIF;SENSITIF4;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES AIR MINUM LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;100;69,27;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;SENSITIF;SENSITIF4;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES AIR MINUM LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;100;66,85;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;SENSITIF;SENSITIF4;PERSENTASE RUMAH TANGGA YANG MENDAPATKAN AKSES AIR MINUM LAYAK DI KABUPATEN/KOTA LOKASI PRIORITAS;100;100;SEMESTER I (2024)
