kode_provinsi;nama_provinsi;kode_kabupaten;nama_kabupaten;kode_kecamatan;nama_kecamatan;data_pokok;tahun_ajaran;status;bidang_pendidikan;jumlah
15;JAMBI;1508;BUNGO;150810;BATIN II BABEKO;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMA;0
15;JAMBI;1508;BUNGO;150810;BATIN II BABEKO;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMK;1
15;JAMBI;1508;BUNGO;150810;BATIN II BABEKO;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SLB;0
15;JAMBI;1504;BATANGHARI;150404;BATIN XXIV;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TK;1
15;JAMBI;1504;BATANGHARI;150404;BATIN XXIV;DATA SEKOLAH;2022/2023 GENAP;NEGERI;KB;0
15;JAMBI;1504;BATANGHARI;150404;BATIN XXIV;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TPA;0
15;JAMBI;1504;BATANGHARI;150404;BATIN XXIV;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SPS;0
15;JAMBI;1504;BATANGHARI;150404;BATIN XXIV;DATA SEKOLAH;2022/2023 GENAP;NEGERI;PKBM;0
15;JAMBI;1504;BATANGHARI;150404;BATIN XXIV;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SKB;0
15;JAMBI;1504;BATANGHARI;150404;BATIN XXIV;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SD;31
15;JAMBI;1504;BATANGHARI;150404;BATIN XXIV;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMP;8
15;JAMBI;1504;BATANGHARI;150404;BATIN XXIV;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMA;2
15;JAMBI;1504;BATANGHARI;150404;BATIN XXIV;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMK;1
15;JAMBI;1504;BATANGHARI;150404;BATIN XXIV;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SLB;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150711;BERBAK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TK;2
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150711;BERBAK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;KB;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150711;BERBAK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TPA;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150711;BERBAK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SPS;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150711;BERBAK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;PKBM;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150711;BERBAK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SKB;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150711;BERBAK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SD;11
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150711;BERBAK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMP;4
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150711;BERBAK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMA;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150711;BERBAK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMK;1
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150711;BERBAK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SLB;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150604;BETARA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TK;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150604;BETARA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;KB;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150604;BETARA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TPA;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150604;BETARA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SPS;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150604;BETARA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;PKBM;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150604;BETARA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SKB;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150604;BETARA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SD;20
15;JAMBI;1506;TANJUNG JABUNG BARAT;150604;BETARA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMP;5
15;JAMBI;1506;TANJUNG JABUNG BARAT;150604;BETARA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMA;1
15;JAMBI;1506;TANJUNG JABUNG BARAT;150604;BETARA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMK;1
15;JAMBI;1506;TANJUNG JABUNG BARAT;150604;BETARA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SLB;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TK;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;DATA SEKOLAH;2022/2023 GENAP;NEGERI;KB;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TPA;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SPS;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;DATA SEKOLAH;2022/2023 GENAP;NEGERI;PKBM;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SKB;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SD;12
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMP;2
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMA;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMK;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SLB;0
15;JAMBI;1501;KERINCI;150120;BUKITKERMAN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TK;1
15;JAMBI;1501;KERINCI;150120;BUKITKERMAN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;KB;1
15;JAMBI;1501;KERINCI;150120;BUKITKERMAN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TPA;0
15;JAMBI;1501;KERINCI;150120;BUKITKERMAN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SPS;0
15;JAMBI;1501;KERINCI;150120;BUKITKERMAN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;PKBM;0
15;JAMBI;1501;KERINCI;150120;BUKITKERMAN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SKB;0
15;JAMBI;1501;KERINCI;150120;BUKITKERMAN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SD;13
15;JAMBI;1501;KERINCI;150120;BUKITKERMAN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMP;3
15;JAMBI;1501;KERINCI;150120;BUKITKERMAN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMA;1
15;JAMBI;1501;KERINCI;150120;BUKITKERMAN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMK;0
15;JAMBI;1501;KERINCI;150120;BUKITKERMAN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SLB;0
15;JAMBI;1508;BUNGO;150812;BUNGO DANI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TK;1
15;JAMBI;1508;BUNGO;150812;BUNGO DANI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;KB;0
15;JAMBI;1508;BUNGO;150812;BUNGO DANI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TPA;0
15;JAMBI;1508;BUNGO;150812;BUNGO DANI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SPS;0
15;JAMBI;1508;BUNGO;150812;BUNGO DANI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;PKBM;0
15;JAMBI;1508;BUNGO;150812;BUNGO DANI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SKB;0
15;JAMBI;1508;BUNGO;150812;BUNGO DANI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SD;11
15;JAMBI;1508;BUNGO;150812;BUNGO DANI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMP;2
15;JAMBI;1508;BUNGO;150812;BUNGO DANI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMA;0
15;JAMBI;1508;BUNGO;150812;BUNGO DANI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMK;1
15;JAMBI;1508;BUNGO;150812;BUNGO DANI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SLB;0
15;JAMBI;1503;SAROLANGUN;150310;CERMIN NAN GEDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TK;0
15;JAMBI;1503;SAROLANGUN;150310;CERMIN NAN GEDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;KB;0
15;JAMBI;1503;SAROLANGUN;150310;CERMIN NAN GEDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TPA;0
15;JAMBI;1503;SAROLANGUN;150310;CERMIN NAN GEDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SPS;0
15;JAMBI;1503;SAROLANGUN;150310;CERMIN NAN GEDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;PKBM;0
15;JAMBI;1503;SAROLANGUN;150310;CERMIN NAN GEDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SKB;0
15;JAMBI;1503;SAROLANGUN;150310;CERMIN NAN GEDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SD;16
15;JAMBI;1503;SAROLANGUN;150310;CERMIN NAN GEDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMP;4
15;JAMBI;1503;SAROLANGUN;150310;CERMIN NAN GEDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMA;1
15;JAMBI;1503;SAROLANGUN;150310;CERMIN NAN GEDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMK;1
15;JAMBI;1503;SAROLANGUN;150310;CERMIN NAN GEDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SLB;0
15;JAMBI;1501;KERINCI;150102;DANAU KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TK;1
15;JAMBI;1501;KERINCI;150102;DANAU KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;KB;0
15;JAMBI;1501;KERINCI;150102;DANAU KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TPA;0
15;JAMBI;1501;KERINCI;150102;DANAU KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SPS;0
15;JAMBI;1501;KERINCI;150102;DANAU KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;PKBM;0
15;JAMBI;1501;KERINCI;150102;DANAU KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SKB;0
15;JAMBI;1501;KERINCI;150102;DANAU KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SD;17
15;JAMBI;1501;KERINCI;150102;DANAU KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMP;5
15;JAMBI;1501;KERINCI;150102;DANAU KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMA;2
15;JAMBI;1501;KERINCI;150102;DANAU KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMK;1
15;JAMBI;1501;KERINCI;150102;DANAU KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SLB;0
15;JAMBI;1571;KOTA JAMBI;157110;DANAU SIPIN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TK;1
15;JAMBI;1571;KOTA JAMBI;157110;DANAU SIPIN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;KB;0
15;JAMBI;1571;KOTA JAMBI;157110;DANAU SIPIN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TPA;0
15;JAMBI;1571;KOTA JAMBI;157110;DANAU SIPIN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SPS;0
15;JAMBI;1571;KOTA JAMBI;157110;DANAU SIPIN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;PKBM;0
15;JAMBI;1571;KOTA JAMBI;157110;DANAU SIPIN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SKB;0
15;JAMBI;1571;KOTA JAMBI;157110;DANAU SIPIN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SD;9
15;JAMBI;1571;KOTA JAMBI;157110;DANAU SIPIN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMP;1
15;JAMBI;1571;KOTA JAMBI;157110;DANAU SIPIN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMA;1
15;JAMBI;1571;KOTA JAMBI;157110;DANAU SIPIN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMK;1
15;JAMBI;1571;KOTA JAMBI;157110;DANAU SIPIN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SLB;1
15;JAMBI;1571;KOTA JAMBI;157106;DANAU TELUK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TK;0
15;JAMBI;1571;KOTA JAMBI;157106;DANAU TELUK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;KB;0
15;JAMBI;1571;KOTA JAMBI;157106;DANAU TELUK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TPA;0
15;JAMBI;1571;KOTA JAMBI;157106;DANAU TELUK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SPS;0
15;JAMBI;1571;KOTA JAMBI;157106;DANAU TELUK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;PKBM;0
15;JAMBI;1571;KOTA JAMBI;157106;DANAU TELUK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SKB;0
15;JAMBI;1571;KOTA JAMBI;157106;DANAU TELUK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SD;5
15;JAMBI;1571;KOTA JAMBI;157106;DANAU TELUK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMP;1
15;JAMBI;1571;KOTA JAMBI;157106;DANAU TELUK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMA;1
15;JAMBI;1571;KOTA JAMBI;157106;DANAU TELUK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMK;1
15;JAMBI;1571;KOTA JAMBI;157106;DANAU TELUK;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SLB;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150706;DENDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TK;1
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150706;DENDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;KB;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150706;DENDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TPA;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150706;DENDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SPS;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150706;DENDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;PKBM;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150706;DENDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SKB;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150706;DENDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SD;18
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150706;DENDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMP;4
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150706;DENDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMA;1
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150706;DENDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMK;1
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150706;DENDANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SLB;0
15;JAMBI;1501;KERINCI;150117;DEPATI TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TK;1
15;JAMBI;1501;KERINCI;150117;DEPATI TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;KB;0
15;JAMBI;1501;KERINCI;150117;DEPATI TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TPA;0
15;JAMBI;1501;KERINCI;150117;DEPATI TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SPS;0
15;JAMBI;1501;KERINCI;150117;DEPATI TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;PKBM;0
15;JAMBI;1501;KERINCI;150117;DEPATI TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SKB;0
15;JAMBI;1501;KERINCI;150117;DEPATI TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SD;15
15;JAMBI;1501;KERINCI;150117;DEPATI TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMP;3
15;JAMBI;1501;KERINCI;150117;DEPATI TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMA;0
15;JAMBI;1501;KERINCI;150117;DEPATI TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMK;1
15;JAMBI;1501;KERINCI;150117;DEPATI TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SLB;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150710;GERAGAI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TK;3
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150710;GERAGAI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;KB;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150710;GERAGAI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TPA;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150710;GERAGAI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SPS;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150710;GERAGAI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;PKBM;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150710;GERAGAI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SKB;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150710;GERAGAI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SD;21
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150710;GERAGAI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMP;4
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150710;GERAGAI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMA;2
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150710;GERAGAI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMK;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150710;GERAGAI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SLB;0
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TK;1
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;KB;0
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TPA;0
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SPS;0
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;PKBM;0
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SKB;0
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SD;12
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMP;3
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMA;1
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMK;0
15;JAMBI;1501;KERINCI;150106;GUNUNG KERINCI;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SLB;0
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TK;1
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;KB;0
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TPA;0
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SPS;0
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;PKBM;0
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SKB;0
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SD;12
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMP;3
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMA;1
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMK;0
15;JAMBI;1501;KERINCI;150101;GUNUNG RAYA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SLB;0
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TK;1
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;KB;1
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TPA;0
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SPS;0
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;PKBM;0
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SKB;0
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SD;11
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMP;3
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMA;0
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMK;1
15;JAMBI;1501;KERINCI;150115;GUNUNG TUJUH;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SLB;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TK;1
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;KB;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TPA;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SPS;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;PKBM;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SKB;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SD;11
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMP;1
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMA;1
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMK;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157203;HAMPARAN RAWANG;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SLB;0
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TK;1
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;KB;0
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TPA;0
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SPS;0
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;PKBM;0
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SKB;0
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SD;34
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMP;8
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMA;4
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SMK;2
15;JAMBI;1505;MUARO JAMBI;150501;JAMBI LUAR KOTA;DATA SEKOLAH;2022/2023 GENAP;NEGERI;SLB;0
15;JAMBI;1571;KOTA JAMBI;157102;JAMBI SELATAN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TK;0
15;JAMBI;1571;KOTA JAMBI;157102;JAMBI SELATAN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;KB;0
15;JAMBI;1571;KOTA JAMBI;157102;JAMBI SELATAN;DATA SEKOLAH;2022/2023 GENAP;NEGERI;TPA;0
