id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;jenis_bencana;tanggal_kejadian;kondisi_kerusakan;satuan;jumlah_kejadian; jumlah_kerugian 
224;15;JAMBI;1572;157208;KARHUTLA;31/03/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
225;15;JAMBI;1572;157208;KARHUTLA;31/03/2022;RUMAH TERENDAM;UNIT;0; Rp- 
226;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;01/03/2022;RUMAH RUSAK BERAT;UNIT;1; Rp- 
227;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;01/03/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
228;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;01/03/2022;RUMAH TERENDAM;UNIT;0; Rp- 
229;15;JAMBI;1504;150407;ANGIN PUTING BELIUNG;22/03/2022;RUMAH RUSAK BERAT;UNIT;1;Rp15.000.000
230;15;JAMBI;1504;150407;ANGIN PUTING BELIUNG;22/03/2022;RUMAH RUSAK RINGAN;UNIT;0;Rp15.000.000
231;15;JAMBI;1504;150407;ANGIN PUTING BELIUNG;22/03/2022;RUMAH TERENDAM;UNIT;0;Rp15.000.000
232;15;JAMBI;1504;150504;KEBAKARAN PEMUKIMAN;25/03/2022;RUMAH RUSAK BERAT;UNIT;1; Rp- 
233;15;JAMBI;1504;150504;KEBAKARAN PEMUKIMAN;25/03/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
234;15;JAMBI;1504;150504;KEBAKARAN PEMUKIMAN;25/03/2022;RUMAH TERENDAM;UNIT;0; Rp- 
235;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;28/03/2022;RUMAH RUSAK BERAT;UNIT;1; Rp- 
236;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;28/03/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
237;15;JAMBI;1504;150405;ANGIN PUTING BELIUNG;28/03/2022;RUMAH TERENDAM;UNIT;0; Rp- 
238;15;JAMBI;1504;150403;TANAH LONGSOR;31/03/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
239;15;JAMBI;1504;150403;TANAH LONGSOR;31/03/2022;RUMAH RUSAK RINGAN;UNIT;1; Rp- 
240;15;JAMBI;1504;150403;TANAH LONGSOR;31/03/2022;RUMAH TERENDAM;UNIT;0; Rp- 
241;15;JAMBI;1504;150403;KEJADIAN MEMBAHAYAKAN MANUSIA;31/03/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
242;15;JAMBI;1504;150403;KEJADIAN MEMBAHAYAKAN MANUSIA;31/03/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
243;15;JAMBI;1504;150403;KEJADIAN MEMBAHAYAKAN MANUSIA;31/03/2022;RUMAH TERENDAM;UNIT;0; Rp- 
244;15;JAMBI;1504;150804;BANJIR;14/03/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
245;15;JAMBI;1504;150804;BANJIR;14/03/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
246;15;JAMBI;1504;150804;BANJIR;14/03/2022;RUMAH TERENDAM;UNIT;0; Rp- 
247;15;JAMBI;1504;150814;LONGSOR;16/03/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
248;15;JAMBI;1504;150814;LONGSOR;16/03/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
249;15;JAMBI;1504;150814;LONGSOR;16/03/2022;RUMAH TERENDAM;UNIT;0; Rp- 
250;15;JAMBI;1501;150118;KARHUTLA;23/03/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
251;15;JAMBI;1501;150118;KARHUTLA;23/03/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
252;15;JAMBI;1501;150118;KARHUTLA;23/03/2022;RUMAH TERENDAM;UNIT;0; Rp- 
253;15;JAMBI;1501;150122;KARHUTLA;28/03/2022;RUMAH RUSAK BERAT;UNIT;0;Rp7.000.000
254;15;JAMBI;1501;150122;KARHUTLA;28/03/2022;RUMAH RUSAK RINGAN;UNIT;0;Rp7.000.000
255;15;JAMBI;1501;150122;KARHUTLA;28/03/2022;RUMAH TERENDAM;UNIT;0;Rp7.000.000
256;15;JAMBI;1502;150202;LONGSOR;08/03/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
257;15;JAMBI;1502;150202;LONGSOR;08/03/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
258;15;JAMBI;1502;150202;LONGSOR;08/03/2022;RUMAH TERENDAM;UNIT;0; Rp- 
259;15;JAMBI;1502;150214;ANGIN PUTING BELIUNG;08/03/2022;RUMAH RUSAK BERAT;UNIT;48; Rp- 
260;15;JAMBI;1502;150214;ANGIN PUTING BELIUNG;08/03/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
261;15;JAMBI;1502;150214;ANGIN PUTING BELIUNG;08/03/2022;RUMAH TERENDAM;UNIT;0; Rp- 
262;15;JAMBI;1572;157208;KEBAKARAN HUTAN DAN LAHAN;02/04/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
263;15;JAMBI;1572;157208;KEBAKARAN HUTAN DAN LAHAN;02/04/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
264;15;JAMBI;1572;157208;KEBAKARAN HUTAN DAN LAHAN;02/04/2022;RUMAH TERENDAM;UNIT;0; Rp- 
265;15;JAMBI;1572;157208;KEBAKARAN HUTAN DAN LAHAN;02/04/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
266;15;JAMBI;1572;157208;KEBAKARAN HUTAN DAN LAHAN;02/04/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
267;15;JAMBI;1572;157208;KEBAKARAN HUTAN DAN LAHAN;02/04/2022;RUMAH TERENDAM;UNIT;0; Rp- 
268;15;JAMBI;1501;150122;KEBAKARAN LAHAN;03/04/2022;RUMAH RUSAK BERAT;UNIT;0;Rp50.000.000
269;15;JAMBI;1501;150122;KEBAKARAN LAHAN;03/04/2022;RUMAH RUSAK RINGAN;UNIT;0;Rp50.000.000
270;15;JAMBI;1501;150122;KEBAKARAN LAHAN;03/04/2022;RUMAH TERENDAM;UNIT;0;Rp50.000.000
271;15;JAMBI;1501;150108;KEBAKARAN;07/04/2022;RUMAH RUSAK BERAT;UNIT;0;Rp30.000.000
272;15;JAMBI;1501;150108;KEBAKARAN;07/04/2022;RUMAH RUSAK RINGAN;UNIT;1;Rp30.000.000
273;15;JAMBI;1501;150108;KEBAKARAN;07/04/2022;RUMAH TERENDAM;UNIT;0;Rp30.000.000
274;15;JAMBI;1501;150118;BANJIR;19/04/2022;RUMAH RUSAK BERAT;UNIT;0;Rp15.000.000
275;15;JAMBI;1501;150118;BANJIR;19/04/2022;RUMAH RUSAK RINGAN;UNIT;1;Rp15.000.000
276;15;JAMBI;1501;150118;BANJIR;19/04/2022;RUMAH TERENDAM;UNIT;0;Rp15.000.000
277;15;JAMBI;1504;150404;KEBAKARAN PEMUKIMAN;04/04/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
278;15;JAMBI;1504;150404;KEBAKARAN PEMUKIMAN;04/04/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
279;15;JAMBI;1504;150404;KEBAKARAN PEMUKIMAN;04/04/2022;RUMAH TERENDAM;UNIT;0; Rp- 
280;15;JAMBI;1504;150404;KEBAKARAN PEMUKIMAN;04/04/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
281;15;JAMBI;1504;150404;KEBAKARAN PEMUKIMAN;04/04/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
282;15;JAMBI;1504;150404;KEBAKARAN PEMUKIMAN;04/04/2022;RUMAH TERENDAM;UNIT;0; Rp- 
283;15;JAMBI;1502;150202;ANGIN PUTING BELIUNG;08/04/2022;RUMAH RUSAK BERAT;UNIT;5;Rp1.474.980.000.000
284;15;JAMBI;1502;150202;ANGIN PUTING BELIUNG;08/04/2022;RUMAH RUSAK RINGAN;UNIT;11;Rp1.474.980.000.000
285;15;JAMBI;1502;150202;ANGIN PUTING BELIUNG;08/04/2022;RUMAH TERENDAM;UNIT;0;Rp1.474.980.000.000
286;15;JAMBI;1502;150206;ANGIN PUTING BELIUNG;08/04/2022;RUMAH RUSAK BERAT;UNIT;0;Rp20.000.000
287;15;JAMBI;1502;150206;ANGIN PUTING BELIUNG;08/04/2022;RUMAH RUSAK RINGAN;UNIT;0;Rp20.000.000
288;15;JAMBI;1502;150206;ANGIN PUTING BELIUNG;08/04/2022;RUMAH TERENDAM;UNIT;0;Rp20.000.000
289;15;JAMBI;1507;150704;KEBAKARAN PEMUKIMAN;08/04/2022;RUMAH RUSAK BERAT;UNIT;6; Rp- 
290;15;JAMBI;1507;150704;KEBAKARAN PEMUKIMAN;08/04/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
291;15;JAMBI;1507;150704;KEBAKARAN PEMUKIMAN;08/04/2022;RUMAH TERENDAM;UNIT;0; Rp- 
292;15;JAMBI;1507;150708;ANGIN PUTING BELIUNG;11/04/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
293;15;JAMBI;1507;150708;ANGIN PUTING BELIUNG;11/04/2022;RUMAH RUSAK RINGAN;UNIT;2; Rp- 
294;15;JAMBI;1507;150708;ANGIN PUTING BELIUNG;11/04/2022;RUMAH TERENDAM;UNIT;0; Rp- 
295;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;12/04/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
296;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;12/04/2022;RUMAH RUSAK RINGAN;UNIT;1; Rp- 
297;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;12/04/2022;RUMAH TERENDAM;UNIT;0; Rp- 
298;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;12/04/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
299;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;12/04/2022;RUMAH RUSAK RINGAN;UNIT;1; Rp- 
300;15;JAMBI;1504;150403;ANGIN PUTING BELIUNG;12/04/2022;RUMAH TERENDAM;UNIT;0; Rp- 
301;15;JAMBI;1507;150705;KEBAKARAN PEMUKIMAN;13/04/2022;RUMAH RUSAK BERAT;UNIT;1; Rp- 
302;15;JAMBI;1507;150705;KEBAKARAN PEMUKIMAN;13/04/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
303;15;JAMBI;1507;150705;KEBAKARAN PEMUKIMAN;13/04/2022;RUMAH TERENDAM;UNIT;0; Rp- 
304;15;JAMBI;1572;157201;KEBAKARAN PEMUKIMAN;16/04/2022;RUMAH RUSAK BERAT;UNIT;1;Rp20.000.000
305;15;JAMBI;1572;157201;KEBAKARAN PEMUKIMAN;16/04/2022;RUMAH RUSAK RINGAN;UNIT;2;Rp20.000.000
306;15;JAMBI;1572;157201;KEBAKARAN PEMUKIMAN;16/04/2022;RUMAH TERENDAM;UNIT;0;Rp20.000.000
307;15;JAMBI;1504;150402;KEBAKARAN PEMUKIMAN;18/04/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
308;15;JAMBI;1504;150402;KEBAKARAN PEMUKIMAN;18/04/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
309;15;JAMBI;1504;150402;KEBAKARAN PEMUKIMAN;18/04/2022;RUMAH TERENDAM;UNIT;0; Rp- 
310;15;JAMBI;1504;150402;KEBAKARAN PEMUKIMAN;18/04/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
311;15;JAMBI;1504;150402;KEBAKARAN PEMUKIMAN;18/04/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
312;15;JAMBI;1504;150402;KEBAKARAN PEMUKIMAN;18/04/2022;RUMAH TERENDAM;UNIT;0; Rp- 
313;15;JAMBI;1505;150505;ANGIN PUTING BELIUNG;18/04/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
314;15;JAMBI;1505;150505;ANGIN PUTING BELIUNG;18/04/2022;RUMAH RUSAK RINGAN;UNIT;6; Rp- 
315;15;JAMBI;1505;150505;ANGIN PUTING BELIUNG;18/04/2022;RUMAH TERENDAM;UNIT;0; Rp- 
316;15;JAMBI;1507;150708;KEBAKARAN HUTAN DAN LAHAN;19/04/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
317;15;JAMBI;1507;150708;KEBAKARAN HUTAN DAN LAHAN;19/04/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
318;15;JAMBI;1507;150708;KEBAKARAN HUTAN DAN LAHAN;19/04/2022;RUMAH TERENDAM;UNIT;0; Rp- 
319;15;JAMBI;1507;150710;KEBAKARAN PEMUKIMAN;23/04/2022;RUMAH RUSAK BERAT;UNIT;2; Rp- 
320;15;JAMBI;1507;150710;KEBAKARAN PEMUKIMAN;23/04/2022;RUMAH RUSAK RINGAN;UNIT;62; Rp- 
321;15;JAMBI;1507;150710;KEBAKARAN PEMUKIMAN;23/04/2022;RUMAH TERENDAM;UNIT;0; Rp- 
322;15;JAMBI;1507;150708;ABRASI;25/04/2022;RUMAH RUSAK BERAT;UNIT;4; Rp- 
323;15;JAMBI;1507;150708;ABRASI;25/04/2022;RUMAH RUSAK RINGAN;UNIT;1; Rp- 
324;15;JAMBI;1507;150708;ABRASI;25/04/2022;RUMAH TERENDAM;UNIT;0; Rp- 
325;15;JAMBI;1572;157207;KEBAKARAN PEMUKIMAN;27/04/2022;RUMAH RUSAK BERAT;UNIT;0;Rp2.000.000
326;15;JAMBI;1572;157207;KEBAKARAN PEMUKIMAN;27/04/2022;RUMAH RUSAK RINGAN;UNIT;1;Rp2.000.000
327;15;JAMBI;1572;157207;KEBAKARAN PEMUKIMAN;27/04/2022;RUMAH TERENDAM;UNIT;0;Rp2.000.000
328;15;JAMBI;1509;150904;ANGIN PUTING BELIUNG;29/04/2022;RUMAH RUSAK BERAT;UNIT;8; Rp- 
329;15;JAMBI;1509;150904;ANGIN PUTING BELIUNG;29/04/2022;RUMAH RUSAK RINGAN;UNIT;202; Rp- 
330;15;JAMBI;1509;150904;ANGIN PUTING BELIUNG;29/04/2022;RUMAH TERENDAM;UNIT;0; Rp- 
331;15;JAMBI;1509;150907;ANGIN PUTING BELIUNG;29/04/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
332;15;JAMBI;1509;150907;ANGIN PUTING BELIUNG;29/04/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
333;15;JAMBI;1509;150907;ANGIN PUTING BELIUNG;29/04/2022;RUMAH TERENDAM;UNIT;0; Rp- 
334;15;JAMBI;1504;150407;KEBAKARAN PEMUKIMAN;30/04/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
335;15;JAMBI;1504;150407;KEBAKARAN PEMUKIMAN;30/04/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
336;15;JAMBI;1504;150407;KEBAKARAN PEMUKIMAN;30/04/2022;RUMAH TERENDAM;UNIT;0; Rp- 
337;15;JAMBI;1505;150501;KEBAKARAN PEMUKIMAN;06/05/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
338;15;JAMBI;1505;150501;KEBAKARAN PEMUKIMAN;06/05/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
339;15;JAMBI;1505;150501;KEBAKARAN PEMUKIMAN;06/05/2022;RUMAH TERENDAM;UNIT;0; Rp- 
340;15;JAMBI;1505;150502;KEBAKARAN PEMUKIMAN;30/05/2022;RUMAH RUSAK BERAT;UNIT;1; Rp- 
341;15;JAMBI;1505;150502;KEBAKARAN PEMUKIMAN;30/05/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
342;15;JAMBI;1505;150502;KEBAKARAN PEMUKIMAN;30/05/2022;RUMAH TERENDAM;UNIT;0; Rp- 
343;15;JAMBI;1505;150503;KEBAKARAN HUTAN DAN LAHAN;16/05/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
344;15;JAMBI;1505;150503;KEBAKARAN HUTAN DAN LAHAN;16/05/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
345;15;JAMBI;1505;150503;KEBAKARAN HUTAN DAN LAHAN;16/05/2022;RUMAH TERENDAM;UNIT;0; Rp- 
346;15;JAMBI;1572;157202;ANGIN PUTING BELIUNG;26/05/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
347;15;JAMBI;1572;157202;ANGIN PUTING BELIUNG;26/05/2022;RUMAH RUSAK RINGAN;UNIT;3; Rp- 
348;15;JAMBI;1572;157202;ANGIN PUTING BELIUNG;26/05/2022;RUMAH TERENDAM;UNIT;0; Rp- 
349;15;JAMBI;1572;157202;ANGIN PUTING BELIUNG;26/05/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
350;15;JAMBI;1572;157202;ANGIN PUTING BELIUNG;26/05/2022;RUMAH RUSAK RINGAN;UNIT;9; Rp- 
351;15;JAMBI;1572;157202;ANGIN PUTING BELIUNG;26/05/2022;RUMAH TERENDAM;UNIT;0; Rp- 
352;15;JAMBI;1501;150111;KEBAKARAN;03/05/2022;RUMAH RUSAK BERAT;UNIT;0;Rp30.000.000
353;15;JAMBI;1501;150111;KEBAKARAN;03/05/2022;RUMAH RUSAK RINGAN;UNIT;1;Rp30.000.000
354;15;JAMBI;1501;150111;KEBAKARAN;03/05/2022;RUMAH TERENDAM;UNIT;0;Rp30.000.000
355;15;JAMBI;1501;150102;KEBAKARAN;13/05/2022;RUMAH RUSAK BERAT;UNIT;0;Rp30.000.000
356;15;JAMBI;1501;150102;KEBAKARAN;13/05/2022;RUMAH RUSAK RINGAN;UNIT;1;Rp30.000.000
357;15;JAMBI;1501;150102;KEBAKARAN;13/05/2022;RUMAH TERENDAM;UNIT;0;Rp30.000.000
358;15;JAMBI;1501;150109;KEBAKARAN;17/05/2022;RUMAH RUSAK BERAT;UNIT;0;Rp30.000.000
359;15;JAMBI;1501;150109;KEBAKARAN;17/05/2022;RUMAH RUSAK RINGAN;UNIT;1;Rp30.000.000
360;15;JAMBI;1501;150109;KEBAKARAN;17/05/2022;RUMAH TERENDAM;UNIT;0;Rp30.000.000
361;15;JAMBI;1506;150612;KEBAKARAN;09/05/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
362;15;JAMBI;1506;150612;KEBAKARAN;09/05/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
363;15;JAMBI;1506;150612;KEBAKARAN;09/05/2022;RUMAH TERENDAM;UNIT;0; Rp- 
364;15;JAMBI;1506;150613;KEBAKARAN;13/05/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
365;15;JAMBI;1506;150613;KEBAKARAN;13/05/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
366;15;JAMBI;1506;150613;KEBAKARAN;13/05/2022;RUMAH TERENDAM;UNIT;0; Rp- 
367;15;JAMBI;1506;150603;KEBAKARAN;16/05/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
368;15;JAMBI;1506;150603;KEBAKARAN;16/05/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
369;15;JAMBI;1506;150603;KEBAKARAN;16/05/2022;RUMAH TERENDAM;UNIT;0; Rp- 
370;15;JAMBI;1508;150815;KEBAKARAN PEMUKIMAN;25/05/2022;RUMAH RUSAK BERAT;UNIT;0;Rp60.000.000
371;15;JAMBI;1508;150815;KEBAKARAN PEMUKIMAN;25/05/2022;RUMAH RUSAK RINGAN;UNIT;0;Rp60.000.000
372;15;JAMBI;1508;150815;KEBAKARAN PEMUKIMAN;25/05/2022;RUMAH TERENDAM;UNIT;0;Rp60.000.000
373;15;JAMBI;1508;150815;KEBAKARAN PEMUKIMAN;26/05/2022;RUMAH RUSAK BERAT;UNIT;0;Rp290.000.000
374;15;JAMBI;1508;150815;KEBAKARAN PEMUKIMAN;26/05/2022;RUMAH RUSAK RINGAN;UNIT;0;Rp290.000.000
375;15;JAMBI;1508;150815;KEBAKARAN PEMUKIMAN;26/05/2022;RUMAH TERENDAM;UNIT;0;Rp290.000.000
376;15;JAMBI;1501;150107;LONGSOR;09/06/2022;RUMAH RUSAK BERAT;UNIT;0;Rp15.000.000
377;15;JAMBI;1501;150107;LONGSOR;09/06/2022;RUMAH RUSAK RINGAN;UNIT;0;Rp15.000.000
378;15;JAMBI;1501;150107;LONGSOR;09/06/2022;RUMAH TERENDAM;UNIT;0;Rp15.000.000
379;15;JAMBI;1501;150108;KEBAKARAN;23/06/2022;RUMAH RUSAK BERAT;UNIT;0;Rp30.000.000
380;15;JAMBI;1501;150108;KEBAKARAN;23/06/2022;RUMAH RUSAK RINGAN;UNIT;1;Rp30.000.000
381;15;JAMBI;1501;150108;KEBAKARAN;23/06/2022;RUMAH TERENDAM;UNIT;0;Rp30.000.000
382;15;JAMBI;1505;150501;BANJIR;15/06/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
383;15;JAMBI;1505;150501;BANJIR;15/06/2022;RUMAH RUSAK RINGAN;UNIT;40; Rp- 
384;15;JAMBI;1505;150501;BANJIR;15/06/2022;RUMAH TERENDAM;UNIT;0; Rp- 
385;15;JAMBI;1505;150511;LONGSOR;16/06/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
386;15;JAMBI;1505;150511;LONGSOR;16/06/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
387;15;JAMBI;1505;150511;LONGSOR;16/06/2022;RUMAH TERENDAM;UNIT;0; Rp- 
388;15;JAMBI;1505;150501;KEBAKARAN PEMUKIMAN;05/07/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
389;15;JAMBI;1505;150501;KEBAKARAN PEMUKIMAN;05/07/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
390;15;JAMBI;1505;150501;KEBAKARAN PEMUKIMAN;05/07/2022;RUMAH TERENDAM;UNIT;0; Rp- 
391;15;JAMBI;1504;150403;KEBAKARAN;07/07/2022;RUMAH RUSAK BERAT;UNIT;23;Rp150.000.000
392;15;JAMBI;1504;150403;KEBAKARAN;07/07/2022;RUMAH RUSAK RINGAN;UNIT;0;Rp150.000.000
393;15;JAMBI;1504;150403;KEBAKARAN;07/07/2022;RUMAH TERENDAM;UNIT;0;Rp150.000.000
394;15;JAMBI;1502;150202;KEBAKARAN;03/07/2022;RUMAH RUSAK BERAT;UNIT;1;Rp400.000.000
395;15;JAMBI;1502;150202;KEBAKARAN;03/07/2022;RUMAH RUSAK RINGAN;UNIT;0;Rp400.000.000
396;15;JAMBI;1502;150202;KEBAKARAN;03/07/2022;RUMAH TERENDAM;UNIT;0;Rp400.000.000
397;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;06/07/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
398;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;06/07/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
399;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;06/07/2022;RUMAH TERENDAM;UNIT;0; Rp- 
400;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;24/07/2022;RUMAH RUSAK BERAT;UNIT;1; Rp- 
401;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;24/07/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
402;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;24/07/2022;RUMAH TERENDAM;UNIT;0; Rp- 
403;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;24/07/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
404;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;24/07/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
405;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;24/07/2022;RUMAH TERENDAM;UNIT;0; Rp- 
406;15;JAMBI;1506;150602;ABRASI;02/07/2022;RUMAH RUSAK BERAT;UNIT;5; Rp- 
407;15;JAMBI;1506;150602;ABRASI;02/07/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
408;15;JAMBI;1506;150602;ABRASI;02/07/2022;RUMAH TERENDAM;UNIT;0; Rp- 
409;15;JAMBI;1505;150504;KARHUTLA;12/08/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
410;15;JAMBI;1505;150504;KARHUTLA;12/08/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
411;15;JAMBI;1505;150504;KARHUTLA;12/08/2022;RUMAH TERENDAM;UNIT;0; Rp- 
412;15;JAMBI;1505;150503;KARHUTLA;18/08/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
413;15;JAMBI;1505;150503;KARHUTLA;18/08/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
414;15;JAMBI;1505;150503;KARHUTLA;18/08/2022;RUMAH TERENDAM;UNIT;0; Rp- 
415;15;JAMBI;1506;150607;KARHUTLA;12/08/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
416;15;JAMBI;1506;150607;KARHUTLA;12/08/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
417;15;JAMBI;1506;150607;KARHUTLA;12/08/2022;RUMAH TERENDAM;UNIT;0; Rp- 
418;15;JAMBI;1506;150612;KARHUTLA;15/08/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
419;15;JAMBI;1506;150612;KARHUTLA;15/08/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
420;15;JAMBI;1506;150612;KARHUTLA;15/08/2022;RUMAH TERENDAM;UNIT;0; Rp- 
421;15;JAMBI;1506;150606;KARHUTLA;19/08/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
422;15;JAMBI;1506;150606;KARHUTLA;19/08/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
423;15;JAMBI;1506;150606;KARHUTLA;19/08/2022;RUMAH TERENDAM;UNIT;0; Rp- 
424;15;JAMBI;1506;150604;KARHUTLA;21/08/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
425;15;JAMBI;1506;150604;KARHUTLA;21/08/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
426;15;JAMBI;1506;150604;KARHUTLA;21/08/2022;RUMAH TERENDAM;UNIT;0; Rp- 
427;15;JAMBI;1506;150609;KEBAKARAN PEMUKIMAN;01/08/2022;RUMAH RUSAK BERAT;UNIT;1; Rp- 
428;15;JAMBI;1506;150609;KEBAKARAN PEMUKIMAN;01/08/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
429;15;JAMBI;1506;150609;KEBAKARAN PEMUKIMAN;01/08/2022;RUMAH TERENDAM;UNIT;0; Rp- 
430;15;JAMBI;1506;150603;KEBAKARAN PEMUKIMAN;19/08/2022;RUMAH RUSAK BERAT;UNIT;0; Rp- 
431;15;JAMBI;1506;150603;KEBAKARAN PEMUKIMAN;19/08/2022;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
432;15;JAMBI;1506;150603;KEBAKARAN PEMUKIMAN;19/08/2022;RUMAH TERENDAM;UNIT;0; Rp- 
433;15;JAMBI;1508;150812;KEBAKARAN PEMUKIMAN;02/08/2022;RUMAH RUSAK BERAT;UNIT;0;Rp250.000.000
434;15;JAMBI;1508;150812;KEBAKARAN PEMUKIMAN;02/08/2022;RUMAH RUSAK RINGAN;UNIT;0;Rp250.000.000
435;15;JAMBI;1508;150812;KEBAKARAN PEMUKIMAN;02/08/2022;RUMAH TERENDAM;UNIT;0;Rp250.000.000
436;15;JAMBI;1508;150811;KEBAKARAN PEMUKIMAN;15/08/2022;RUMAH RUSAK BERAT;UNIT;0;Rp250.000.000
