id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;koperasi;tanggal_badan_hukum;aktif;bentuk_koperasi;jenis_koperasi;kelompok_koperasi;sektor_usaha;klasifikasi;kesehatan;anggota_pria;anggota_wanita;tahun_industri_usaha;tahun
1639;15;JAMBI;1506;150607;1506072002;Koperasi Bina Usaha Tani Mandiri;18/12/2016;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1640;15;JAMBI;1506;150607;1506072003;Koperasi Bina Kasih Sejahtera;01/11/2016;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;KOPERASI SIMPAN PINJAM PRIMER (KSP PRIMER);-;-;137;174;2022;2023
1641;15;JAMBI;1506;150607;1506072003;Koperasi Tani Suban Mandiri;27/09/2017;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;Cukup Berkualitas (CB);Belum Dinilai;30;0;2022;2023
1642;15;JAMBI;1506;150606;1506062003;Koperasi Unit Desa Karya Mandiri;04/07/2001;TRUE;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;202;0;2022;2023
1643;15;JAMBI;1506;150606;1506062003;Koperasi Unit Desa Karya Tani;12/11/1998;TRUE;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;334;0;2022;2023
1644;15;JAMBI;1506;150609;1506092009;Koperasi Unit Desa Mukti Raharjo;31/12/2015;TRUE;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;162;0;2020;2023
1645;15;JAMBI;1506;150609;1506092008;Koperasi Produsen Papauh Jaya Bersama;13/12/2017;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;180;0;2022;2023
1646;15;JAMBI;1506;150606;1506062007;Koperasi Karyawan Tungkal;21/02/1994;TRUE;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;504;0;2022;2023
1647;15;JAMBI;1506;150606;1506062007;KUD Sawit Mandiri;03/02/2000;TRUE;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;224;0;2022;2023
1648;15;JAMBI;1506;150607;1506072004;Koperasi Unit Desa Payung Sakti;08/02/1988;TRUE;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;382;0;2022;2023
1649;15;JAMBI;1506;150606;1506062006;Koperasi Karyawan TKBM Tebing Tinggi;23/08/1995;TRUE;Primer Kabupaten/Kota;Jasa;Kop. Tenaga Kerja Bongkar Muat (TKBM);JASA PERUSAHAAN;-;-;98;0;2022;2023
1650;15;JAMBI;1506;150604;1506042010;Koperasi Betara Bersama;15/03/2016;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;31;0;2022;2023
1651;15;JAMBI;1506;150602;1506022003;Koperasi Nelayan Berkah Bahari Sejahtera;26/09/2018;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Nelayan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;59;0;2022;2023
1652;15;JAMBI;1506;150602;1506022003;Koperasi Pantai Pasir Putih;22/01/2001;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Nelayan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;85;66;2020;2023
1653;15;JAMBI;1506;150607;1506071001;Koperasi Unit Desa Tandang Sejahtera;07/07/2003;FALSE;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;2023
1654;15;JAMBI;1506;150607;1506071001;Koperasi Harapan Maju;31/01/2000;TRUE;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;582;0;2022;2023
1655;15;JAMBI;1506;150609;1506092002;Koperasi Perkebunan Bhakti Guna Abadi;06/04/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;2023
1656;15;JAMBI;1506;150609;1506092002;Koperasi Pertanian Tani Panen Raya;16/10/2001;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
1657;15;JAMBI;1506;150609;1506092002;Koperasi Rajo Gagak;20/11/2000;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
1658;15;JAMBI;1506;150607;1506072005;KOPERASI PRODUSEN BERJUANG MAJU BERSAMA;15/11/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1659;15;JAMBI;1506;150607;1506072005;Koperasi Unit Desa Swakarsa;10/04/1995;TRUE;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;2023
1660;15;JAMBI;1506;150602;1506021015;Koperasi Bina Nelayan Mandiri;06/06/2000;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Nelayan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
1661;15;JAMBI;1506;150613;1506131001;Koperasi Senyerang Bertuah;24/09/2013;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
1662;15;JAMBI;1506;150602;1506021017;Koperasi Pegawai Negeri Usaha Bersama;07/09/1972;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;27;0;2022;2023
1663;15;JAMBI;1506;150602;1506021018;Koperasi Purnawirawan ABRI;24/12/1987;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pepabri;JASA KEUANGAN DAN ASURANSI;-;-;33;0;2022;2023
1664;15;JAMBI;1506;150606;1506061001;Koperasi Serba Usaha Masyarakat Adat Jambi;15/03/2016;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1665;15;JAMBI;1506;150602;1506021006;Koperasi Mustika Harapan Indah;27/04/2016;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1666;15;JAMBI;1506;150602;1506021005;Koperasi Konsumen Pasar Tangga Raja Ilir;13/12/2018;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA LAINNYA;-;-;25;0;2022;2023
1667;15;JAMBI;1506;150602;1506021016;Koperasi Wanita Karya;14/07/2003;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
1668;15;JAMBI;1506;150602;1506021017;Koperasi Sadar Abadi Utama;18/12/2008;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;16;30;2022;2023
1669;15;JAMBI;1506;150602;1506021016;Koperasi Simpan Pinjam Ganda Bersama;06/06/1998;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;75;44;2022;2023
1670;15;JAMBI;1506;150607;1506011005;Koperasi Karyawan PSJ;28/02/2007;TRUE;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA LAINNYA;-;-;0;0;-;2023
1671;15;JAMBI;1506;150602;1506021017;Koperasi Pegawai Negeri Rukun Kerabat;25/07/1985;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;26;0;2022;2023
1672;15;JAMBI;1506;150602;1506021017;Koperasi Pegawai Negeri KORPRI Tanjab Barat;09/06/2008;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;149;0;2022;2023
1673;15;JAMBI;1506;150602;1506021017;Koperasi Pegawai Negeri Satya Usaha;19/04/1989;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;10;24;2021;2023
1674;15;JAMBI;1506;150602;1506021017;Koperasi Pegawai Negeri SMA Negeri 1 KualaTungkal;26/06/1990;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;49;0;2022;2023
1675;15;JAMBI;1506;150602;1506021006;Koperasi Lestari;31/12/2015;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Nelayan;INFORMASI DAN KOMUNIKASI;-;-;32;0;2021;2023
1676;15;JAMBI;1506;150602;1506021007;Koperasi Pegawai Negeri SMA N 2 Kuala Tungkal;10/03/2003;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
1677;15;JAMBI;1506;150602;1506021007;Koperasi Simpan Pinjam Kozero;09/06/2008;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;112;20;2022;2023
1678;15;JAMBI;1506;150602;1506021005;Koperasi Karya Ramadhan;02/02/1999;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;53;0;2022;2023
1679;15;JAMBI;1506;150602;1506102002;Koperasi Swadharma BNI Cabang Kuala Tungkal;06/04/2006;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam dan Pembiayaan Syariah;JASA KEUANGAN DAN ASURANSI;-;-;66;0;2022;2023
1680;15;JAMBI;1506;150603;1506032006;Koperasi Bina Sepakat;17/04/2002;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1681;15;JAMBI;1506;150604;1506042001;Koperasi Wanita Asoka;20/10/2008;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
1682;15;JAMBI;1506;150601;1506012003;Koperasi Unit Desa Mitra Dasal;27/12/1999;TRUE;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;181;0;2021;2023
1683;15;JAMBI;1506;150608;1506082004;Koperasi Perkebunan Sumber Rejeki;03/05/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;2023
1684;15;JAMBI;1506;150607;1506072006;Koperasi Tani Manda Sakti;06/06/2000;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;833;0;2022;2023
1685;15;JAMBI;1506;150607;1506072006;KOPERASI PRODUSEN LUBUK BERNAI BERSATU;13/11/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1686;15;JAMBI;1506;150608;1506081001;Koperasi Tani Hutan Insan Cita;28/07/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
1687;15;JAMBI;1506;150608;1506081001;Koperasi Tani Baru;27/05/2010;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
1688;15;JAMBI;1506;150608;1506081001;Koperasi Tambang Sungai Pengailan;22/06/2005;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertambangan;PERTAMBANGAN DAN PENGGALIAN;-;-;0;0;-;2023
1689;15;JAMBI;1506;150608;1506081001;Koperasi Produsen Mandiri Maju Bersama;22/03/2013;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1690;15;JAMBI;1506;150605;1506052006;Koperasi Tani Bernas Mandiri;28/04/2015;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;42;0;2022;2023
1691;15;JAMBI;1506;150604;1506041007;Koperasi Produsen Mekar Sejahtera Mandiri;10/10/2018;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;INDUSTRI PENGOLAHAN;-;-;141;0;2022;2023
1692;15;JAMBI;1506;150605;1506051007;Koperasi Karyawan PT. IIS;27/03/1998;FALSE;Primer Kabupaten/Kota;Produsen;Kopkar;JASA LAINNYA;-;-;0;0;-;2023
1693;15;JAMBI;1506;150605;1506051007;Koperasi Wanita Berlian;12/06/2003;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA LAINNYA;-;-;0;0;-;2023
1694;15;JAMBI;1506;150605;1506051007;Koperasi Perkebunan Kepala Sawit Serba Usaha;10/04/2000;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;2023
1695;15;JAMBI;1506;150605;1506051007;KOPERASI PRODUSEN TUNGKAL ULU;31/12/1981;TRUE;Primer Kabupaten/Kota;Produsen;KUD;PERKEBUNAN BUAH KELAPA SAWIT;-;-;313;0;2022;2023
1696;15;JAMBI;1506;150605;1506051007;Koperasi Petani Sawit Mandiri;28/07/2013;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;55;0;2022;2023
1697;15;JAMBI;1506;150603;1506032006;Koperasi Perkebunan Sumber Karya Abadi;11/01/2000;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;2023
1698;15;JAMBI;1506;150603;1506032006;Koperasi Perhutanan Pengabuan Jaya;06/06/2000;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Kehutanan;JASA LAINNYA;-;-;0;0;-;2023
1699;15;JAMBI;1506;150608;1506082002;Koperasi Bina Usaha Tani;24/08/2007;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
1700;15;JAMBI;1506;150602;1506021016;Koperasi Pegawai Negeri Adyaksa;08/01/1996;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;16;10;2020;2023
1701;15;JAMBI;1506;150602;1506021016;Primer Koperasi Kartika;27/07/1992;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Angkatan Darat;JASA KEUANGAN DAN ASURANSI;-;-;243;0;2022;2023
1702;15;JAMBI;1506;150602;1506021016;Koperasi Wanita Mawar;31/10/2007;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;141;0;2022;2023
1703;15;JAMBI;1506;150602;1506021016;Koperasi Ksatria Biru;25/04/2008;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Profesi;JASA KEUANGAN DAN ASURANSI;-;-;52;0;2021;2023
1704;15;JAMBI;1506;150601;1506011005;Koperasi Serba Usaha Pelang Jaya;16/06/1994;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;432;0;2022;2023
1705;15;JAMBI;1506;150601;1506011005;KOPKAR PT PSJ;28/02/2007;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1706;15;JAMBI;1506;150601;1506011005;Koperasi Serba Usaha;08/04/2005;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA LAINNYA;-;-;0;0;-;2023
1707;15;JAMBI;1506;150601;1506011005;Koperasi Pertanian Sawit Kotalu;09/11/1999;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;1148;0;2022;2023
1708;15;JAMBI;1506;150601;1506011005;Koperasi Pegawai Negeri Sendang Pangan;29/03/1998;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
1709;15;JAMBI;1506;150601;1506011005;Koperasi Kuala Dasal Sejahtera;05/08/2019;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1710;15;JAMBI;1506;150601;1506011005;KOPERASI PRODUSEN TANI SAWIT KOTALU;25/05/2021;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;2841;0;2022;2023
1711;15;JAMBI;1506;150609;1506092010;Koperasi Produsen Bunga Mas Mulia;29/09/2018;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;44;0;2022;2023
1712;15;JAMBI;1506;150604;1506042001;Koperasi Hutan Abadi Jaya;27/09/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Kehutanan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
1713;15;JAMBI;1506;150604;1506042001;Koperasi Aneka Tambang Nusantara;29/10/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1714;15;JAMBI;1506;150604;1506042001;Koperasi Betara Makmur;20/02/2002;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1715;15;JAMBI;1506;150604;1506042001;Koperasi Tani Hijau Permai;03/05/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
1716;15;JAMBI;1506;150604;1506042001;Koperasi Prima Mandiri;15/01/2002;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1717;15;JAMBI;1506;150604;1506042001;Koperasi Tani Rengas Jaya;21/04/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
1718;15;JAMBI;1506;150604;1506042001;Koperasi Hutan Maju Bersama;11/11/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Kehutanan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
1719;15;JAMBI;1506;150604;1506042001;Koperasi Hutan Sri Betara Wajo;06/05/2000;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Kehutanan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
1720;15;JAMBI;1506;150604;1506042001;Koperasi Hutan Sumber Makmur;16/03/2001;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Kehutanan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
1721;15;JAMBI;1506;150604;1506042001;Koperasi Hutan Terjun Jaya;18/11/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Kehutanan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
1722;15;JAMBI;1506;150604;1506042001;Koperasi Hutan Usaha Belia;11/06/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Kehutanan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
1723;15;JAMBI;1506;150604;1506042001;Koperasi Hutan Wana Karya;20/11/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Kehutanan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
1724;15;JAMBI;1506;150604;1506042001;Koperasi Unit Desa Wirausaha;10/10/1992;FALSE;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;2023
1725;15;JAMBI;1506;150604;1506042001;KOPERASI JASA WANA SIMPANG ABADI;28/12/2020;TRUE;Primer Kabupaten/Kota;Jasa;Kop. Angkutan Darat;JASA LAINNYA;-;-;0;0;-;2023
1726;15;JAMBI;1506;150604;1506042001;KOPERASI PRODUSEN GAMBUT MANGGROVE MUNTIALO;13/04/2021;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1727;15;JAMBI;1506;150606;1506062002;Koperasi Simpan Pinjam Satu Atap;01/09/2010;FALSE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
1728;15;JAMBI;1506;150601;1506012020;Koperasi Simpan Pinjam Asri Mandiri;03/07/2014;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA LAINNYA;-;-;49;20;2022;2023
1729;15;JAMBI;1506;150611;1506112004;Koperasi Miranda;10/04/2002;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
1730;15;JAMBI;1506;150611;1506112004;Koperasi Peternak Ayam Sepakat;05/02/1996;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Peternakan;JASA LAINNYA;-;-;0;0;-;2023
1731;15;JAMBI;1506;150611;1506112004;Koperasi Perhubungan;27/06/2002;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1732;15;JAMBI;1506;150611;1506112004;Koperasi Usaha Rama Putra;11/03/2002;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1733;15;JAMBI;1506;150605;1506052005;Koperasi Usaha Sinar Maju;22/10/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1734;15;JAMBI;1506;150608;1506052005;Koperasi Usaha Sinar Maju;22/10/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1735;15;JAMBI;1506;150605;1506052018;Koperasi Gaya Baru;03/06/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1736;15;JAMBI;1506;150605;1506052018;Koperasi Unit Desa Panca Mukti;16/01/1996;TRUE;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;385;0;2020;2023
1737;15;JAMBI;1506;150606;1506062002;Koperasi Serba Usaha Energi Bukit 30;28/07/2011;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
1738;15;JAMBI;1506;150606;1506062002;Koperasi Simpan Pinjam Karya Lestari;10/03/2005;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
1739;15;JAMBI;1506;150606;1506062002;Koperasi Jaya Mandiri;01/07/2003;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1740;15;JAMBI;1506;150606;1506062002;Koperasi Perkebunan Mitra Usaha;14/07/2003;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;2023
1741;15;JAMBI;1506;150606;1506062002;Koperasi Unit Desa Suka Makmur;08/02/1988;TRUE;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;1978;0;2022;2023
1742;15;JAMBI;1506;150606;1506062002;KOPERASI KONSUMEN SEHAT MANDIRI PURWODADI;02/09/2023;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1743;15;JAMBI;1506;150613;1506131001;Koperasi Kurnia Ilahi;27/03/2001;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1744;15;JAMBI;1506;150607;0;Koperasi Simpan Pinjam Bina Kasih Sejahtera;01/11/2016;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;311;0;2022;2023
1745;15;JAMBI;1506;150609;1506091001;Koperasi Serba Usaha Panglima Rimin;27/09/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
1746;15;JAMBI;1506;150609;1506091001;Koperasi Perkeunan Sawit Intan Mandiri;28/10/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;2023
1747;15;JAMBI;1506;150608;1506082003;Koperasi Karyawan Sejahtera Jaya;17/03/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA LAINNYA;-;-;0;0;-;2023
1748;15;JAMBI;1506;150608;1506082003;Koperasi Selimat Jaya Tani;28/01/2008;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
1749;15;JAMBI;1506;150613;1506131001;Koperasi Pasar Sejahtera;25/04/2000;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Pasar;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
1750;15;JAMBI;1506;150613;1506131001;Koperasi Pegawai Negeri SMPN 5 Senyerang;24/03/1994;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
1751;15;JAMBI;1506;150613;1506131001;Koperasi Unit Desa Tri Harapan Makmur;07/05/1973;FALSE;Primer Kabupaten/Kota;Konsumen;KUD;JASA LAINNYA;-;-;0;0;-;2023
1752;15;JAMBI;1506;150612;1506122002;Koperasi Citra Karya Mandiri;03/04/2000;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
1753;15;JAMBI;1506;150604;1506042009;Koperasi Tani Bina Santa Fee;12/03/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
1754;15;JAMBI;1506;150604;1506042009;Koperasi Jasa Kawan;20/10/2000;FALSE;Primer Kabupaten/Kota;Jasa;Kop. Profesi;JASA LAINNYA;-;-;0;0;-;2023
1755;15;JAMBI;1506;150604;1506042009;Koperasi Wanita Hidayatul Muttaqqin;15/03/2001;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
1756;15;JAMBI;1506;150604;1506042009;Koperasi Tani Serdang Jaya;29/05/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
1757;15;JAMBI;1506;150607;1506072002;Koperasi Unit Desa Mekar Sari;30/10/1991;FALSE;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;2023
1758;15;JAMBI;1506;150607;1506072002;Koperasi Anugrah Sri Agung;14/04/2000;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
