NO;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kategori;data;satuan;semester;jumlah_penduduk;tahun
990;15;JAMBI;1507;150705;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;125;2024
1134;15;JAMBI;1507;150705;AKTA LAHIR;UMUR 0-18;JIWA;1;3990;2024
847;15;JAMBI;1507;150706;AKTA LAHIR;MEMILIKI;JIWA;1;4680;2024
991;15;JAMBI;1507;150706;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;39;2024
1135;15;JAMBI;1507;150706;AKTA LAHIR;UMUR 0-18;JIWA;1;4719;2024
848;15;JAMBI;1507;150707;AKTA LAHIR;MEMILIKI;JIWA;1;7717;2024
992;15;JAMBI;1507;150707;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;71;2024
1136;15;JAMBI;1507;150707;AKTA LAHIR;UMUR 0-18;JIWA;1;7788;2024
849;15;JAMBI;1507;150708;AKTA LAHIR;MEMILIKI;JIWA;1;3881;2024
993;15;JAMBI;1507;150708;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;85;2024
1137;15;JAMBI;1507;150708;AKTA LAHIR;UMUR 0-18;JIWA;1;3966;2024
850;15;JAMBI;1507;150709;AKTA LAHIR;MEMILIKI;JIWA;1;5277;2024
994;15;JAMBI;1507;150709;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;170;2024
1138;15;JAMBI;1507;150709;AKTA LAHIR;UMUR 0-18;JIWA;1;5447;2024
851;15;JAMBI;1507;150710;AKTA LAHIR;MEMILIKI;JIWA;1;8026;2024
995;15;JAMBI;1507;150710;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;99;2024
1139;15;JAMBI;1507;150710;AKTA LAHIR;UMUR 0-18;JIWA;1;8125;2024
852;15;JAMBI;1507;150711;AKTA LAHIR;MEMILIKI;JIWA;1;3098;2024
996;15;JAMBI;1507;150711;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;48;2024
1140;15;JAMBI;1507;150711;AKTA LAHIR;UMUR 0-18;JIWA;1;3146;2024
729;15;JAMBI;1508;150801;AKTA LAHIR;MEMILIKI;JIWA;1;4002;2024
873;15;JAMBI;1508;150801;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;83;2024
1017;15;JAMBI;1508;150801;AKTA LAHIR;UMUR 0-18;JIWA;1;4085;2024
730;15;JAMBI;1508;150802;AKTA LAHIR;MEMILIKI;JIWA;1;3085;2024
874;15;JAMBI;1508;150802;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;91;2024
1018;15;JAMBI;1508;150802;AKTA LAHIR;UMUR 0-18;JIWA;1;3176;2024
731;15;JAMBI;1508;150803;AKTA LAHIR;MEMILIKI;JIWA;1;6070;2024
875;15;JAMBI;1508;150803;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;237;2024
1019;15;JAMBI;1508;150803;AKTA LAHIR;UMUR 0-18;JIWA;1;6307;2024
732;15;JAMBI;1508;150804;AKTA LAHIR;MEMILIKI;JIWA;1;6132;2024
876;15;JAMBI;1508;150804;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;154;2024
1020;15;JAMBI;1508;150804;AKTA LAHIR;UMUR 0-18;JIWA;1;6286;2024
733;15;JAMBI;1508;150805;AKTA LAHIR;MEMILIKI;JIWA;1;7073;2024
877;15;JAMBI;1508;150805;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;252;2024
1021;15;JAMBI;1508;150805;AKTA LAHIR;UMUR 0-18;JIWA;1;7325;2024
734;15;JAMBI;1508;150806;AKTA LAHIR;MEMILIKI;JIWA;1;10995;2024
878;15;JAMBI;1508;150806;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;519;2024
1022;15;JAMBI;1508;150806;AKTA LAHIR;UMUR 0-18;JIWA;1;11514;2024
735;15;JAMBI;1508;150807;AKTA LAHIR;MEMILIKI;JIWA;1;5202;2024
879;15;JAMBI;1508;150807;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;92;2024
1023;15;JAMBI;1508;150807;AKTA LAHIR;UMUR 0-18;JIWA;1;5294;2024
736;15;JAMBI;1508;150808;AKTA LAHIR;MEMILIKI;JIWA;1;4925;2024
880;15;JAMBI;1508;150808;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;74;2024
1024;15;JAMBI;1508;150808;AKTA LAHIR;UMUR 0-18;JIWA;1;4999;2024
737;15;JAMBI;1508;150809;AKTA LAHIR;MEMILIKI;JIWA;1;15381;2024
881;15;JAMBI;1508;150809;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;272;2024
1025;15;JAMBI;1508;150809;AKTA LAHIR;UMUR 0-18;JIWA;1;15653;2024
738;15;JAMBI;1508;150810;AKTA LAHIR;MEMILIKI;JIWA;1;4687;2024
882;15;JAMBI;1508;150810;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;212;2024
1026;15;JAMBI;1508;150810;AKTA LAHIR;UMUR 0-18;JIWA;1;4899;2024
739;15;JAMBI;1508;150811;AKTA LAHIR;MEMILIKI;JIWA;1;8507;2024
883;15;JAMBI;1508;150811;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;261;2024
1027;15;JAMBI;1508;150811;AKTA LAHIR;UMUR 0-18;JIWA;1;8768;2024
740;15;JAMBI;1508;150812;AKTA LAHIR;MEMILIKI;JIWA;1;8300;2024
884;15;JAMBI;1508;150812;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;216;2024
1028;15;JAMBI;1508;150812;AKTA LAHIR;UMUR 0-18;JIWA;1;8516;2024
741;15;JAMBI;1508;150813;AKTA LAHIR;MEMILIKI;JIWA;1;11013;2024
885;15;JAMBI;1508;150813;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;243;2024
1029;15;JAMBI;1508;150813;AKTA LAHIR;UMUR 0-18;JIWA;1;11256;2024
742;15;JAMBI;1508;150814;AKTA LAHIR;MEMILIKI;JIWA;1;2937;2024
886;15;JAMBI;1508;150814;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;73;2024
1030;15;JAMBI;1508;150814;AKTA LAHIR;UMUR 0-18;JIWA;1;3010;2024
743;15;JAMBI;1508;150815;AKTA LAHIR;MEMILIKI;JIWA;1;2750;2024
887;15;JAMBI;1508;150815;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;68;2024
1031;15;JAMBI;1508;150815;AKTA LAHIR;UMUR 0-18;JIWA;1;2818;2024
744;15;JAMBI;1508;150816;AKTA LAHIR;MEMILIKI;JIWA;1;2515;2024
888;15;JAMBI;1508;150816;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;40;2024
1032;15;JAMBI;1508;150816;AKTA LAHIR;UMUR 0-18;JIWA;1;2555;2024
745;15;JAMBI;1508;150817;AKTA LAHIR;MEMILIKI;JIWA;1;7212;2024
889;15;JAMBI;1508;150817;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;278;2024
1033;15;JAMBI;1508;150817;AKTA LAHIR;UMUR 0-18;JIWA;1;7490;2024
853;15;JAMBI;1509;150901;AKTA LAHIR;MEMILIKI;JIWA;1;12967;2024
997;15;JAMBI;1509;150901;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;229;2024
1141;15;JAMBI;1509;150901;AKTA LAHIR;UMUR 0-18;JIWA;1;13196;2024
854;15;JAMBI;1509;150902;AKTA LAHIR;MEMILIKI;JIWA;1;8516;2024
998;15;JAMBI;1509;150902;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;174;2024
1142;15;JAMBI;1509;150902;AKTA LAHIR;UMUR 0-18;JIWA;1;8690;2024
855;15;JAMBI;1509;150903;AKTA LAHIR;MEMILIKI;JIWA;1;9007;2024
999;15;JAMBI;1509;150903;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;123;2024
1143;15;JAMBI;1509;150903;AKTA LAHIR;UMUR 0-18;JIWA;1;9130;2024
856;15;JAMBI;1509;150904;AKTA LAHIR;MEMILIKI;JIWA;1;18319;2024
1000;15;JAMBI;1509;150904;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;176;2024
1144;15;JAMBI;1509;150904;AKTA LAHIR;UMUR 0-18;JIWA;1;18495;2024
857;15;JAMBI;1509;150905;AKTA LAHIR;MEMILIKI;JIWA;1;7846;2024
1001;15;JAMBI;1509;150905;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;277;2024
1145;15;JAMBI;1509;150905;AKTA LAHIR;UMUR 0-18;JIWA;1;8123;2024
858;15;JAMBI;1509;150906;AKTA LAHIR;MEMILIKI;JIWA;1;5767;2024
1002;15;JAMBI;1509;150906;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;105;2024
1146;15;JAMBI;1509;150906;AKTA LAHIR;UMUR 0-18;JIWA;1;5872;2024
859;15;JAMBI;1509;150907;AKTA LAHIR;MEMILIKI;JIWA;1;10491;2024
1003;15;JAMBI;1509;150907;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;56;2024
1147;15;JAMBI;1509;150907;AKTA LAHIR;UMUR 0-18;JIWA;1;10547;2024
860;15;JAMBI;1509;150908;AKTA LAHIR;MEMILIKI;JIWA;1;5874;2024
1004;15;JAMBI;1509;150908;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;22;2024
1148;15;JAMBI;1509;150908;AKTA LAHIR;UMUR 0-18;JIWA;1;5896;2024
861;15;JAMBI;1509;150909;AKTA LAHIR;MEMILIKI;JIWA;1;9125;2024
1005;15;JAMBI;1509;150909;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;180;2024
1149;15;JAMBI;1509;150909;AKTA LAHIR;UMUR 0-18;JIWA;1;9305;2024
862;15;JAMBI;1509;150910;AKTA LAHIR;MEMILIKI;JIWA;1;3195;2024
1006;15;JAMBI;1509;150910;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;91;2024
1150;15;JAMBI;1509;150910;AKTA LAHIR;UMUR 0-18;JIWA;1;3286;2024
863;15;JAMBI;1509;150911;AKTA LAHIR;MEMILIKI;JIWA;1;6292;2024
1007;15;JAMBI;1509;150911;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;279;2024
1151;15;JAMBI;1509;150911;AKTA LAHIR;UMUR 0-18;JIWA;1;6571;2024
864;15;JAMBI;1509;150912;AKTA LAHIR;MEMILIKI;JIWA;1;5235;2024
1008;15;JAMBI;1509;150912;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;291;2024
1152;15;JAMBI;1509;150912;AKTA LAHIR;UMUR 0-18;JIWA;1;5526;2024
764;15;JAMBI;1571;157101;AKTA LAHIR;MEMILIKI;JIWA;1;15994;2024
908;15;JAMBI;1571;157101;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;55;2024
1052;15;JAMBI;1571;157101;AKTA LAHIR;UMUR 0-18;JIWA;1;16049;2024
765;15;JAMBI;1571;157102;AKTA LAHIR;MEMILIKI;JIWA;1;15942;2024
909;15;JAMBI;1571;157102;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;57;2024
1053;15;JAMBI;1571;157102;AKTA LAHIR;UMUR 0-18;JIWA;1;15999;2024
766;15;JAMBI;1571;157103;AKTA LAHIR;MEMILIKI;JIWA;1;17720;2024
910;15;JAMBI;1571;157103;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;60;2024
1054;15;JAMBI;1571;157103;AKTA LAHIR;UMUR 0-18;JIWA;1;17780;2024
767;15;JAMBI;1571;157104;AKTA LAHIR;MEMILIKI;JIWA;1;2768;2024
911;15;JAMBI;1571;157104;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;17;2024
1055;15;JAMBI;1571;157104;AKTA LAHIR;UMUR 0-18;JIWA;1;2785;2024
768;15;JAMBI;1571;157105;AKTA LAHIR;MEMILIKI;JIWA;1;4070;2024
912;15;JAMBI;1571;157105;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;73;2024
1056;15;JAMBI;1571;157105;AKTA LAHIR;UMUR 0-18;JIWA;1;4143;2024
769;15;JAMBI;1571;157106;AKTA LAHIR;MEMILIKI;JIWA;1;3802;2024
913;15;JAMBI;1571;157106;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;92;2024
1057;15;JAMBI;1571;157106;AKTA LAHIR;UMUR 0-18;JIWA;1;3894;2024
770;15;JAMBI;1571;157107;AKTA LAHIR;MEMILIKI;JIWA;1;26905;2024
914;15;JAMBI;1571;157107;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;350;2024
1058;15;JAMBI;1571;157107;AKTA LAHIR;UMUR 0-18;JIWA;1;27255;2024
771;15;JAMBI;1571;157108;AKTA LAHIR;MEMILIKI;JIWA;1;16066;2024
915;15;JAMBI;1571;157108;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;180;2024
1059;15;JAMBI;1571;157108;AKTA LAHIR;UMUR 0-18;JIWA;1;16246;2024
772;15;JAMBI;1571;157109;AKTA LAHIR;MEMILIKI;JIWA;1;33660;2024
916;15;JAMBI;1571;157109;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;552;2024
1060;15;JAMBI;1571;157109;AKTA LAHIR;UMUR 0-18;JIWA;1;34212;2024
773;15;JAMBI;1571;157110;AKTA LAHIR;MEMILIKI;JIWA;1;11697;2024
917;15;JAMBI;1571;157110;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;210;2024
1061;15;JAMBI;1571;157110;AKTA LAHIR;UMUR 0-18;JIWA;1;11907;2024
774;15;JAMBI;1571;157111;AKTA LAHIR;MEMILIKI;JIWA;1;32915;2024
918;15;JAMBI;1571;157111;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;521;2024
1062;15;JAMBI;1571;157111;AKTA LAHIR;UMUR 0-18;JIWA;1;33436;2024
775;15;JAMBI;1572;157201;AKTA LAHIR;MEMILIKI;JIWA;1;2807;2024
919;15;JAMBI;1572;157201;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;8;2024
1063;15;JAMBI;1572;157201;AKTA LAHIR;UMUR 0-18;JIWA;1;2815;2024
776;15;JAMBI;1572;157202;AKTA LAHIR;MEMILIKI;JIWA;1;3256;2024
920;15;JAMBI;1572;157202;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;3;2024
1064;15;JAMBI;1572;157202;AKTA LAHIR;UMUR 0-18;JIWA;1;3259;2024
777;15;JAMBI;1572;157203;AKTA LAHIR;MEMILIKI;JIWA;1;3744;2024
921;15;JAMBI;1572;157203;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;7;2024
1065;15;JAMBI;1572;157203;AKTA LAHIR;UMUR 0-18;JIWA;1;3751;2024
778;15;JAMBI;1572;157204;AKTA LAHIR;MEMILIKI;JIWA;1;2430;2024
922;15;JAMBI;1572;157204;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;9;2024
1066;15;JAMBI;1572;157204;AKTA LAHIR;UMUR 0-18;JIWA;1;2439;2024
779;15;JAMBI;1572;157205;AKTA LAHIR;MEMILIKI;JIWA;1;2538;2024
923;15;JAMBI;1572;157205;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;7;2024
1067;15;JAMBI;1572;157205;AKTA LAHIR;UMUR 0-18;JIWA;1;2545;2024
780;15;JAMBI;1572;157206;AKTA LAHIR;MEMILIKI;JIWA;1;5082;2024
924;15;JAMBI;1572;157206;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;13;2024
1068;15;JAMBI;1572;157206;AKTA LAHIR;UMUR 0-18;JIWA;1;5095;2024
781;15;JAMBI;1572;157207;AKTA LAHIR;MEMILIKI;JIWA;1;2657;2024
925;15;JAMBI;1572;157207;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;9;2024
1069;15;JAMBI;1572;157207;AKTA LAHIR;UMUR 0-18;JIWA;1;2666;2024
782;15;JAMBI;1572;157208;AKTA LAHIR;MEMILIKI;JIWA;1;3075;2024
926;15;JAMBI;1572;157208;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;10;2024
1070;15;JAMBI;1572;157208;AKTA LAHIR;UMUR 0-18;JIWA;1;3085;2024
