Id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;jenis_bencana;tanggal_kejadian;kondisi_kerusakan;satuan;jumlah_kejadian; jumlah_kerugian ;tahun
3166;15;JAMBI;1506;150604;ANGIN PUTING BELIUNG;16/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3167;15;JAMBI;1506;150604;ANGIN PUTING BELIUNG;16/10/2024;RUMAH RR;UNIT;6; Rp-   ;2024
3168;15;JAMBI;1506;150604;ANGIN PUTING BELIUNG;16/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3169;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;03/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3170;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;03/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3171;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;03/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3172;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;03/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3173;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;09/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3174;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;09/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3175;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;09/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3176;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;09/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3177;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;22/10/2024;RUMAH RB;UNIT;2; Rp-   ;2024
3178;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;22/10/2024;RUMAH RS;UNIT;6; Rp-   ;2024
3179;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;22/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3180;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;22/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3181;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;25/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3182;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;25/10/2024;RUMAH RS;UNIT;3; Rp-   ;2024
3183;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;25/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3184;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;25/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3185;15;JAMBI;1502;150216;KARHUTLA;26/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3186;15;JAMBI;1502;150216;KARHUTLA;26/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3187;15;JAMBI;1502;150216;KARHUTLA;26/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3188;15;JAMBI;1502;150216;KARHUTLA;26/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3189;15;JAMBI;1502;150211;KARHUTLA;29/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3190;15;JAMBI;1502;150211;KARHUTLA;29/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3191;15;JAMBI;1502;150211;KARHUTLA;29/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3192;15;JAMBI;1502;150211;KARHUTLA;29/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3193;15;JAMBI;1502;150210;KARHUTLA;30/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3194;15;JAMBI;1502;150210;KARHUTLA;30/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3195;15;JAMBI;1502;150210;KARHUTLA;30/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3196;15;JAMBI;1502;150210;KARHUTLA;30/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3197;15;JAMBI;1505;150506;KEBAKARAN PEMUKIMAN;02/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3198;15;JAMBI;1505;150506;KEBAKARAN PEMUKIMAN;02/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3199;15;JAMBI;1505;150506;KEBAKARAN PEMUKIMAN;02/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3200;15;JAMBI;1505;150506;KEBAKARAN PEMUKIMAN;02/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3201;15;JAMBI;1505;150510;KEBAKARAN PEMUKIMAN;17/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3202;15;JAMBI;1505;150510;KEBAKARAN PEMUKIMAN;17/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3203;15;JAMBI;1505;150510;KEBAKARAN PEMUKIMAN;17/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3204;15;JAMBI;1505;150510;KEBAKARAN PEMUKIMAN;17/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3205;15;JAMBI;1505;150501;KARHUTLA;24/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3206;15;JAMBI;1505;150501;KARHUTLA;24/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3207;15;JAMBI;1505;150501;KARHUTLA;24/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3208;15;JAMBI;1505;150501;KARHUTLA;24/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3209;15;JAMBI;1505;150506;KARHUTLA;24/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3210;15;JAMBI;1505;150506;KARHUTLA;24/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3211;15;JAMBI;1505;150506;KARHUTLA;24/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3212;15;JAMBI;1505;150506;KARHUTLA;24/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3213;15;JAMBI;1505;150502;ORANG TENGGELAM;25/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3214;15;JAMBI;1505;150502;ORANG TENGGELAM;25/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3215;15;JAMBI;1505;150502;ORANG TENGGELAM;25/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3216;15;JAMBI;1505;150502;ORANG TENGGELAM;25/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3217;15;JAMBI;1505;150509;KEBAKARAN PEMUKIMAN;27/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3218;15;JAMBI;1505;150509;KEBAKARAN PEMUKIMAN;27/10/2024;RUMAH RS;UNIT;1; Rp-   ;2024
3219;15;JAMBI;1505;150509;KEBAKARAN PEMUKIMAN;27/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3220;15;JAMBI;1505;150509;KEBAKARAN PEMUKIMAN;27/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3221;15;JAMBI;1505;150511;ANGIN PUTING BELIUNG;30/10/2024;RUMAH RB;UNIT;1; Rp-   ;2024
3222;15;JAMBI;1505;150511;ANGIN PUTING BELIUNG;30/10/2024;RUMAH RS;UNIT;8; Rp-   ;2024
3223;15;JAMBI;1505;150511;ANGIN PUTING BELIUNG;30/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3224;15;JAMBI;1505;150511;ANGIN PUTING BELIUNG;30/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3225;15;JAMBI;1504;150407;ANGIN PUTING BELIUNG;14/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3226;15;JAMBI;1504;150407;ANGIN PUTING BELIUNG;14/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3227;15;JAMBI;1504;150407;ANGIN PUTING BELIUNG;14/10/2024;RUMAH RR;UNIT;1; Rp-   ;2024
3228;15;JAMBI;1504;150407;ANGIN PUTING BELIUNG;14/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3229;15;JAMBI;1504;150407;ANGIN PUTING BELIUNG;14/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3230;15;JAMBI;1504;150407;ANGIN PUTING BELIUNG;14/10/2024;RUMAH RS;UNIT;1; Rp-   ;2024
3231;15;JAMBI;1504;150407;ANGIN PUTING BELIUNG;14/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3232;15;JAMBI;1504;150407;ANGIN PUTING BELIUNG;14/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3233;15;JAMBI;1504;150407;ANGIN PUTING BELIUNG;14/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3234;15;JAMBI;1504;150407;ANGIN PUTING BELIUNG;14/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3235;15;JAMBI;1504;150407;ANGIN PUTING BELIUNG;14/10/2024;RUMAH RR;UNIT;1; Rp-   ;2024
3236;15;JAMBI;1504;150407;ANGIN PUTING BELIUNG;14/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3237;15;JAMBI;1504;150406;KEBAKARAN PEMUKIMAN;21/10/2024;RUMAH RB;UNIT;1; Rp. 300.000.000 ;2024
3238;15;JAMBI;1504;150406;KEBAKARAN PEMUKIMAN;21/10/2024;RUMAH RS;UNIT;0; Rp. 300.000.000 ;2024
3239;15;JAMBI;1504;150406;KEBAKARAN PEMUKIMAN;21/10/2024;RUMAH RR;UNIT;0; Rp. 300.000.000 ;2024
3240;15;JAMBI;1504;150406;KEBAKARAN PEMUKIMAN;21/10/2024;RUMAH TERENDAM;UNIT;0; Rp. 300.000.000 ;2024
3241;15;JAMBI;1504;150406;KEBAKARAN PEMUKIMAN;21/10/2024;RUMAH RB;UNIT;1; Rp. 30.000.000 ;2024
3242;15;JAMBI;1504;150406;KEBAKARAN PEMUKIMAN;21/10/2024;RUMAH RS;UNIT;0; Rp. 30.000.000 ;2024
3243;15;JAMBI;1504;150406;KEBAKARAN PEMUKIMAN;21/10/2024;RUMAH RR;UNIT;0; Rp. 30.000.000 ;2024
3244;15;JAMBI;1504;150406;KEBAKARAN PEMUKIMAN;21/10/2024;RUMAH TERENDAM;UNIT;0; Rp. 30.000.000 ;2024
3245;15;JAMBI;1504;150406;KEBAKARAN PEMUKIMAN;21/10/2024;RUMAH RB;UNIT;1; Rp. 20.000.000 ;2024
3246;15;JAMBI;1504;150406;KEBAKARAN PEMUKIMAN;21/10/2024;RUMAH RS;UNIT;0; Rp. 20.000.000 ;2024
3247;15;JAMBI;1504;150406;KEBAKARAN PEMUKIMAN;21/10/2024;RUMAH RR;UNIT;0; Rp. 20.000.000 ;2024
3248;15;JAMBI;1504;150406;KEBAKARAN PEMUKIMAN;21/10/2024;RUMAH TERENDAM;UNIT;0; Rp. 20.000.000 ;2024
3249;15;JAMBI;1504;150403;KARHUTLA;24/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3250;15;JAMBI;1504;150403;KARHUTLA;24/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3251;15;JAMBI;1504;150403;KARHUTLA;24/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3252;15;JAMBI;1504;150403;KARHUTLA;24/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3253;15;JAMBI;1508;150811;KARHUTLA;01/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3254;15;JAMBI;1508;150811;KARHUTLA;01/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3255;15;JAMBI;1508;150811;KARHUTLA;01/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3256;15;JAMBI;1508;150811;KARHUTLA;01/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3257;15;JAMBI;1508;150810;PENCARIAN EVAKUASI;03/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3258;15;JAMBI;1508;150810;PENCARIAN EVAKUASI;03/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3259;15;JAMBI;1508;150810;PENCARIAN EVAKUASI;03/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3260;15;JAMBI;1508;150810;PENCARIAN EVAKUASI;03/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3261;15;JAMBI;1508;150803;KEBAKARAN PEMUKIMAN;11/10/2024;RUMAH RB;UNIT;6; Rp-   ;2024
3262;15;JAMBI;1508;150803;KEBAKARAN PEMUKIMAN;11/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3263;15;JAMBI;1508;150803;KEBAKARAN PEMUKIMAN;11/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3264;15;JAMBI;1508;150803;KEBAKARAN PEMUKIMAN;11/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3265;15;JAMBI;1508;150803;KEBAKARAN PEMUKIMAN;12/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3266;15;JAMBI;1508;150803;KEBAKARAN PEMUKIMAN;12/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3267;15;JAMBI;1508;150803;KEBAKARAN PEMUKIMAN;12/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3268;15;JAMBI;1508;150803;KEBAKARAN PEMUKIMAN;12/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3269;15;JAMBI;1508;150811;EVAKUASI MAYAT;17/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3270;15;JAMBI;1508;150811;EVAKUASI MAYAT;17/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3271;15;JAMBI;1508;150811;EVAKUASI MAYAT;17/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3272;15;JAMBI;1508;150811;EVAKUASI MAYAT;17/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3273;15;JAMBI;1508;150811;KARHUTLA;21/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3274;15;JAMBI;1508;150811;KARHUTLA;21/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3275;15;JAMBI;1508;150811;KARHUTLA;21/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3276;15;JAMBI;1508;150811;KARHUTLA;21/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3277;15;JAMBI;1508;150804;KARHUTLA;26/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3278;15;JAMBI;1508;150804;KARHUTLA;26/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3279;15;JAMBI;1508;150804;KARHUTLA;26/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3280;15;JAMBI;1508;150804;KARHUTLA;26/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3281;15;JAMBI;1508;150813;KARHUTLA;27/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3282;15;JAMBI;1508;150813;KARHUTLA;27/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3283;15;JAMBI;1508;150813;KARHUTLA;27/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3284;15;JAMBI;1508;150813;KARHUTLA;27/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3285;15;JAMBI;1508;150813;KARHUTLA;29/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3286;15;JAMBI;1508;150813;KARHUTLA;29/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3287;15;JAMBI;1508;150813;KARHUTLA;29/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3288;15;JAMBI;1508;150813;KARHUTLA;29/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3289;15;JAMBI;1508;150817;KARHUTLA;30/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3290;15;JAMBI;1508;150817;KARHUTLA;30/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3291;15;JAMBI;1508;150817;KARHUTLA;30/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3292;15;JAMBI;1508;150817;KARHUTLA;30/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3293;15;JAMBI;1508;150810;KARHUTLA;31/10/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3294;15;JAMBI;1508;150810;KARHUTLA;31/10/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3295;15;JAMBI;1508;150810;KARHUTLA;31/10/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3296;15;JAMBI;1508;150810;KARHUTLA;31/10/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3297;15;JAMBI;1502;150205;BANJIR;14/11/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3298;15;JAMBI;1502;150205;BANJIR;14/11/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3299;15;JAMBI;1502;150205;BANJIR;14/11/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3300;15;JAMBI;1502;150205;BANJIR;14/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3301;15;JAMBI;1502;150209;MEMBAHAYAKAN NYAWA MANUSIA;18/11/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3302;15;JAMBI;1502;150209;MEMBAHAYAKAN NYAWA MANUSIA;18/11/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3303;15;JAMBI;1502;150209;MEMBAHAYAKAN NYAWA MANUSIA;18/11/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3304;15;JAMBI;1502;150209;MEMBAHAYAKAN NYAWA MANUSIA;18/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3305;15;JAMBI;1502;150209;LONGSOR;20/11/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3306;15;JAMBI;1502;150209;LONGSOR;20/11/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3307;15;JAMBI;1502;150209;LONGSOR;20/11/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3308;15;JAMBI;1502;150209;LONGSOR;20/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3309;15;JAMBI;1502;150209;LONGSOR;26/11/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3310;15;JAMBI;1502;150209;LONGSOR;26/11/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3311;15;JAMBI;1502;150209;LONGSOR;26/11/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3312;15;JAMBI;1502;150209;LONGSOR;26/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3313;15;JAMBI;1505;150509;RUMAH TERTIMPA POHON;03/11/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3314;15;JAMBI;1505;150509;RUMAH TERTIMPA POHON;03/11/2024;RUMAH RS;UNIT;1; Rp-   ;2024
3315;15;JAMBI;1505;150509;RUMAH TERTIMPA POHON;03/11/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3316;15;JAMBI;1505;150509;RUMAH TERTIMPA POHON;03/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3317;15;JAMBI;1505;150501;KEBAKARAN PEMUKIMAN;11/11/2024;RUMAH RB;UNIT;3; Rp-   ;2024
3318;15;JAMBI;1505;150501;KEBAKARAN PEMUKIMAN;11/11/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3319;15;JAMBI;1505;150501;KEBAKARAN PEMUKIMAN;11/11/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3320;15;JAMBI;1505;150501;KEBAKARAN PEMUKIMAN;11/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3321;15;JAMBI;1505;150505;KEBAKARAN PEMUKIMAN;27/11/2024;RUMAH RB;UNIT;1; Rp-   ;2024
3322;15;JAMBI;1505;150505;KEBAKARAN PEMUKIMAN;27/11/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3323;15;JAMBI;1505;150505;KEBAKARAN PEMUKIMAN;27/11/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3324;15;JAMBI;1505;150505;KEBAKARAN PEMUKIMAN;27/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3325;15;JAMBI;1507;150707;KEBAKARAN PEMUKIMAN;24/11/2024;RUMAH RB;UNIT;1; Rp-   ;2024
3326;15;JAMBI;1507;150707;KEBAKARAN PEMUKIMAN;24/11/2024;RUMAH RS;UNIT;1; Rp-   ;2024
3327;15;JAMBI;1507;150707;KEBAKARAN PEMUKIMAN;24/11/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3328;15;JAMBI;1507;150707;KEBAKARAN PEMUKIMAN;24/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3329;15;JAMBI;1504;150407;KEBAKARAN PEMUKIMAN;08/11/2024;RUMAH RB;UNIT;2; Rp125,000,000 ;2024
3330;15;JAMBI;1504;150407;KEBAKARAN PEMUKIMAN;08/11/2024;RUMAH RS;UNIT;0; Rp125,000,000 ;2024
3331;15;JAMBI;1504;150407;KEBAKARAN PEMUKIMAN;08/11/2024;RUMAH RR;UNIT;0; Rp125,000,000 ;2024
3332;15;JAMBI;1504;150407;KEBAKARAN PEMUKIMAN;08/11/2024;RUMAH TERENDAM;UNIT;0; Rp125,000,000 ;2024
3333;15;JAMBI;1572;157207;KEBAKARAN PEMUKIMAN;11/11/2024;RUMAH RB;UNIT;1; Rp-   ;2024
3334;15;JAMBI;1572;157207;KEBAKARAN PEMUKIMAN;11/11/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3335;15;JAMBI;1572;157207;KEBAKARAN PEMUKIMAN;11/11/2024;RUMAH RR;UNIT;2; Rp-   ;2024
3336;15;JAMBI;1572;157207;KEBAKARAN PEMUKIMAN;11/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3337;15;JAMBI;1509;150911;TENGGELAM;02/11/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3338;15;JAMBI;1509;150911;TENGGELAM;02/11/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3339;15;JAMBI;1509;150911;TENGGELAM;02/11/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3340;15;JAMBI;1509;150911;TENGGELAM;02/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3341;15;JAMBI;1509;150906;TENGGELAM;14/11/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3342;15;JAMBI;1509;150906;TENGGELAM;14/11/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3343;15;JAMBI;1509;150906;TENGGELAM;14/11/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3344;15;JAMBI;1509;150906;TENGGELAM;14/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3345;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;12/11/2024;RUMAH RB;UNIT;1; Rp-   ;2024
3346;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;12/11/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3347;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;12/11/2024;RUMAH RR;UNIT;1; Rp-   ;2024
3348;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;12/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3349;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;24/11/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3350;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;24/11/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3351;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;24/11/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3352;15;JAMBI;1506;150604;KEBAKARAN PEMUKIMAN;24/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3353;15;JAMBI;1508;150801;PENCARIAN;06/11/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3354;15;JAMBI;1508;150801;PENCARIAN;06/11/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3355;15;JAMBI;1508;150801;PENCARIAN;06/11/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3356;15;JAMBI;1508;150801;PENCARIAN;06/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3357;15;JAMBI;1508;150811;KARHUTLA;10/11/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3358;15;JAMBI;1508;150811;KARHUTLA;10/11/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3359;15;JAMBI;1508;150811;KARHUTLA;10/11/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3360;15;JAMBI;1508;150811;KARHUTLA;10/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3361;15;JAMBI;1508;150813;KARHUTLA;13/11/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3362;15;JAMBI;1508;150813;KARHUTLA;13/11/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3363;15;JAMBI;1508;150813;KARHUTLA;13/11/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3364;15;JAMBI;1508;150813;KARHUTLA;13/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3365;15;JAMBI;1508;150813;KARHUTLA;18/11/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3366;15;JAMBI;1508;150813;KARHUTLA;18/11/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3367;15;JAMBI;1508;150813;KARHUTLA;18/11/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3368;15;JAMBI;1508;150813;KARHUTLA;18/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3369;15;JAMBI;1508;150816;EVAKUASI;21/11/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3370;15;JAMBI;1508;150816;EVAKUASI;21/11/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3371;15;JAMBI;1508;150816;EVAKUASI;21/11/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3372;15;JAMBI;1508;150816;EVAKUASI;21/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3373;15;JAMBI;1508;150811;KAR MOBIL;22/11/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3374;15;JAMBI;1508;150811;KAR MOBIL;22/11/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3375;15;JAMBI;1508;150811;KAR MOBIL;22/11/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3376;15;JAMBI;1508;150811;KAR MOBIL;22/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3377;15;JAMBI;1508;150812;BANJIR;23/11/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3378;15;JAMBI;1508;150812;BANJIR;23/11/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3379;15;JAMBI;1508;150812;BANJIR;23/11/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3380;15;JAMBI;1508;150812;BANJIR;23/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3381;15;JAMBI;1508;150805;BANJIR;24/11/2024;RUMAH RB;UNIT;0; Rp-   ;2024
3382;15;JAMBI;1508;150805;BANJIR;24/11/2024;RUMAH RS;UNIT;0; Rp-   ;2024
3383;15;JAMBI;1508;150805;BANJIR;24/11/2024;RUMAH RR;UNIT;0; Rp-   ;2024
3384;15;JAMBI;1508;150805;BANJIR;24/11/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
3385;15;JAMBI;1508;150803;KEBAKARAN PEMUKIMAN;25/11/2024;RUMAH RB;UNIT;1; Rp-   ;2024
